Date,Open,High,Low,Close,Volume,Ticker
2014-01-02,31.09780529144045,31.139438095485133,30.889653975765114,30.939611434936523,30632200.0,MSFT
2014-01-03,30.97291686329691,30.98956934993232,30.473351792645808,30.731460571289062,31134800.0,MSFT
2014-01-06,30.681512705030414,30.7148176887152,30.065386387552138,30.08203887939453,43603700.0,MSFT
2014-01-07,30.248546362116034,30.381763057917013,30.14863145816288,30.315153121948242,35802800.0,MSFT
2014-01-08,29.973796356814596,30.090360612242392,29.624103590531213,29.773969650268555,59971700.0,MSFT
2014-01-09,29.87387989437492,29.898857037714222,29.474229720259796,29.58246612548828,36516300.0,MSFT
2014-01-10,29.89053870455268,30.098690079441937,29.765646609163955,30.007102966308594,40548800.0,MSFT
2014-01-13,29.96546582217626,29.9904429645437,28.99964381161063,29.12453269958496,45901900.0,MSFT
2014-01-14,28.91638019708554,29.87387751317683,28.833120941832817,29.79061508178711,41623300.0,MSFT
2014-01-15,29.890531403399553,30.63154960881986,29.848898597680723,30.606569290161133,44812600.0,MSFT
2014-01-16,30.54829151429599,30.806400336197992,30.23190374360816,30.714813232421875,38018700.0,MSFT
2014-01-17,30.664851277067452,30.664851277067452,30.098679482609555,30.290178298950195,46267500.0,MSFT
2014-01-20,,,,,,MSFT
2014-01-21,30.656539947146072,30.656539947146072,30.023761047174442,30.115345001220703,31567300.0,MSFT
2014-01-22,30.190270213613985,30.240227680704322,29.765642859827445,29.915512084960938,21904300.0,MSFT
2014-01-23,30.0487198137706,30.08202478184745,29.574135135153483,30.02374267578125,43954000.0,MSFT
2014-01-24,31.181073672428024,31.264332944128384,30.4150750330067,30.64820671081543,76395500.0,MSFT
2014-01-27,30.69816033336664,30.71481282257078,29.957142032538894,29.99877166748047,44420800.0,MSFT
2014-01-28,30.07370867812504,30.298512536094627,29.765645543635372,30.19860076904297,36205500.0,MSFT
2014-01-29,29.95715844980945,30.706504993968657,29.89055163262824,30.523330688476562,52745900.0,MSFT
2014-01-30,30.631567702447406,30.70650235041212,30.165307317762625,30.689849853515625,35036300.0,MSFT
2014-01-31,30.764763047333822,31.547410798846904,30.44004752464368,31.505781173706055,93162300.0,MSFT
2014-02-03,31.422516311993945,31.630667576663356,30.331802541717195,30.373432159423828,64063100.0,MSFT
2014-02-04,30.78141914456166,30.964590151902346,30.18194230855204,30.265201568603516,54697900.0,MSFT
2014-02-05,30.215252503008248,30.365121737902033,29.807274435544567,29.82392692565918,55814400.0,MSFT
2014-02-06,29.807266352458683,30.181939338089933,29.715679269733617,30.1236572265625,35351800.0,MSFT
2014-02-07,30.240227250438696,30.465031084940364,29.982118438350675,30.440053939819336,33260500.0,MSFT
2014-02-10,30.498335929417905,30.639877319335938,30.215249973444376,30.639877319335938,26767000.0,MSFT
2014-02-11,30.70649335454714,31.022881174473557,30.689840862529206,30.947946548461914,32141400.0,MSFT
2014-02-12,31.097802756427967,31.30595405513535,31.056173131913845,31.197717666625977,27051800.0,MSFT
2014-02-13,31.081158708023406,31.522438519605977,31.081158708023406,31.314287185668945,37635500.0,MSFT
2014-02-14,31.13110253660987,31.455818000278,31.08114826597553,31.322601318359375,31407500.0,MSFT
2014-02-18,31.565885434820757,31.691710851569333,31.3813376503106,31.389724731445312,32834000.0,MSFT
2014-02-19,31.221955758954472,31.666544633129533,31.21356547833543,31.465219497680664,29750400.0,MSFT
2014-02-20,31.51553952265631,31.767193445710532,31.37293680624178,31.666532516479492,27526100.0,MSFT
2014-02-21,31.825921370489628,32.16984924023037,31.75881513246794,31.85947608947754,38021300.0,MSFT
2014-02-24,31.61621856689453,31.859485551876976,31.490393133250393,31.61621856689453,32085100.0,MSFT
2014-02-25,31.549100394360934,31.75042229214397,31.33099793848313,31.490381240844727,30736500.0,MSFT
2014-02-26,31.523929735375347,31.65814537405906,31.196776116127637,31.431655883789062,41041800.0,MSFT
2014-02-27,31.414884115399566,31.78397638742634,31.230336379409277,31.758811950683594,33903400.0,MSFT
2014-02-28,31.859466143905337,32.26211304620353,31.72525050980594,32.136287689208984,41215000.0,MSFT
2014-03-03,31.809140191439962,31.98530084499652,31.44843820547152,31.691701889038086,29717500.0,MSFT
2014-03-04,32.04403062881502,32.27890731155385,31.934979368991364,32.22018814086914,26802400.0,MSFT
2014-03-05,32.08596706928355,32.10274442952344,31.81753570535386,31.968528747558594,20520100.0,MSFT
2014-03-06,31.99368873108149,32.07757552059514,31.783976557228094,32.002079010009766,23582200.0,MSFT
2014-03-07,32.11113392590715,32.17824337191644,31.616212961429433,31.792373657226562,26591600.0,MSFT
2014-03-10,31.867861901917358,31.884636059105755,31.641372380429807,31.725255966186523,19006600.0,MSFT
2014-03-11,31.76720917222469,32.069195309370784,31.641383748383703,31.893037796020508,25216400.0,MSFT
2014-03-12,31.708488850553106,32.23696457138283,31.700101769249965,32.10274887084961,30494100.0,MSFT
2014-03-13,32.22855857032257,32.253726201865646,31.574257749359266,31.78396987915039,32169700.0,MSFT
2014-03-14,31.58266908694306,31.993703343451788,31.465227527985277,31.624610900878906,27195600.0,MSFT
2014-03-17,31.79236652667514,32.22017794919187,31.700092659085268,31.91819190979004,20479600.0,MSFT
2014-03-18,32.09435591486449,33.47007073062196,32.06080439249339,33.17647171020508,64063900.0,MSFT
2014-03-19,33.109352069869686,33.17645828741598,32.63959574723301,32.94158172607422,35597200.0,MSFT
2014-03-20,32.92481419313245,34.099203750066586,32.916427113419736,33.830772399902344,59269800.0,MSFT
2014-03-21,34.15791631471853,34.34246083236414,33.56233137154511,33.68815994262695,80721800.0,MSFT
2014-03-24,33.83915774488425,34.09081172276817,33.43651074027919,33.97337341308594,46098400.0,MSFT
2014-03-25,34.10759228077321,34.38441392238072,33.52039747732589,33.83916091918945,43193100.0,MSFT
2014-03-26,33.95659296008281,34.149527765543354,33.21840525226802,33.37778854370117,41977500.0,MSFT
2014-03-27,33.33584558612747,33.52878038484502,33.000304857951306,33.01708221435547,35369200.0,MSFT
2014-03-28,33.377784052098626,34.090804028500685,33.28551020104474,33.80559539794922,43472700.0,MSFT
2014-03-31,33.91465817985,34.81222616472735,33.88949373913799,34.38441467285156,46886300.0,MSFT
2014-04-01,34.518615658830186,34.887707831918654,34.45150624556703,34.74510192871094,32605000.0,MSFT
2014-04-02,34.76188642856125,34.94643415302226,34.535396912164614,34.6863899230957,28666700.0,MSFT
2014-04-03,34.63606389606872,34.63606389606872,34.14953010980541,34.40118408203125,30139600.0,MSFT
2014-04-04,34.602512744122215,34.71995106326111,33.251965674116526,33.44490051269531,51409600.0,MSFT
2014-04-07,33.52039272475085,33.78043696939561,33.33584818979843,33.38617706298828,37559600.0,MSFT
2014-04-08,33.3442463740737,33.49523944383948,32.88288008310265,33.4029655456543,35918600.0,MSFT
2014-04-09,33.4952287900064,34.015314087134435,33.45328699506853,33.94820785522461,27398700.0,MSFT
2014-04-10,33.92303706050544,34.13274921562716,32.79059270282959,33.01708221435547,45960800.0,MSFT
2014-04-11,32.71509697853787,33.37778817250226,32.71509697853787,32.89125442504883,34330200.0,MSFT
2014-04-14,32.80738114400181,33.05903517518457,32.63122364216934,32.8661003112793,32006600.0,MSFT
2014-04-15,33.00031796761469,33.52040342293803,32.75705100304474,33.34424591064453,33968700.0,MSFT
2014-04-16,33.604287103946014,33.90627001115912,33.47845849264134,33.889495849609375,30615800.0,MSFT
2014-04-17,33.562339782714844,33.72172310602256,33.142915373933356,33.562339782714844,36688400.0,MSFT
2014-04-21,33.66299963591441,33.67977699411268,33.37779094645163,33.50361633300781,22221200.0,MSFT
2014-04-22,33.52039510580418,33.671388136006776,33.411347072844315,33.545562744140625,27056700.0,MSFT
2014-04-23,33.54556051776828,33.54556051776828,33.10935881501688,33.29390335083008,24602800.0,MSFT
2014-04-24,33.33585864489903,33.52879351919563,32.96676305932745,33.436519622802734,42381600.0,MSFT
2014-04-25,33.79722957441148,34.124380197551545,33.34425031162282,33.47846603393555,56876800.0,MSFT
2014-04-28,33.67138565681265,34.63606292319491,33.62944386261207,34.28374481201172,50610200.0,MSFT
2014-04-29,34.4766867000865,34.552183225121325,33.88110478034203,33.98176574707031,29636200.0,MSFT
2014-04-30,33.889495849609375,33.97337945717616,33.69655779228766,33.889495849609375,35458700.0,MSFT
2014-05-01,33.75528405415935,33.85594503485045,33.51201708419722,33.553958892822266,28787400.0,MSFT
2014-05-02,33.81399184254548,33.83915627925777,33.268738914117776,33.29390335083008,43416600.0,MSFT
2014-05-05,33.15131364793779,33.25197463433077,32.96676583958812,33.0758171081543,22460900.0,MSFT
2014-05-06,32.95837677348562,33.008705663675094,32.67316799591072,32.76544189453125,27112400.0,MSFT
2014-05-07,32.899649949889614,33.14291366245564,32.30406488821025,33.06741714477539,41744500.0,MSFT
2014-05-08,33.00031815096105,33.47007471964177,32.68994493234504,33.25197219848633,32120400.0,MSFT
2014-05-09,33.168067932128906,33.42810889935594,33.02546203401322,33.168067932128906,29647600.0,MSFT
2014-05-12,33.33585466897814,33.57073132272498,33.26035814456603,33.52878952026367,22782600.0,MSFT
2014-05-13,33.72307876568568,34.21304490621809,33.663945365625366,34.14546203613281,27004800.0,MSFT
2014-05-14,34.04408831453421,34.170804574857115,33.832896695681605,33.993404388427734,18818700.0,MSFT
2014-05-15,33.86669587460804,34.12857470199637,33.376729659983894,33.4527587890625,37793200.0,MSFT
2014-05-16,33.5118832257738,33.65549519670754,33.173978582304734,33.64704895019531,29867100.0,MSFT
2014-05-19,33.461216186208404,33.63861645523564,33.33449986688617,33.57948303222656,24537400.0,MSFT
2014-05-20,33.52033996582031,33.73997787059117,33.33449027695571,33.52033996582031,21320900.0,MSFT
2014-05-21,33.62170567390007,34.086326599121094,33.57102174689352,34.086326599121094,22398700.0,MSFT
2014-05-22,34.035648868617244,34.08633280485126,33.663949482746396,33.87514114379883,20201800.0,MSFT
2014-05-23,34.10323577332555,34.10323577332555,33.79067295083861,33.89204406738281,18020000.0,MSFT
2014-05-26,,,,,,MSFT
2014-05-27,34.01030146374524,34.01030146374524,33.63015907662307,33.951168060302734,26160600.0,MSFT
2014-05-28,33.90892331925619,33.951160995421795,33.63859832476259,33.799102783203125,25711500.0,MSFT
2014-05-29,33.91737638391782,34.08632710649234,33.714631005288545,34.077880859375,19888200.0,MSFT
2014-05-30,34.17081343874373,34.61009250660925,34.00185945532942,34.584747314453125,34567600.0,MSFT
2014-06-02,34.59319705867179,34.711463881235204,34.36510966264411,34.45803451538086,18504300.0,MSFT
2014-06-03,34.297531627308494,34.365114519770664,34.00186452911071,34.0356559753418,18068900.0,MSFT
2014-06-04,33.96806453738967,34.103227065780914,33.67239751357409,34.06098937988281,23209000.0,MSFT
2014-06-05,34.28907747293132,34.84662331710383,34.12857297412659,34.81283187866211,31865200.0,MSFT
2014-06-06,35.040924072265625,35.192982343631485,34.8381818587974,35.040924072265625,24060500.0,MSFT
2014-06-09,34.964896501897314,35.04092564098393,34.652333695665455,34.863525390625,15019200.0,MSFT
2014-06-10,34.66077634024065,34.77059691250467,34.517167549420094,34.72835922241211,15117700.0,MSFT
2014-06-11,34.57629572467978,34.69456252804325,34.44113320333172,34.51716232299805,18040000.0,MSFT
2014-06-12,34.474920288155786,34.534053682374186,34.03564134358462,34.28062438964844,29818900.0,MSFT
2014-06-13,34.719914215859134,35.11695564335302,34.51717198833048,34.829734802246094,26310000.0,MSFT
2014-06-16,34.66921989844217,35.15073657293204,34.66921989844217,35.05781173706055,24205300.0,MSFT
2014-06-17,34.88041473120841,35.40416913657376,34.07788579268685,35.20987319946289,22518600.0,MSFT
2014-06-18,35.15072929311174,35.26054982390013,34.78747949495074,35.18452072143555,27097000.0,MSFT
2014-06-19,35.11694844926706,35.28590241928196,34.914206263272334,35.066261291503906,19828200.0,MSFT
2014-06-20,35.01557726235202,35.33658948226643,34.95644385638475,35.20987319946289,47764900.0,MSFT
2014-06-23,35.25209966537967,35.480186968307855,35.21830823771744,35.47174072265625,18743900.0,MSFT
2014-06-24,35.33659533920982,35.429516976467795,35.108507925875955,35.269012451171875,26509100.0,MSFT
2014-06-25,35.22676763992195,35.52243465902543,35.02402223930184,35.50553894042969,20049100.0,MSFT
2014-06-26,35.4210640014649,35.42951024960125,34.998680699012446,35.2436637878418,23604400.0,MSFT
2014-06-27,35.150737093468116,35.725178612336194,35.06625850391182,35.69138717651367,74640000.0,MSFT
2014-06-30,35.62379889603896,35.65759032673086,35.22676086425781,35.22676086425781,30793100.0,MSFT
2014-07-01,35.36193796641203,35.606921106296284,35.218325937934196,35.370384216308594,26917000.0,MSFT
2014-07-02,35.252113238648086,35.39572525024414,35.08315925781179,35.39572525024414,20208100.0,MSFT
2014-07-03,35.404165986018526,35.47174885684072,35.10849898249308,35.311241149902344,15969300.0,MSFT
2014-07-04,,,,,,MSFT
2014-07-07,35.268995379210786,35.581558028766636,35.235203951548556,35.47174072265625,21952400.0,MSFT
2014-07-08,35.370386443779864,35.4802070345284,35.15074848481254,35.29435729980469,31218200.0,MSFT
2014-07-09,35.4633063014214,35.47175577318599,35.08316063524674,35.2014274597168,18445900.0,MSFT
2014-07-10,34.947986309991954,35.48019006324858,34.67766131016946,35.21831130981445,21854700.0,MSFT
2014-07-11,35.22676259914965,35.55622100830078,35.040912943719434,35.55622100830078,24083000.0,MSFT
2014-07-14,35.66604402051242,35.86033993621401,35.51398578691491,35.59846115112305,21881100.0,MSFT
2014-07-15,35.758965232423925,35.87723201934681,35.505532720414,35.86033630371094,28748700.0,MSFT
2014-07-16,35.91104053960101,37.431623581598856,35.88569856307774,37.237327575683594,63318000.0,MSFT
2014-07-17,38.394637559502605,38.6142754286726,37.38091712846235,37.61745071411133,82180300.0,MSFT
2014-07-18,37.71882485733682,37.87932932943224,37.380916974208326,37.75261306762695,43407500.0,MSFT
2014-07-21,37.64280746715611,38.149666227162015,37.35558664381159,37.87934112548828,37604400.0,MSFT
2014-07-22,38.01448887143169,38.14120512334772,37.6681347683931,37.870880126953125,43095800.0,MSFT
2014-07-23,38.39464068015832,38.39464068015832,37.69348289066927,37.9046745300293,52362900.0,MSFT
2014-07-24,37.95536227513786,38.01449567727799,37.44005415146349,37.50763702392578,30725300.0,MSFT
2014-07-25,37.4231595312892,37.72727602123436,37.4231595312892,37.59211349487305,26737700.0,MSFT
2014-07-28,37.4738408823707,37.60055391853393,37.11059104481845,37.14438247680664,29684200.0,MSFT
2014-07-29,37.09370464968299,37.245762909310535,36.86561726024167,37.07680892944336,27763100.0,MSFT
2014-07-30,37.22884836104636,37.25419031732486,36.56993171758528,36.81491470336914,31921400.0,MSFT
2014-07-31,36.64597464577142,36.907850219601855,36.39254531971379,36.46012496948242,31537500.0,MSFT
2014-08-01,36.50236641175947,36.53615785138737,35.987058236285534,36.20669937133789,31170300.0,MSFT
2014-08-04,36.299645427883895,36.722029002432116,36.1644828129297,36.637550354003906,34277400.0,MSFT
2014-08-05,36.586828203443396,36.71354121004461,36.18134078176988,36.39253234863281,26266400.0,MSFT
2014-08-06,36.10532760620117,36.46857429662106,35.65759909574732,36.10532760620117,24634000.0,MSFT
2014-08-07,36.18979816172448,36.705106259028916,36.02929368163317,36.519256591796875,30314900.0,MSFT
2014-08-08,36.51925752311977,36.59528664142374,36.248932485267574,36.49391555786133,28942700.0,MSFT
2014-08-11,36.54459948837821,36.705107195091394,36.341857321253386,36.49391555786133,20351600.0,MSFT
2014-08-12,36.3587678022568,36.82338894831464,36.32497635317224,36.76425552368164,21431100.0,MSFT
2014-08-13,36.89941951689961,37.32180297911455,36.764256937892036,37.237327575683594,22889500.0,MSFT
2014-08-14,37.23730742099063,37.52452492621144,37.17817080356057,37.39781188964844,19313200.0,MSFT
2014-08-15,37.65969695359139,37.93002201050799,37.507638706259705,37.83709716796875,41611300.0,MSFT
2014-08-18,37.96382127812263,38.1074333190918,37.744183313883084,38.1074333190918,26891100.0,MSFT
2014-08-19,38.226435623799716,38.54095063306452,38.10743011989718,38.53245162963867,28139500.0,MSFT
2014-08-20,38.5409469214271,38.59195066504067,38.16692919623034,38.20943069458008,24770500.0,MSFT
2014-08-21,38.115913389465334,38.46443075388269,38.107414389547785,38.43893051147461,22285500.0,MSFT
2014-08-22,38.54944630268603,38.651453790915134,38.31143531546445,38.37944030761719,18294500.0,MSFT
2014-08-25,38.59195133119812,38.62595058487091,38.28593534954733,38.39643859863281,16910000.0,MSFT
2014-08-26,38.515444845650066,38.59194883611656,38.2009266389232,38.26042938232422,14873100.0,MSFT
2014-08-27,38.16691431082517,38.25191727437281,38.047905622141194,38.14141082763672,21287900.0,MSFT
2014-08-28,38.039418749967595,38.23492822258053,37.9204132659994,38.149925231933594,17657600.0,MSFT
2014-08-29,38.328439773269295,38.62595353221118,38.13293026844223,38.617454528808594,21607600.0,MSFT
2014-09-01,,,,,,MSFT
2014-09-02,38.617444858950904,38.64294510543012,38.124418475979624,38.32843017578125,22976800.0,MSFT
2014-09-03,37.85239978149201,38.34542609599725,37.85239978149201,38.217918395996094,33684500.0,MSFT
2014-09-04,38.03091156080794,38.481433151031226,38.013910317807266,38.472930908203125,26475500.0,MSFT
2014-09-05,38.345433290871846,39.04246816497916,38.345433290871846,39.02546691894531,36939400.0,MSFT
2014-09-08,39.11896406715985,39.781996312188774,39.09346382470657,39.50148391723633,45736700.0,MSFT
2014-09-09,39.501491143625266,39.92651255642896,39.458986408220056,39.74800109863281,40302400.0,MSFT
2014-09-10,39.799000648247684,39.90100486864495,39.33997679247643,39.816001892089844,27302400.0,MSFT
2014-09-11,39.73100520348135,39.9520149230957,39.501493239272484,39.9520149230957,29216400.0,MSFT
2014-09-12,39.875506802301075,39.96901202721258,39.61199237233736,39.696998596191406,38244700.0,MSFT
2014-09-15,39.56100439337266,39.70551015564623,39.18698337542808,39.305992126464844,37667600.0,MSFT
2014-09-16,39.43348616110177,39.82450508264372,39.34848317560345,39.74800109863281,27910600.0,MSFT
2014-09-17,39.32298194034773,39.688500635727806,39.29748169176743,39.54399490356445,38311900.0,MSFT
2014-09-18,39.60350774136749,39.80751950998675,39.49300123158802,39.68001174926758,35556600.0,MSFT
2014-09-19,39.79050195554219,40.43653301326462,39.611990515146076,40.3940315246582,202522400.0,MSFT
2014-09-22,40.207033560612466,40.275038557610564,39.93502005793355,40.00302505493164,38686100.0,MSFT
2014-09-23,39.82450525637591,39.93501173213063,39.501491315948314,39.57799530029297,33430300.0,MSFT
2014-09-24,39.6374958162791,40.045515962352354,39.390982631363215,40.020015716552734,26582700.0,MSFT
2014-09-25,39.85001103130827,40.028519257462975,39.12747263936512,39.1359748840332,33077400.0,MSFT
2014-09-26,39.04248018581135,39.62900876261362,38.897971171358634,39.45050048828125,27078800.0,MSFT
2014-09-29,39.08497890152653,39.57800542513046,38.89796839358616,39.47599792480469,26091000.0,MSFT
2014-09-30,39.41647705765444,39.50998226865561,39.11046118261618,39.40797805786133,33033100.0,MSFT
2014-10-01,39.33147502636922,39.552484695466056,38.97445541609835,39.01696014404297,38088400.0,MSFT
2014-10-02,38.957466647533806,39.18697537101106,38.79595642544565,38.8979606628418,25119400.0,MSFT
2014-10-03,39.084965389926666,39.3569788114471,38.77045047929162,39.178470611572266,32453200.0,MSFT
2014-10-06,39.20397085650988,39.3569788114471,39.03396165739567,39.178470611572266,20604000.0,MSFT
2014-10-07,38.98296549465825,39.042468234554704,38.60894456655923,38.702449798583984,25723700.0,MSFT
2014-10-08,38.65994073830952,39.858500788675286,38.5409352818081,39.76499557495117,33031000.0,MSFT
2014-10-09,39.52699744960231,39.78200968784263,38.880966229883064,38.97446823120117,34422800.0,MSFT
2014-10-10,38.761946407881354,39.20396900767044,37.359377877309,37.4273796081543,51978100.0,MSFT
2014-10-13,37.24887583904988,37.87790894799246,36.96836339669397,37.1043701171875,37100200.0,MSFT
2014-10-14,37.29137638271752,37.724900022590184,37.02786519245758,37.17237091064453,38115700.0,MSFT
2014-10-15,36.55184298770047,36.88335918434532,35.786803116476825,36.738853454589844,60218700.0,MSFT
2014-10-16,36.15231058133404,36.61983660340177,35.888799451792416,36.3308219909668,49040400.0,MSFT
2014-10-17,36.721853127730306,37.35088304412538,36.37333567603675,37.087371826171875,40683300.0,MSFT
2014-10-20,36.60285394635637,37.52089873024728,36.39034318939515,37.46989822387695,34527900.0,MSFT
2014-10-21,37.70790254672584,38.23492822258053,37.563393571438574,38.149925231933594,36433800.0,MSFT
2014-10-22,38.251932640940296,38.311435387858126,37.59739918218765,37.72490692138672,33570900.0,MSFT
2014-10-23,37.928906318569,38.634443352363455,37.85240234192449,38.268924713134766,45451900.0,MSFT
2014-10-24,39.8075054247167,39.86700816062298,38.404933523712444,39.21247482299805,61076700.0,MSFT
2014-10-27,38.855457701262914,39.18697389228272,38.855457701262914,39.02546691894531,30371300.0,MSFT
2014-10-28,38.982969510153964,39.52699646962048,38.906465516312956,39.518497467041016,29049800.0,MSFT
2014-10-29,39.475989826292235,39.697002789000315,39.39098683611603,39.628997802734375,30276100.0,MSFT
2014-10-30,39.373989833640415,39.373989833640415,38.90646685196492,39.14447784423828,30073900.0,MSFT
2014-10-31,39.90100932196425,39.926512811901766,39.50999039792034,39.90951156616211,35849700.0,MSFT
2014-11-03,39.85850028178715,40.343024344327134,39.72249358427866,40.32602310180664,23130400.0,MSFT
2014-11-04,40.20701535523473,40.57253394195411,40.16451387268358,40.436527252197266,21530800.0,MSFT
2014-11-05,40.63205213361522,40.717058373732435,40.17302816495173,40.68305587768555,22449600.0,MSFT
2014-11-06,40.683050979435954,41.53309382232377,40.62354823984629,41.39708709716797,33037800.0,MSFT
2014-11-07,41.58409728712629,41.58409728712629,41.04857259257743,41.380088806152344,28000600.0,MSFT
2014-11-10,41.35458148919385,41.77960286835244,41.26957526776865,41.558589935302734,36370100.0,MSFT
2014-11-11,41.52459039879342,41.60959662626186,41.35458442916857,41.54159164428711,23445200.0,MSFT
2014-11-12,41.27807687697736,41.58408954143863,41.244074388929754,41.465084075927734,22722100.0,MSFT
2014-11-13,41.490593941776844,42.20463008726907,41.405587708589536,42.17062759399414,26210400.0,MSFT
2014-11-14,42.2811445510045,42.544655832529756,41.98362752512314,42.145137786865234,29081700.0,MSFT
2014-11-17,42.00061984113668,42.255632064316664,41.771107867477795,42.043121337890625,30318600.0,MSFT
2014-11-18,42.026012845047426,42.197094352264564,41.6581887466185,41.692405700683594,23995500.0,MSFT
2014-11-19,41.62398500971915,41.70097154925754,40.99954008373416,41.24760818481445,26177500.0,MSFT
2014-11-20,41.05940047529404,41.65818405151367,40.94819701866988,41.65818405151367,21510600.0,MSFT
2014-11-21,41.931922503690956,41.95758359053174,40.691585517683436,41.042301177978516,42884800.0,MSFT
2014-11-24,41.05085366750989,41.05940627471608,40.53760913121088,40.70869064331055,35434200.0,MSFT
2014-11-25,40.768558928091686,41.03373537155092,40.58892485176817,40.60603332519531,28008000.0,MSFT
2014-11-26,40.62313170524202,41.05083364532914,40.44349441044423,40.84553527832031,27163600.0,MSFT
2014-11-27,,,,,,MSFT
2014-11-28,41.016621880960315,41.23047287797981,40.725784394489516,40.89686584472656,21534400.0,MSFT
2014-12-01,40.95674363289018,41.72660525997358,40.81132325891762,41.58974075317383,31191600.0,MSFT
2014-12-02,41.77795070130415,41.957584840759665,41.23049241166324,41.45289611816406,25773500.0,MSFT
2014-12-03,41.435777082205746,41.48710250744929,40.896874801134345,41.12783432006836,23534800.0,MSFT
2014-12-04,41.39301388150902,41.96613646384756,41.23048823794567,41.77794647216797,30320400.0,MSFT
2014-12-05,41.76083364661645,41.88914558451332,41.38445696555142,41.418670654296875,27313400.0,MSFT
2014-12-08,41.28180440510171,41.35879091203876,40.58892910577627,40.80278015136719,26663100.0,MSFT
2014-12-09,40.2980969721364,40.99097236463284,40.24677153957397,40.70869064331055,24330500.0,MSFT
2014-12-10,40.70013677412467,40.76856741897767,39.947380102091735,40.11846160888672,30431800.0,MSFT
2014-12-11,40.27242777207415,40.836994364060814,39.9302648168244,40.34941101074219,29060400.0,MSFT
2014-12-12,40.015807767894074,40.82844241734092,39.92171278300649,40.16122817993164,34248400.0,MSFT
2014-12-15,40.37508125414557,40.77711903274713,39.81906718638128,39.921714782714844,29247800.0,MSFT
2014-12-16,39.26305891012877,39.63943562966134,38.604397203615406,38.63005828857422,47801400.0,MSFT
2014-12-17,38.53595918947627,39.30582428734744,38.40765051523648,39.126190185546875,34970900.0,MSFT
2014-12-18,39.84473250049225,40.64881134033203,39.63943403973085,40.64881134033203,40105600.0,MSFT
2014-12-19,40.742897423878446,41.14493512433957,40.34940906538011,40.768558502197266,64551200.0,MSFT
2014-12-22,40.87121965178632,41.16205726738044,40.81134160708536,41.042301177978516,26566000.0,MSFT
2014-12-23,41.37590203224438,41.74372611522282,41.17060684269394,41.4443359375,23648100.0,MSFT
2014-12-24,41.60686320715203,41.60686320715203,41.12783890392171,41.179161071777344,11437800.0,MSFT
2014-12-26,41.41012751603136,41.41012751603136,40.90543878167582,40.956764221191406,13197800.0,MSFT
2014-12-29,40.80278309839004,40.87121374110544,40.42640314257649,40.588932037353516,14439500.0,MSFT
2014-12-30,40.58037569497555,40.73434871817735,40.067134459708356,40.221107482910156,16384700.0,MSFT
2014-12-31,39.97304028344692,40.58037651890278,39.73352813720703,39.73352813720703,21552500.0,MSFT
2015-01-02,39.91315626644015,40.563261964442404,39.81050868530458,39.998695373535156,27913900.0,MSFT
2015-01-05,39.665095954770436,39.973042020810816,39.56244835379311,39.630882263183594,39673900.0,MSFT
2015-01-06,39.67363887125196,39.99013744107275,38.95509937280251,39.0491943359375,36447900.0,MSFT
2015-01-07,39.33148661671331,39.74208026089452,38.91234036588819,39.54533767700195,29114100.0,MSFT
2015-01-08,39.990150902978684,40.8455552003686,39.964489818251685,40.70869064331055,29645200.0,MSFT
2015-01-09,40.72580290719267,40.90543704319949,40.118466582726555,40.36653137207031,23944200.0,MSFT
