Date,Actual,LSTM_Forecast
2023-08-25,140.96763610839844,
2023-08-28,141.45651245117188,
2023-08-29,142.6068878173828,
2023-08-30,142.03172302246094,
2023-08-31,140.2774200439453,
2023-09-01,140.74713134765625,
2023-09-04,,
2023-09-05,139.1941375732422,
2023-09-06,138.96408081054688,
2023-09-07,137.77536010742188,
2023-09-08,137.88082885742188,
2023-09-11,138.48477172851562,
2023-09-12,140.28700256347656,
2023-09-13,140.35409545898438,
2023-09-14,143.07664489746094,
2023-09-15,142.6548309326172,
2023-09-18,142.95199584960938,
2023-09-19,142.7698516845703,
2023-09-20,142.16592407226562,
2023-09-21,141.05392456054688,
2023-09-22,139.7021942138672,
2023-09-25,140.39244079589844,
2023-09-26,138.935302734375,
2023-09-27,139.75015258789062,
2023-09-28,141.4852752685547,
2023-09-29,139.02159118652344,
2023-10-02,137.8232879638672,
2023-10-03,136.80714416503906,
2023-10-04,137.42068481445312,
2023-10-05,138.00009155273438,
2023-10-06,140.12466430664062,
2023-10-09,139.80596923828125,
2023-10-10,140.65579223632812,
2023-10-11,141.13865661621094,
2023-10-12,140.810302734375,
2023-10-13,142.92523193359375,
2023-10-16,142.78038024902344,
2023-10-17,142.47134399414062,
2023-10-18,140.90689086914062,
2023-10-19,140.30812072753906,
2023-10-20,138.0483856201172,
2023-10-23,136.1652374267578,
2023-10-24,136.3294219970703,
2023-10-25,135.5858154296875,
2023-10-26,135.9334716796875,
2023-10-27,131.03733825683594,
2023-10-30,132.70797729492188,
2023-10-31,134.29176330566406,
2023-11-01,134.17588806152344,
2023-11-02,136.5708465576172,
2023-11-03,138.09664916992188,
2023-11-06,139.1396484375,
2023-11-07,139.07203674316406,
2023-11-08,139.75770568847656,
2023-11-09,139.34242248535156,
2023-11-10,141.40904235839844,
2023-11-13,140.7813262939453,
2023-11-14,143.3501434326172,
2023-11-15,144.60556030273438,
2023-11-16,146.25692749023438,
2023-11-17,147.57994079589844,
2023-11-20,148.03384399414062,
2023-11-21,147.7248077392578,
2023-11-22,148.07247924804688,
2023-11-23,,
2023-11-24,148.27525329589844,
2023-11-27,147.93727111816406,
2023-11-28,148.27525329589844,
2023-11-29,149.02853393554688,
2023-11-30,150.72816467285156,
2023-12-01,151.4621124267578,
2023-12-04,152.57269287109375,
2023-12-05,152.55337524414062,
2023-12-06,150.9502716064453,
2023-12-07,151.41383361816406,
2023-12-08,153.0845184326172,
2023-12-11,153.64462280273438,
2023-12-12,155.0159454345703,
2023-12-13,155.53741455078125,
2023-12-14,158.36695861816406,
2023-12-15,159.56443786621094,
2023-12-18,160.5301513671875,
2023-12-19,162.6739959716797,
2023-12-20,160.8391571044922,
2023-12-21,161.756591796875,
2023-12-22,161.6600341796875,
2023-12-26,162.61605834960938,
2023-12-27,163.5914306640625,
2023-12-28,164.4605712890625,
2023-12-29,164.26744079589844,
