Date,Actual,LSTM_Forecast
2023-11-17,365.6989135742188,
2023-11-20,373.2037048339844,
2023-11-21,368.8827209472656,
2023-11-22,373.6090698242188,
2023-11-23,,
2023-11-24,373.1937255859375,
2023-11-27,374.3605346679688,
2023-11-28,378.4046020507813,
2023-11-29,374.5978393554688,
2023-11-30,374.65716552734375,
2023-12-01,370.30657958984375,
2023-12-04,364.9967956542969,
2023-12-05,368.3388671875,
2023-12-06,364.66064453125,
2023-12-07,366.7865295410156,
2023-12-08,370.0296936035156,
2023-12-11,367.132568359375,
2023-12-12,370.1780090332031,
2023-12-13,370.1681213378906,
2023-12-14,361.8228454589844,
2023-12-15,366.5690002441406,
2023-12-18,368.4674072265625,
2023-12-19,369.070556640625,
2023-12-20,366.4601440429688,
2023-12-21,369.347412109375,
2023-12-22,370.3757629394531,
2023-12-26,370.4548645019531,
2023-12-27,369.8714904785156,
2023-12-28,371.0679016113281,
2023-12-29,371.8193664550781,
