Date,Actual,SARIMA_Forecast
2023-08-25,19265.80078125,19383.530016499622
2023-08-28,19306.05078125,19389.62151339979
2023-08-29,19342.650390625,19386.12008128157
2023-08-30,19347.44921875,19396.93309801491
2023-08-31,19253.80078125,19400.105035086177
2023-09-01,19435.30078125,19399.04577206988
2023-09-04,19528.80078125,19401.161033236578
2023-09-05,19574.900390625,19395.34237140907
2023-09-06,19611.05078125,19405.26214185888
2023-09-07,19727.05078125,19411.208366232277
2023-09-08,19819.94921875,19412.204033682887
2023-09-11,19996.349609375,19412.19709818771
2023-09-12,19993.19921875,19408.088976004423
2023-09-13,20070.0,19416.12825132987
2023-09-14,20103.099609375,19424.164890327316
2023-09-15,20192.349609375,19423.511479041965
2023-09-18,20133.30078125,19425.214919407736
2023-09-19,,19419.438589927657
2023-09-20,19901.400390625,19429.19917458184
2023-09-21,19742.349609375,19435.603556355167
2023-09-22,19674.25,19436.681635117093
2023-09-25,19674.55078125,19436.73092227095
2023-09-26,19664.69921875,19432.67723035891
2023-09-27,19716.44921875,19440.791485794853
2023-09-28,19523.55078125,19448.91387291631
2023-09-29,19638.30078125,19448.35336188236
2023-10-02,,19450.11165035359
2023-10-03,19528.75,19444.42563272248
2023-10-04,19436.099609375,19454.242176037285
2023-10-05,19545.75,19460.738795531448
2023-10-06,19653.5,19461.873881712858
2023-10-09,19512.349609375,19462.012601035272
2023-10-10,19689.849609375,19458.015406795726
2023-10-11,19811.349609375,19466.21872684511
2023-10-12,19794.0,19474.397447252948
2023-10-13,19751.05078125,19473.92563101318
2023-10-16,19731.75,19475.739730269208
2023-10-17,19811.5,19470.14192145741
2023-10-18,19671.099609375,19480.013940419096
2023-10-19,19624.69921875,19486.598311445836
2023-10-20,19542.650390625,19487.78853981993
2023-10-23,19281.75,19488.01452853867
2023-10-24,,19484.072136044862
2023-10-25,19122.150390625,19492.362259994858
2023-10-26,18857.25,19500.595445718358
2023-10-27,19047.25,19500.20997038343
2023-10-30,19140.900390625,19502.07819845762
2023-10-31,19079.599609375,19496.5662693817
2023-11-01,18989.150390625,19506.49208374267
2023-11-02,19133.25,19513.161875987942
2023-11-03,19230.599609375,19514.40556833443
2023-11-06,19411.75,19514.71652208241
2023-11-07,19406.69921875,19510.827264064243
2023-11-08,19443.5,19519.201899408843
2023-11-09,19395.30078125,19527.487892093526
2023-11-10,19425.349609375,19527.186476977895
2023-11-13,19443.55078125,19529.107186445966
2023-11-14,,19523.67886885606
2023-11-15,19675.44921875,19533.656840997537
2023-11-16,19765.19921875,19540.40979842899
2023-11-17,19731.80078125,19541.70532687888
2023-11-20,19694.0,19542.099001931525
2023-11-21,19783.400390625,19538.261260264266
2023-11-22,19811.849609375,19546.718175438462
2023-11-23,19802.0,19555.05536663523
2023-11-24,19794.69921875,19554.835792266895
2023-11-27,,19556.80738431053
2023-11-28,19889.69921875,19551.460470765247
2023-11-29,20096.599609375,19561.489011436995
2023-11-30,20133.150390625,19568.322938577
2023-12-01,20267.900390625,19569.668723391962
2023-12-04,20686.80078125,19570.142936170712
2023-12-05,20855.099609375,19566.35514057234
2023-12-06,20937.69921875,19574.892163830915
2023-12-07,20901.150390625,19583.27899265847
2023-12-08,20969.400390625,19583.139099060663
2023-12-11,20997.099609375,19585.16002214411
2023-12-12,20906.400390625,19579.89236437064
2023-12-13,20926.349609375,19589.96993132752
2023-12-14,21182.69921875,19596.882691543047
2023-12-15,21456.650390625,19598.277199713953
2023-12-18,21418.650390625,19598.829825161734
2023-12-19,21453.099609375,19595.090451804906
2023-12-20,21150.150390625,19603.705469603276
2023-12-21,21255.05078125,19612.14042136206
2023-12-22,21349.400390625,19612.07810643958
2023-12-26,21441.349609375,19614.14685493746
2023-12-27,21654.75,19608.956362227196
2023-12-28,21778.69921875,19619.08145886466
2023-12-29,21731.400390625,19626.070972771293
