Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-08-17,19365.25,17604.349827919574,17934.731843881145,17946.046285398366,,17828.37598573303
2023-08-18,19310.150390625,17604.349827919574,17984.22112785696,17947.823630151095,,17845.464861975877
2023-08-21,19393.599609375,17604.349827919574,17996.24449890329,17949.051643888317,,17849.88199023706
2023-08-22,19396.44921875,17604.349827919574,17977.022084012384,17944.512399298845,,17841.961437076934
2023-08-23,19444.0,17604.349827919574,17996.499830835593,17956.4024127022,,17852.417357152455
2023-08-24,19386.69921875,17604.349827919574,18007.99636185078,17965.894256223983,,17859.413481998112
2023-08-25,19265.80078125,17604.349827919574,18026.02341960642,17969.148433020368,,17866.507226848786
2023-08-28,19306.05078125,17604.349827919574,18014.566630677156,17968.92694645001,,17862.614468348915
2023-08-29,19342.650390625,17604.349827919574,18061.9766439863,17965.85656512454,,17877.394345676807
2023-08-30,19347.44921875,17604.349827919574,18071.99358186443,17976.304849318618,,17884.21608636754
2023-08-31,19253.80078125,17604.349827919574,18050.86381580299,17987.25763037774,,17880.823758033435
2023-09-01,19435.30078125,17604.349827919574,18068.548825305694,17989.07780745577,,17887.32548689368
2023-09-04,19528.80078125,17604.349827919574,18078.372442615608,17990.30937551607,,17891.010548683753
2023-09-05,19574.900390625,17604.349827919574,18094.84205029153,17985.812682578147,,17895.001520263086
2023-09-06,19611.05078125,17604.349827919574,18081.930420932335,17997.706181084417,,17894.662143312107
2023-09-07,19727.05078125,17604.349827919574,18127.96820668124,18007.240297473127,,17913.186110691313
2023-09-08,19819.94921875,17604.349827919574,18136.66996082962,18010.49789090262,,17917.17255988394
2023-09-11,19996.349609375,17604.349827919574,18114.25264130127,18010.318400290686,,17909.640289837178
2023-09-12,19993.19921875,17604.349827919574,18130.646288175325,18007.251367872,,17914.082494655635
2023-09-13,20070.0,17604.349827919574,18139.14310989205,18017.74137297916,,17920.41143693026
2023-09-14,20103.099609375,17604.349827919574,18154.220477291063,18028.69743595537,,17929.089247055337
2023-09-15,20192.349609375,17604.349827919574,18139.824449456108,18030.55906075149,,17924.91111270906
2023-09-18,20133.30078125,17604.349827919574,18184.263778253822,18031.793844469063,,17940.135816880822
2023-09-19,,17604.349827919574,18191.23721965116,18027.338327891808,,17940.97512515418
2023-09-20,19901.400390625,17604.349827919574,18166.953055581464,18039.23497651869,,17936.845953339907
2023-09-21,19742.349609375,17604.349827919574,18181.340482168074,18048.80999973557,,17944.833436607743
2023-09-22,19674.25,17604.349827919574,18187.699073407464,18052.07067846552,,17948.039859930854
2023-09-25,19674.55078125,17604.349827919574,18200.52180550361,18051.93182696161,,17952.267820128265
2023-09-26,19664.69921875,17604.349827919574,18183.778263885422,18048.8678157331,,17945.665302512698
2023-09-27,19716.44921875,17604.349827919574,18225.80798990784,18059.39819402801,,17963.185337285144
2023-09-28,19523.55078125,17604.349827919574,18230.346817148908,18070.35721478749,,17968.35128661866
2023-09-29,19638.30078125,17604.349827919574,18203.645133914124,18072.25894863854,,17960.08463682408
2023-10-02,,17604.349827919574,18215.677770549184,18073.49662742933,,17964.508075299364
2023-10-03,19528.75,17604.349827919574,18219.791772044555,18069.08095754936,,17964.407519171164
2023-10-04,19436.099609375,17604.349827919574,18230.527599446694,18080.98043922984,,17971.952622198703
2023-10-05,19545.75,17604.349827919574,18211.90044550875,18090.59504854929,,17968.948440659206
2023-10-06,19653.5,17604.349827919574,18252.291688029454,18093.85849899727,,17983.5000049821
2023-10-09,19512.349609375,17604.349827919574,18255.47339815613,18093.75897475201,,17984.527400275907
2023-10-10,19689.849609375,17604.349827919574,18227.724906364943,18090.697674583716,,17974.257469622742
2023-10-11,19811.349609375,17604.349827919574,18239.04118742302,18101.267123032103,,17981.552712791567
2023-10-12,19794.0,17604.349827919574,18242.779382064266,18112.228794865427,,17986.452668283087
2023-10-13,19751.05078125,17604.349827919574,18253.47904880196,18114.16934349157,,17990.66607340437
2023-10-16,19731.75,17604.349827919574,18235.142872198143,18115.409614035078,,17984.967438050928
2023-10-17,19811.5,17604.349827919574,18276.1278815001,18111.03250526672,,17997.17007156213
2023-10-18,19671.099609375,17604.349827919574,18280.17011586226,18122.934520037863,,18002.484821273232
2023-10-19,19624.69921875,17604.349827919574,18253.501745532703,18132.587438508544,,17996.813003986943
2023-10-20,19542.650390625,17604.349827919574,18266.06040434443,18135.853364038117,,18002.087865434038
2023-10-23,19281.75,17604.349827919574,18271.13703263033,18135.79189867508,,18003.75958640833
2023-10-24,,17604.349827919574,18283.197793149982,18132.733016226208,,18006.76021243192
2023-10-25,19122.150390625,17604.349827919574,18266.166744051432,18143.340274967573,,18004.618948979525
2023-10-26,18857.25,17604.349827919574,18308.319270162643,18154.30430779906,,18022.324468627092
2023-10-27,19047.25,17604.349827919574,18313.309147352484,18156.282419797124,,18024.647131689726
2023-10-30,19140.900390625,17604.349827919574,18287.28818075429,18157.52499525249,,18016.38766797545
2023-10-31,19079.599609375,17604.349827919574,18300.118098465904,18153.18520459171,,18019.21771032573
2023-11-01,18989.150390625,17604.349827919574,18305.02092314905,18165.089468817463,,18024.82007329536
