Ticker,Date,Horizon,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast
^GSPC,2023-11-17,30,4514.02001953125,4509.102078204681,4145.445039759625,4511.082279844783,
^GSPC,2023-11-20,30,4547.3798828125,4506.3514286377,4144.624227516773,4512.08246177679,
^GSPC,2023-11-21,30,4538.18994140625,4508.888544896989,4145.348960092832,4514.363559660166,
^GSPC,2023-11-22,30,4556.6201171875,4508.554319844798,4149.74838953951,4514.936701249042,
^GSPC,2023-11-23,30,,4508.868029299406,4149.092074321301,4516.056178921241,
^GSPC,2023-11-24,30,4559.33984375,4508.903984127934,4148.619626575632,4518.534721408279,
^GSPC,2023-11-27,30,4550.43017578125,4508.754528288879,4147.873163580556,4519.2722417592495,
^GSPC,2023-11-28,30,4554.89013671875,4508.85358952754,4146.570697074907,4519.939260755775,
^GSPC,2023-11-29,30,4550.580078125,4508.816812783552,4143.797850957319,4520.322055591445,
^GSPC,2023-11-30,30,4567.7998046875,4508.834978342324,4142.5705960151545,4521.3731390816765,
^GSPC,2023-12-01,30,4594.6298828125,4508.836181242363,4145.041807197828,4523.838201290971,
^GSPC,2023-12-04,30,4569.77978515625,4508.8296693347565,4142.505519896663,4524.573922919927,
^GSPC,2023-12-05,30,4567.18017578125,4508.834277716343,4140.226139110404,4525.20571826021,
^GSPC,2023-12-06,30,4549.33984375,4508.831838965429,4137.770423058879,4525.585167811712,
^GSPC,2023-12-07,30,4585.58984375,4508.832871415781,4134.880384859524,4526.634844351448,
^GSPC,2023-12-08,30,4604.3701171875,4508.832848863319,4130.66451362878,4529.099796716154,
^GSPC,2023-12-11,30,4622.43994140625,4508.832584544581,4128.160015116811,4529.835532610748,
^GSPC,2023-12-12,30,4643.7001953125,4508.832812627039,4129.5388891981,4530.466619355553,
^GSPC,2023-12-13,30,4707.08984375,4508.832672656418,4126.11173255334,4530.846019163249,
^GSPC,2023-12-14,30,4719.5498046875,4508.832731515073,4123.1565320629015,4531.89568125817,
^GSPC,2023-12-15,30,4719.18994140625,4508.832724467863,4120.250281584983,4534.360639522465,
^GSPC,2023-12-18,30,4740.56005859375,4508.83271429869,4117.141576018767,4535.09638095765,
^GSPC,2023-12-19,30,4768.3701171875,4508.832725560324,4112.941593194548,4535.72745534351,
^GSPC,2023-12-20,30,4698.35009765625,4508.832718012196,4110.686171512588,4536.106855843457,
^GSPC,2023-12-21,30,4746.75,4508.832721370054,4112.541806867475,4537.156518640224,
^GSPC,2023-12-22,30,4754.6298828125,4508.8327206792455,4109.809461609631,4539.6214776329625,
^GSPC,2023-12-26,30,4774.75,4508.832720325306,4107.753453524543,4540.357219536931,
^GSPC,2023-12-27,30,4781.580078125,4508.832720866426,4105.933257894562,4540.988293862015,
^GSPC,2023-12-28,30,4783.35009765625,4508.832720472519,4104.076374802694,4541.367694496979,
^GSPC,2023-12-29,30,4769.830078125,4508.832720662373,4101.269668336252,4542.417357379378,
