Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-04-21,211.7284393310547,212.11621109358305,108.15073545126792,212.16393526682435,,177.4769606038918
2023-04-24,211.6289825439453,212.3221270839269,107.37364138596747,212.15037024152824,,177.28204623714086
2023-04-25,206.41758728027344,212.55196025218547,106.59625493153884,212.35230693668925,,177.1668407068045
2023-04-26,208.25747680664065,212.6854823603489,106.29376989044196,212.68717833736767,,177.22214352938616
2023-04-27,237.2583923339844,212.7544600846542,105.5022872291175,212.7825386831711,,177.01309533231426
2023-04-28,239.0087890625,212.72617114702155,104.82028061685892,212.91626927210652,,176.82090701199567
2023-05-01,241.85317993164065,212.7069123900196,104.03749971943203,212.80088577384936,,176.51509929443364
2023-05-02,237.93467712402344,212.6919564905343,103.07859874089726,212.9100529425002,,176.2268693913106
2023-05-03,235.7367401123047,212.687345139551,102.5027576160757,213.16073914961223,,176.1169473017463
2023-05-04,232.2458953857422,212.6869386148668,101.96662868780108,213.16235278979173,,175.93864003081987
2023-05-05,231.5099334716797,212.68929067773783,101.94029029844106,213.28372540677287,,175.9711021276506
2023-05-08,231.9972381591797,212.690535933747,101.45402070389906,213.15548633423705,,175.7666809906277
2023-05-09,232.09669494628903,212.69117287369767,101.09989919478724,213.2583904184877,,175.6831541623242
2023-05-10,231.80828857421875,212.6911974748429,100.6608588931247,213.50349527887565,,175.61851721561445
2023-05-11,234.50347900390625,212.69107796556017,100.05447489324072,213.5027376426807,,175.4160968338272
2023-05-12,232.53428649902344,212.6909306411068,99.83275105298397,213.62062497187276,,175.3814355553212
2023-05-15,237.5567626953125,212.6908733057305,99.64523401322184,213.49027521212955,,175.27546084369396
2023-05-16,237.5169677734375,212.69085851627312,99.95513157587908,213.5914161963027,,175.4124687628183
2023-05-17,241.16696166992188,212.6908694401908,99.78624462373034,213.8353836008907,,175.43749922160396
2023-05-18,245.503158569336,212.6908804378285,99.72471543190008,213.83370927132316,,175.41643504701725
2023-05-19,244.2997589111328,212.6908876181848,99.54821310487272,213.95101511400136,,175.39670527901964
2023-05-22,246.96514892578125,212.69088919839365,99.16983647534778,213.82021712409707,,175.22698093261283
2023-05-23,245.3937530517578,212.6908887726649,99.13799493105348,213.9210542169741,,175.24997930689747
2023-05-24,247.85028076171875,212.6908877106248,99.09959347648704,214.16479288957757,,175.3184246922298
2023-05-25,251.3112945556641,212.6908870771937,99.51619751794026,214.1629608183941,,175.45668180450934
2023-05-26,260.6102600097656,212.6908868259555,99.4109855849226,214.28014897665784,,175.4606737958453
2023-05-29,,212.69088684833133,99.37049256298351,214.14926861953617,,175.40354934361702
2023-05-30,261.087646484375,212.69088692592655,99.17376459607289,214.2500452208066,,175.37156558093534
2023-05-31,263.2756652832031,212.6908869916925,98.73620710231636,214.49374118222536,,175.30694509207808
2023-06-01,271.1225891113281,212.6908870174045,98.60938812545588,214.4918779605213,,175.26405103446055
2023-06-02,271.1225891113281,212.690887020546,98.44412568023864,214.60904401360955,,175.24801890479807
2023-06-05,269.9092712402344,212.69088701395256,98.70653745714093,214.47814761522807,,175.29185736210718
2023-06-06,269.6407470703125,212.690887008252,98.42486441800202,214.57891278148583,,175.23155473591328
2023-06-07,262.1617736816406,212.6908870052553,98.1910745212914,214.82260047162984,,175.23485399939216
2023-06-08,263.1363830566406,212.6908870047249,97.78987163857003,214.8207313382825,,175.1004966605258
2023-06-09,263.5044250488281,212.6908870051224,97.14239513762008,214.93789312415203,,174.92372508896483
2023-06-12,269.5710754394531,212.69088700565985,96.80587639948725,214.80699367040623,,174.76791902518445
2023-06-13,269.8396301269531,212.69088700595293,96.43658487211144,214.90775663456884,,174.6784095042111
2023-06-14,271.85858154296875,212.6908870060414,96.50574575899346,215.1514427461128,,174.7826918370492
2023-06-15,280.29229736328125,212.69088700601696,96.04624429266929,215.1495724761264,,174.62890125827087
2023-06-16,279.4668273925781,212.6908870059732,95.654125841069,215.2667334465402,,174.53724876452748
2023-06-19,,212.69088700594293,95.11751942759064,215.13583340602776,,174.3147466131871
2023-06-20,282.7786560058594,212.69088700593252,94.36027210288516,215.2365959489989,,174.09591835260554
2023-06-21,280.1033935546875,212.69088700593284,93.94156179153576,215.4802817576048,,174.03757685169114
2023-06-22,283.3256530761719,212.69088700593653,93.5188219338106,215.478411270086,,173.8960400699444
2023-06-23,287.1546630859375,212.69088700593932,93.56366008691556,215.5955720840874,,173.95003972564743
2023-06-26,276.9506225585937,212.6908870059406,93.10858485618536,215.464671931232,,173.754714597786
2023-06-27,285.4837951660156,212.6908870059407,92.74854920458328,215.56543439344117,,173.66829020132172
2023-06-28,283.7334289550781,212.69088700594045,92.26993594423745,215.8091201440305,,173.5899810314028
2023-06-29,279.993896484375,212.6908870059402,91.5942705531885,215.8072496148098,,173.36413572464616
2023-06-30,285.4141845703125,212.69088700594008,91.2779262023596,215.9244103988508,,173.2977412023835
2023-07-03,284.4593811035156,212.69088700594003,90.9751512183082,215.79351022446195,,173.15318281623672
2023-07-04,,212.69088700594008,91.15409779199966,215.8942726711995,,173.24641915637974
2023-07-05,292.76385498046875,212.69088700594008,90.84366279378426,216.1379584106696,,173.22416940346466
2023-07-06,290.3968505859375,212.69088700594008,90.63514518432824,216.13608787345936,,173.1540400212426
2023-07-07,288.94482421875,212.69088700594008,90.31134232607184,216.2532486517586,,173.08515932792352
2023-07-10,292.4953918457031,212.69088700594008,89.7903670042658,216.1223484732441,,172.86786749448333
