Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-11-17,465.9100036621094,466.4285027126223,298.53908509452106
2023-11-20,474.4700012207031,466.9023617355878,298.9975430928262
2023-11-21,474.9500122070313,466.96306543346753,297.88007393279395
2023-11-22,478.0,466.4384014026056,296.943955774083
2023-11-23,,466.23773174858815,295.25521233915487
2023-11-24,479.55999755859375,466.2690577955046,294.0926744718755
2023-11-27,479.1700134277344,466.2365090948134,293.15902902621764
2023-11-28,479.0,466.2249940256115,290.46621857039355
2023-11-29,477.1900024414063,466.24600685465526,290.83122342496534
2023-11-30,473.9700012207031,466.25384696619096,289.67703852287997
2023-12-01,465.739990234375,466.25180287389514,288.7624928773503
2023-12-04,453.8999938964844,466.253610459637,287.1541997017197
2023-12-05,455.1499938964844,466.2544413787425,286.1305829052582
2023-12-06,446.7300109863281,466.2535768116129,285.39291437305747
2023-12-07,452.0,466.253274653181,282.95072604163755
2023-12-08,453.760009765625,466.2534036942116,283.61762816167163
2023-12-11,459.8900146484375,466.2533120318567,282.8123454590938
2023-12-12,463.0,466.2532636012182,282.2886175761225
2023-12-13,479.9800109863281,466.253300500812,281.1072498448989
2023-12-14,469.8299865722656,466.25331212522804,280.5402575956183
2023-12-15,472.05999755859375,466.25330440339036,280.28203542657997
2023-12-18,486.1199951171875,466.2533088480804,278.33491209282676
2023-12-19,495.0199890136719,466.2533114195365,279.50511877084136
2023-12-20,489.2699890136719,466.2533097789249,279.203978599421
2023-12-21,491.6099853515625,466.2533093265682,279.17795999750166
2023-12-22,486.760009765625,466.25330976725616,278.480875968916
2023-12-26,491.1900024414063,466.2533095561661,278.37816889827087
2023-12-27,491.7900085449219,466.2533094261517,278.5582088138894
2023-12-28,490.510009765625,466.25330950198787,277.0179626635137
2023-12-29,486.8800048828125,466.2533095200436,278.55905967274776
