Date,Actual,SARIMA_Forecast
2023-08-25,318.70806884765625,316.2471029719241
2023-08-28,319.4185485839844,316.82771992311984
2023-08-29,324.0662536621094,316.7715977041738
2023-08-30,324.4412536621094,317.1178667681072
2023-08-31,323.4248352050781,316.9508878112951
2023-09-01,324.3129272460937,317.40927420327085
2023-09-04,,317.2398936928754
2023-09-05,329.1382141113281,317.51865991857244
2023-09-06,328.4771423339844,317.4398102457437
2023-09-07,325.5464172363281,317.6667456581283
2023-09-08,329.84869384765625,317.8846156639761
2023-09-11,333.4701843261719,317.9019686056155
2023-09-12,327.3817443847656,318.01840783716494
2023-09-13,331.6150207519531,318.0732529950562
2023-09-14,334.2200927734375,318.1885144663619
2023-09-15,325.852294921875,318.50167632165665
2023-09-18,324.7076416015625,318.4387532500785
2023-09-19,324.30303955078125,318.622501487086
2023-09-20,316.5272521972656,318.6207852765525
2023-09-21,315.3036804199219,318.7835488737818
2023-09-22,312.8170166015625,319.0568510538119
2023-09-25,313.3399963378906,319.02739203497384
2023-09-26,308.0114440917969,319.1830402378247
2023-09-27,308.6528015136719,319.2049177203519
2023-09-28,309.4915771484375,319.347870820396
2023-09-29,311.5736694335937,319.6378075110021
2023-10-02,317.54364013671875,319.5943810934391
2023-10-03,309.2449035644531,319.7617571252587
2023-10-04,314.7412109375,319.7737872136976
2023-10-05,315.1358947753906,319.92500877297846
2023-10-06,322.931396484375,320.20800278211414
2023-10-09,325.45758056640625,320.1704058505612
2023-10-10,324.0465393066406,320.3328870995536
2023-10-11,328.023193359375,320.3490271378709
2023-10-12,326.7798767089844,320.49679773941335
2023-10-13,323.395263671875,320.7826893775613
2023-10-16,328.2402648925781,320.7426594247329
2023-10-17,327.6679382324219,320.9071835827466
2023-10-18,325.74371337890625,320.92160827342724
2023-10-19,326.937744140625,321.0708191826286
2023-10-20,322.3492431640625,321.3555014530059
2023-10-23,324.9642028808594,321.31648695711675
2023-10-24,326.1581420898437,321.4801584772306
2023-10-25,336.1640930175781,321.49529909328413
2023-10-26,323.5531005859375,321.64390886906205
2023-10-27,325.4477233886719,321.92909588673064
2023-10-30,332.84844970703125,321.8896575750659
2023-10-31,333.63787841796875,322.0536849560526
2023-11-01,341.4926147460937,322.06852677020186
2023-11-02,343.712890625,322.21738743778843
2023-11-03,348.13360595703125,322.5023637918075
2023-11-06,351.8142395019531,322.4631023658429
2023-11-07,355.7613525390625,322.6269812231
2023-11-08,358.39605712890625,322.64194774658546
2023-11-09,355.9192810058594,322.7907037008136
2023-11-10,364.7804565429688,323.07576797838175
2023-11-13,361.830078125,323.03643272658826
2023-11-14,365.37249755859375,323.20037357239187
2023-11-15,365.5208129882813,323.2152880466155
2023-11-16,371.9479064941406,323.36408770449225
2023-11-17,365.6989135742188,323.64911528588385
2023-11-20,373.2037048339844,323.6098108463776
2023-11-21,368.8827209472656,323.77372582035656
2023-11-22,373.6090698242188,323.78866201809933
2023-11-23,,323.9374434356205
2023-11-24,373.1937255859375,324.222486332697
2023-11-27,374.3605346679688,324.18316903323284
2023-11-28,378.4046020507813,324.3470948051954
2023-11-29,374.5978393554688,324.3620219363105
2023-11-30,374.65716552734375,324.5108109667102
2023-12-01,370.30657958984375,324.79584747156207
2023-12-04,364.9967956542969,324.7565355393891
2023-12-05,368.3388671875,324.92045680465566
2023-12-06,364.66064453125,324.93538771986016
2023-12-07,366.7865295410156,325.08417357291376
2023-12-08,370.0296936035156,325.36921274565395
2023-12-11,367.132568359375,325.3298985733637
2023-12-12,370.1780090332031,325.49382171956563
2023-12-13,370.1681213378906,325.50875105542514
2023-12-14,361.8228454589844,325.6575382345906
2023-12-15,366.5690002441406,325.9425762938486
2023-12-18,368.4674072265625,325.903263056504
2023-12-19,369.070556640625,326.06718541767003
2023-12-20,366.4601440429688,326.0821154126922
2023-12-21,369.347412109375,326.2309020383855
2023-12-22,370.3757629394531,326.51594056237155
2023-12-26,370.4548645019531,326.4766269348138
2023-12-27,369.8714904785156,326.64054962362593
2023-12-28,371.0679016113281,326.65547934353697
2023-12-29,371.8193664550781,326.80426620022996
