Ticker,Date,Horizon,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast
JPM,2023-08-25,90,140.96763610839844,141.2537475864683,120.61122887319482,141.330462768884,
JPM,2023-08-28,90,141.45651245117188,141.40651061785144,120.60901014312608,141.4167313526883,
JPM,2023-08-29,90,142.6068878173828,141.21446556682963,120.41865779567148,141.29951726091764,
JPM,2023-08-30,90,142.03172302246094,141.289306567121,120.1321670995582,141.33730098184884,
JPM,2023-08-31,90,140.2774200439453,141.2549774345286,119.9237906125354,141.375437538446,
JPM,2023-09-01,90,140.74713134765625,141.26284860260958,119.68035631924651,141.49866412858427,
JPM,2023-09-04,90,,141.2762904604708,119.57720366535494,141.5065160711972,
JPM,2023-09-05,90,139.1941375732422,141.26333452152062,119.43035464800082,141.52588442524507,
JPM,2023-09-06,90,138.96408081054688,141.27050612426734,119.50723727555712,141.5366799445818,
JPM,2023-09-07,90,137.77536010742188,141.26679428732035,119.40553302289464,141.57275530767774,
JPM,2023-09-08,90,137.88082885742188,141.26741829258498,119.21528552719572,141.69393629978163,
JPM,2023-09-11,90,138.48477172851562,141.2683304326817,119.1085891027312,141.70067734870688,
JPM,2023-09-12,90,140.28700256347656,141.26736854507476,118.96996508017044,141.72460607460164,
JPM,2023-09-13,90,140.35409545898438,141.2680337320807,118.97236130560267,141.73411116974353,
JPM,2023-09-14,90,143.07664489746094,141.26769337791046,118.92939009684378,141.77030441655205,
JPM,2023-09-15,90,142.6548309326172,141.26776060344076,119.106119988296,141.89142460779453,
JPM,2023-09-18,90,142.95199584960938,141.26781599333532,119.0979908493934,141.8980757268389,
JPM,2023-09-19,90,142.7698516845703,141.26774072909748,118.99298758287038,141.92218350866665,
JPM,2023-09-20,90,142.16592407226562,141.26779893909432,118.96138900692364,141.93164925625024,
JPM,2023-09-21,90,141.05392456054688,141.26776877190397,118.88619807724336,141.96784282759364,
JPM,2023-09-22,90,139.7021942138672,141.26777647409327,118.93918711607138,142.08895970111,
JPM,2023-09-25,90,140.39244079589844,141.2677795295077,118.93317191101468,142.09560863985476,
JPM,2023-09-26,90,138.935302734375,141.26777362771307,119.13282885784643,142.11972307265012,
JPM,2023-09-27,90,139.75015258789062,141.26777853435604,119.1336238896359,142.1291870895379,
JPM,2023-09-28,90,141.4852752685547,141.26777586832551,119.02398789722956,142.16538074865196,
JPM,2023-09-29,90,139.02159118652344,141.26777670334013,118.9750551023356,142.28649753792848,
JPM,2023-10-02,90,137.8232879638672,141.26777683873075,118.87107076093096,142.29314636796505,
JPM,2023-10-03,90,136.80714416503906,141.26777638622033,118.88540244570802,142.31726104736907,
JPM,2023-10-04,90,137.42068481445312,141.26777679151257,118.83276969592578,142.32672500621348,
JPM,2023-10-05,90,138.00009155273438,141.2677765566234,118.98000745259358,142.3629186675135,
JPM,2023-10-06,90,140.12466430664062,141.2677766418305,118.92493354723038,142.48403545236317,
JPM,2023-10-09,90,139.80596923828125,141.26777664338064,118.75845671299376,142.49068427889202,
JPM,2023-10-10,90,140.65579223632812,141.26777660974707,118.65424352922253,142.51479896768288,
JPM,2023-10-11,90,141.13865661621094,141.26777664280294,118.49905275551768,142.52426292418806,
JPM,2023-10-12,90,140.810302734375,141.2677766222778,118.46867344933769,142.56045658557608,
JPM,2023-10-13,90,142.92523193359375,141.26777663059585,118.38008380384102,142.68157337029618,
JPM,2023-10-16,90,142.78038024902344,141.2677766299002,118.50214821108594,142.68822219668337,
JPM,2023-10-17,90,142.47134399414062,141.26777662749063,118.43442478231526,142.71233688582004,
JPM,2023-10-18,90,140.90689086914062,141.2677766301563,118.26922157473057,142.72180084224132,
JPM,2023-10-19,90,140.30812072753906,141.26777662838256,118.1812214797547,142.75799450363303,
JPM,2023-10-20,90,138.0483856201172,141.26777662916987,118.05778548924754,142.87911128834736,
JPM,2023-10-23,90,136.1652374267578,141.26777662904172,118.07487167181704,142.88576011472935,
JPM,2023-10-24,90,136.3294219970703,141.26777662887713,118.04918738289317,142.9098748038792,
JPM,2023-10-25,90,135.5858154296875,141.26777662908938,118.24889243074507,142.91933876029728,
JPM,2023-10-26,90,135.9334716796875,141.2677766289379,118.2724252698114,142.95553242168913,
JPM,2023-10-27,90,131.03733825683594,141.26777662901074,118.21058993663569,143.07664920640323,
JPM,2023-10-30,90,132.70797729492188,141.26777662899417,118.23622279047169,143.08329803278505,
JPM,2023-10-31,90,134.29176330566406,141.2677766289837,118.2345475489802,143.10741272193536,
JPM,2023-11-01,90,134.17588806152344,141.26777662900037,118.37915442781976,143.11687667835332,
JPM,2023-11-02,90,136.5708465576172,141.26777662898758,118.48421913195226,143.15307033974517,
JPM,2023-11-03,90,138.09664916992188,141.2677766289942,118.81527744509584,143.27418712445927,
JPM,2023-11-06,90,139.1396484375,141.26777662899232,118.96812537164828,143.2808359508411,
JPM,2023-11-07,90,139.07203674316406,141.26777662899173,119.0309803512771,143.30495063999143,
JPM,2023-11-08,90,139.75770568847656,141.267776628993,119.17422040063184,143.3144145964094,
JPM,2023-11-09,90,139.34242248535156,141.26777662899192,119.28080751884389,143.3506082578012,
JPM,2023-11-10,90,141.40904235839844,141.26777662899252,119.5223291304678,143.47172504251532,
JPM,2023-11-13,90,140.7813262939453,141.26777662899232,119.7112714586686,143.47837386889714,
JPM,2023-11-14,90,143.3501434326172,141.2677766289923,120.11183895644228,143.50248855804747,
JPM,2023-11-15,90,144.60556030273438,141.26777662899238,120.31888841728532,143.5119525144654,
JPM,2023-11-16,90,146.25692749023438,141.2677766289923,120.42011227920504,143.54814617585726,
JPM,2023-11-17,90,147.57994079589844,141.26777662899235,120.58578732807936,143.66926296057136,
JPM,2023-11-20,90,148.03384399414062,141.26777662899232,120.69919486694111,143.67591178695318,
JPM,2023-11-21,90,147.7248077392578,141.26777662899232,120.93264624237014,143.70002647610352,
JPM,2023-11-22,90,148.07247924804688,141.26777662899232,121.0997281234955,143.70949043252145,
JPM,2023-11-23,90,,141.26777662899232,121.4660825351959,143.7456840939133,
JPM,2023-11-24,90,148.27525329589844,141.26777662899232,121.6282914865823,143.8668008786274,
JPM,2023-11-27,90,147.93727111816406,141.26777662899232,121.67600223828735,143.87344970500922,
JPM,2023-11-28,90,148.27525329589844,141.26777662899232,121.78161120889918,143.89756439415956,
JPM,2023-11-29,90,149.02853393554688,141.26777662899232,121.83061459259932,143.9070283505775,
JPM,2023-11-30,90,150.72816467285156,141.26777662899232,121.9975617357284,143.94322201196934,
JPM,2023-12-01,90,151.4621124267578,141.26777662899232,122.09822791038144,144.06433879668344,
JPM,2023-12-04,90,152.57269287109375,141.26777662899232,122.400323747503,144.07098762306526,
JPM,2023-12-05,90,152.55337524414062,141.26777662899232,122.50231338089414,144.0951023122156,
JPM,2023-12-06,90,150.9502716064453,141.26777662899232,122.49547943794192,144.10456626863353,
JPM,2023-12-07,90,151.41383361816406,141.26777662899232,122.55355478729028,144.14075993002538,
JPM,2023-12-08,90,153.0845184326172,141.26777662899232,122.56303078379308,144.2618767147395,
JPM,2023-12-11,90,153.64462280273438,141.26777662899232,122.69907943294552,144.2685255411213,
JPM,2023-12-12,90,155.0159454345703,141.26777662899232,122.77770714995648,144.29264023027164,
JPM,2023-12-13,90,155.53741455078125,141.26777662899232,123.06645804180198,144.30210418668958,
JPM,2023-12-14,90,158.36695861816406,141.26777662899232,123.1632390357152,144.33829784808142,
JPM,2023-12-15,90,159.56443786621094,141.26777662899232,123.15840485710268,144.45941463279553,
JPM,2023-12-18,90,160.5301513671875,141.26777662899232,123.22442223065153,144.46606345917735,
JPM,2023-12-19,90,162.6739959716797,141.26777662899232,123.24622211818496,144.4901781483277,
JPM,2023-12-20,90,160.8391571044922,141.26777662899232,123.39717612360164,144.49964210474562,
