Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-04-21,106.95999908447266,103.865094515994,90.25053597238342,103.96976059784254,,99.36179702873999
2023-04-24,106.20999908447266,103.7687234671425,90.32420299591772,103.83787911364163,,99.31026852556728
2023-04-25,102.56999969482422,103.86876498971198,90.08202701168368,103.82847852446874,,99.2597568419548
2023-04-26,104.9800033569336,103.79521858144622,89.73139465696565,103.78680243514836,,99.10447189118675
2023-04-27,109.81999969482422,103.81597169509458,89.47963369773504,103.9155350123241,,99.07038013505122
2023-04-28,105.4499969482422,103.80646307986962,89.21676612922265,103.98732879517696,,99.0035193347564
2023-05-01,102.0500030517578,103.81536780475656,88.84896126501103,103.92737914268122,,98.86390273748293
2023-05-02,103.62999725341795,103.80922956260824,88.1875344136081,103.87285183250816,,98.62320526957484
2023-05-03,103.6500015258789,103.81240829994428,88.08404414009695,103.89873838360968,,98.59839694121696
2023-05-04,104.0,103.81109445731371,87.67124746026232,104.00132462810636,,98.49455551522747
2023-05-05,105.66000366210938,103.811923828406,87.15994750143317,104.09068459460744,,98.35418530814887
2023-05-08,105.83000183105467,103.81133980059892,86.76082130077788,104.02417792619636,,98.19877967585772
2023-05-09,106.62000274658205,103.81167557580976,86.3670846623747,103.9792556720871,,98.05267197009051
2023-05-10,110.19000244140624,103.81150545387486,85.8878596925839,104.00303245989564,,97.90079920211814
2023-05-11,112.18000030517578,103.81159575575592,85.13709301820536,104.11148634752831,,97.68672504049653
2023-05-12,110.26000213623048,103.81153870648151,84.96857995515154,104.2014693398185,,97.66052933381718
2023-05-15,111.1999969482422,103.81157351151036,84.51685604571938,104.13881837658768,,97.4890826446058
2023-05-16,113.4000015258789,103.81155443832772,83.99399231169357,104.09538064073077,,97.30030913025068
2023-05-17,115.5,103.81156473311395,83.61138339839005,104.12206607813276,,97.18167140321225
2023-05-18,118.1500015258789,103.81155878863731,83.26238668487584,104.23228937093016,,97.10207828148111
2023-05-19,116.25,103.81156236765284,82.85567875137933,104.32463589625512,,96.99729233842909
2023-05-22,115.01000213623048,103.81156030945984,82.20417757641592,104.2637906090624,,96.75984283164605
2023-05-23,114.98999786376952,103.8115614483976,82.16008568634868,104.2223818440816,,96.73134299294263
2023-05-24,116.75,103.8115608054794,81.85581521950151,104.25080016738424,,96.63939206412171
2023-05-25,115.0,103.81156118054136,81.50083039868109,104.3628167900958,,96.55840278977274
2023-05-26,120.11000061035156,103.81156096227546,81.30349536106024,104.45678326952148,,96.52394653095239
2023-05-29,,103.81156108596956,81.15378385687248,104.3975478209094,,96.45429758791714
2023-05-30,121.66000366210938,103.8115610162296,80.95671535059897,104.35763456819886,,96.37530364500914
2023-05-31,120.58000183105467,103.81156105624255,80.52136379867966,104.3875096841869,,96.24014484636972
2023-06-01,122.7699966430664,103.81156103308736,80.69599204553522,104.50089865611412,,96.33615057824557
2023-06-02,124.25,103.8115610463614,80.60907040003286,104.59618878579217,,96.33894007739548
2023-06-05,125.3000030517578,103.81156103882512,80.46621243368728,104.53820895750206,,96.27199414333815
2023-06-06,126.61000061035156,103.81156104312218,80.47211351193116,104.49950083327133,,96.26105846277488
2023-06-07,121.2300033569336,103.81156104065192,80.51334621373147,104.53052309629491,,96.2851434502261
2023-06-08,124.25,103.811561042071,80.49187496251902,104.64501040268156,,96.31614880242387
2023-06-09,123.43000030517578,103.81156104126065,80.21413413659072,104.74134782120532,,96.25568099968557
2023-06-12,126.56999969482422,103.8115610417227,80.5262208530008,104.68436950362538,,96.34071713278296
2023-06-13,126.66000366210938,103.81156104145818,80.55495954320146,104.64661716029426,,96.3377125816513
2023-06-14,126.41999816894533,103.81156104160996,80.50487025861449,104.67855287571204,,96.33166139197884
2023-06-15,127.11000061035156,103.81156104152306,80.58012548238926,104.79391229557947,,96.39519960649727
2023-06-16,125.48999786376952,103.81156104157267,80.6673492522826,104.89108295504217,,96.45666441629915
2023-06-19,,103.81156104154432,80.66912095807612,104.83490033734373,,96.43852744565474
2023-06-20,125.77999877929688,103.81156104156057,80.3930285080331,104.79790811426636,,96.33416588795335
2023-06-21,124.83000183105467,103.81156104155126,80.68682285516377,104.83056977938,,96.44298455869834
2023-06-22,130.14999389648438,103.8115610415566,80.67943214323964,104.94662263693482,,96.47920527391035
2023-06-23,129.3300018310547,103.81156104155356,80.57786886251631,105.0444555956898,,96.47796183325322
2023-06-26,127.33000183105467,103.8115610415553,80.5891165104044,104.98890559265352,,96.46319438153773
2023-06-27,129.17999267578125,103.8115610415543,80.6028514984193,104.95251759270832,,96.45564337756063
2023-06-28,129.0399932861328,103.81156104155488,80.52486476741586,104.98575638879596,,96.44072739925558
2023-06-29,127.9000015258789,103.81156104155454,80.16603000747045,105.10236048297682,,96.35998384400061
2023-06-30,130.36000061035156,103.81156104155473,80.37737271728307,105.2007199572326,,96.46321790535679
2023-07-03,130.22000122070312,103.8115610415546,80.29100058796834,105.14567284954808,,96.41607815969034
2023-07-04,,103.81156104155468,80.11693074707838,105.10976518960908,,96.34608565941404
2023-07-05,130.3800048828125,103.81156104155464,80.06490236789544,105.14346277850277,,96.33997539598427
2023-07-06,128.36000061035156,103.81156104155464,80.02703220685528,105.26050508720442,,96.36636611187146
2023-07-07,129.77999877929688,103.81156104155464,79.91117911800755,105.3592831191164,,96.3606744262262
2023-07-10,127.12999725341795,103.81156104155464,79.5298657541373,105.30463579502944,,96.21535419690713
2023-07-11,128.77999877929688,103.81156104155464,79.73531269818149,105.26910998600816,,96.27199457524809
