Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast
2023-10-18,174.3319854736328,175.195951272563,165.41127251727377,177.5957357106859
2023-10-19,173.9552764892578,175.19595127256295,165.25540099389605,177.70629947844773
2023-10-20,171.39736938476562,175.19595127256625,165.3249569199876,177.83558402043278
2023-10-23,171.516357421875,175.19595127256693,165.27900990507976,177.83076434419075
2023-10-24,171.95257568359375,175.19595127256636,165.21276359181917,177.85954812431524
2023-10-25,169.6326446533203,175.195951272566,165.49473747349734,177.91466952895823
2023-10-26,165.458740234375,175.19595127256605,165.55285111708818,178.0217379755576
2023-10-27,166.77735900878906,175.19595127256616,165.64105808068956,178.154163560496
2023-10-30,168.82957458496094,175.19595127256616,165.56939551817936,178.14652121063517
2023-10-31,169.3054962158203,175.19595127256613,165.7166572223922,178.1778415642726
2023-11-01,172.47804260253906,175.19595127256613,165.74103703296578,178.23068349701927
2023-11-02,176.04714965820312,175.19595127256613,165.73697288798135,178.33980037316326
2023-11-03,175.13502502441406,175.19595127256613,166.07234700303326,178.47038515295466
2023-11-06,177.69293212890625,175.19595127256613,166.174586280733,178.46439702820408
2023-11-07,180.26071166992188,175.19595127256613,166.29730971635132,178.4942308254181
2023-11-08,181.3215484619141,175.19595127256613,166.25038832578824,178.54840864043754
2023-11-09,180.8456420898437,175.19595127256613,166.4126249530583,178.6563250364528
2023-11-10,185.0448760986328,175.19595127256613,166.44240057591622,178.78798861829802
2023-11-13,183.45654296875,175.19595127256613,166.43451717958993,178.78103103654144
2023-11-14,186.0773162841797,175.19595127256613,166.7573925805861,178.81173602869174
2023-11-15,186.6431579589844,175.19595127256613,166.83915131538677,178.86513095121333
2023-11-16,188.3308563232422,175.19595127256613,166.93425848786492,178.9737508874325
2023-11-17,188.3109893798828,175.19595127256613,166.85356234526802,179.10478223839047
2023-11-20,190.05816650390625,175.19595127256613,166.97695329507832,179.09839280596293
2023-11-21,189.2540740966797,175.19595127256613,166.96398644029847,179.1285872351739
2023-11-22,189.9192047119141,175.19595127256613,166.91069825507486,179.18244097107726
2023-11-23,,175.19595127256613,167.1867734136973,179.29064859824885
2023-11-24,188.58892822265625,175.19595127256613,167.22160658164844,179.42205046749916
2023-11-27,188.4102478027344,175.19595127256613,167.2709068004424,179.41532807171367
2023-11-28,189.01580810546875,175.19595127256613,167.14671099791232,179.4458217158353
2023-11-29,187.9933013916016,175.19595127256613,167.23001510056795,179.49940656460558
2023-11-30,188.569091796875,175.19595127256613,167.18137057066193,179.60785582509075
2023-12-01,189.84971618652344,175.19595127256613,167.09767769413574,179.73904055245865
2023-12-04,188.0528717041016,175.19595127256613,167.3493322752397,179.73251328952307
2023-12-05,192.01385498046875,175.19595127256613,167.36627110841232,179.7628315790393
2023-12-06,190.921875,175.19595127256613,167.40456432312774,179.8165740088506
2023-12-07,192.8576812744141,175.19595127256613,167.27642148478756,179.92488166036895
2023-12-08,194.2872314453125,175.19595127256613,167.36282015559811,180.05619364352444
2023-12-11,191.7755889892578,175.19595127256613,167.32410483332677,180.04955202317325
2023-12-12,193.2944793701172,175.19595127256613,167.2567875529383,180.07997307908423
2023-12-13,196.5208435058593,175.19595127256613,167.53070662895107,180.13362315868076
2023-12-14,196.66978454589844,175.19595127256613,167.57508859794393,180.24201379999545
2023-12-15,196.1336975097656,175.19595127256613,167.64516102011032,180.37325120502123
2023-12-18,194.4659118652344,175.19595127256613,167.5521824716727,180.3666766037215
2023-12-19,195.50827026367188,175.19595127256613,167.67609778116832,180.39703743348747
2023-12-20,193.41360473632807,175.19595127256613,167.67616569465113,180.45074163483693
2023-12-21,193.2646942138672,175.19595127256613,167.64778946039624,180.55908364006277
2023-12-22,192.1925506591797,175.19595127256613,167.95970597734768,180.6903647515284
2023-12-26,191.6465606689453,175.19595127256613,168.0400777176746,180.6837508737792
2023-12-27,191.74581909179688,175.19595127256613,168.1431342421685,180.71414699901848
2023-12-28,192.1726989746093,175.19595127256613,168.07922883345898,180.76781948236763
2023-12-29,191.1303253173828,175.19595127256613,168.2275175501157,180.8761899907257
