Date,Actual,SARIMA_Forecast
2023-11-17,465.9100036621094,467.38011891911515
2023-11-20,474.4700012207031,468.2880502767083
2023-11-21,474.9500122070313,467.7520900655804
2023-11-22,478.0,466.975784070316
2023-11-23,,466.6159216027554
2023-11-24,479.55999755859375,467.1597925359293
2023-11-27,479.1700134277344,468.0532132488562
2023-11-28,479.0,468.035414863822
2023-11-29,477.1900024414063,467.96116878230634
2023-11-30,473.9700012207031,467.6417455568262
2023-12-01,465.739990234375,467.8507690106091
2023-12-04,453.8999938964844,468.58738890382125
2023-12-05,455.1499938964844,468.72173822040503
2023-12-06,446.7300109863281,468.9197504335719
2023-12-07,452.0,468.7016106529622
2023-12-08,453.760009765625,468.73628720485186
2023-12-11,459.8900146484375,469.21883651552287
2023-12-12,463.0,469.29263750141206
2023-12-13,479.9800109863281,469.67444565041103
2023-12-14,469.8299865722656,469.67456990136435
2023-12-15,472.05999755859375,469.730526099478
2023-12-18,486.1199951171875,470.02854627310444
2023-12-19,495.0199890136719,469.9199089742378
2023-12-20,489.2699890136719,470.3130099600419
2023-12-21,491.6099853515625,470.49317190998124
2023-12-22,486.760009765625,470.6972051510222
2023-12-26,491.1900024414063,470.95783033727645
2023-12-27,491.7900085449219,470.67819807700306
2023-12-28,490.510009765625,470.9555123244036
2023-12-29,486.8800048828125,471.1930799681978
