Date,Actual,SARIMA_Forecast
2023-04-21,104.78160095214844,104.73379547608678
2023-04-24,105.33824920654295,104.80720263571733
2023-04-25,103.23088836669922,104.85360701157892
2023-04-26,103.09172821044922,104.90026493039059
2023-04-27,106.9485855102539,104.8735648378246
2023-04-28,106.70008087158205,104.99741093767602
2023-05-01,106.5609130859375,104.99066114374118
2023-05-02,104.69212341308594,105.01193579636119
2023-05-03,104.78160095214844,105.0441168632628
2023-05-04,104.06588745117188,105.03967231726558
2023-05-05,104.9406280517578,105.15970557046965
2023-05-08,107.12751770019533,105.15387612902384
2023-05-09,106.71001434326172,105.1744282046279
2023-05-10,111.08379364013672,105.20635450377529
2023-05-11,115.87505340576172,105.20087929780506
2023-05-12,116.80945587158205,105.32064110920464
2023-05-15,115.81542205810548,105.31448529919578
2023-05-16,118.79753112792967,105.33484626965452
2023-05-17,120.11959838867188,105.36661126968794
2023-05-18,122.09774017333984,105.36103856040425
2023-05-19,122.02814483642578,105.48071431789276
2023-05-22,124.30451202392578,105.47449830878811
2023-05-23,121.829345703125,105.4948123655127
2023-05-24,120.1792449951172,105.52654310006757
2023-05-25,122.74386596679688,105.52094409388428
2023-05-26,123.86712646484376,105.64060056693438
2023-05-29,,105.63437000086041
2023-05-30,122.9327392578125,105.65467324275292
2023-05-31,122.13750457763672,105.68639586113032
2023-06-01,122.98242950439452,105.68079080868267
2023-06-02,123.92677307128906,105.80044275029188
2023-06-05,125.2587890625,105.79420880140216
2023-06-06,126.55104064941406,105.81450951199449
2023-06-07,121.76969909667967,105.84623023916676
2023-06-08,121.41184997558594,105.84062377220198
2023-06-09,121.5013198852539,105.96027465670782
2023-06-12,122.90290069580078,105.95403991738311
2023-06-13,123.09178161621094,105.97434003714434
2023-06-14,122.9327392578125,106.00606032258187
2023-06-15,124.3442611694336,106.00045352540769
2023-06-16,122.79357147216795,106.12010416304352
2023-06-19,,106.11386923916928
2023-06-20,122.36611938476562,106.13416922096201
2023-06-21,119.83132934570312,106.16588940325839
2023-06-22,122.41584014892578,106.16028252897713
2023-06-23,121.61066436767578,106.27993310896962
2023-06-26,117.63449096679688,106.27369814200213
2023-06-27,117.62456512451172,106.29399809157928
2023-06-28,119.46353912353516,106.32571824979188
2023-06-29,118.38996887207033,106.32011135750608
2023-06-30,118.98639678955078,106.4397619240387
2023-07-03,119.18521118164062,106.43352694700889
2023-07-04,,106.45382688906363
2023-07-05,121.02417755126952,106.48554704165262
2023-07-06,119.39395141601562,106.47994014516274
2023-07-07,118.76770782470705,106.59959070855245
2023-07-10,115.75577545166016,106.59335572917308
2023-07-11,116.44166564941406,106.61365566947134
2023-07-12,118.22098541259766,106.64537582074722
2023-07-13,123.79753875732422,106.63976892327567
2023-07-14,124.67228698730467,106.7594194859315
2023-07-17,123.90689086914062,106.75318450600352
2023-07-18,123.02218627929688,106.77348444589163
2023-07-19,121.30250549316406,106.80520459686088
2023-07-20,118.4893798828125,106.7995976991601
2023-07-21,119.3044891357422,106.9192482616446
2023-07-24,120.80549621582033,106.91301328158846
2023-07-25,121.48143005371094,106.93331322138081
2023-07-26,128.49935913085938,106.96503337227848
2023-07-27,128.62855529785156,106.9594264745242
2023-07-28,131.78961181640625,107.07907703696866
2023-07-31,131.92877197265625,107.07284205688265
2023-08-01,130.76576232910156,107.09314199665262
2023-08-02,127.61465454101562,107.12486214753359
2023-08-03,127.6842269897461,107.11925524976681
2023-08-04,127.34626007080078,107.23890581220193
2023-08-07,130.74588012695312,107.23267083210891
2023-08-08,130.6166229248047,107.25297077187368
2023-08-09,128.88702392578125,107.28469092275071
2023-08-10,128.91683959960938,107.279084024981
2023-08-11,128.78761291503906,107.39873458741394
2023-08-14,130.5470733642578,107.39249960731931
2023-08-15,129.00628662109375,107.41279954708284
2023-08-16,127.93273162841795,107.44451969795898
2023-08-17,129.1454620361328,107.43891280018859
2023-08-18,126.70013427734376,107.55856336262103
2023-08-21,127.60470581054688,107.552328382526
2023-08-22,128.31048583984375,107.57262832228926
2023-08-23,131.5808563232422,107.60434847316519
2023-08-24,129.00628662109375,107.59874157539464
2023-08-25,129.105712890625,107.71839213782697
2023-08-28,130.22897338867188,107.71215715773185
2023-08-29,133.7677459716797,107.73245709749501
2023-08-30,135.0699462890625,107.76417724837091
2023-08-31,135.35821533203125,107.75857035060031
2023-09-01,134.85125732421875,107.87822091303259
2023-09-04,,107.87198593293748
2023-09-05,134.96058654785156,107.89228587270065
2023-09-06,133.65841674804688,107.92400602357651
2023-09-07,134.45364379882812,107.9183991258059
2023-09-08,135.5669708251953,108.03804968823822
2023-09-11,136.10372924804688,108.03181470814307
2023-09-12,134.5331573486328,108.05211464790625
2023-09-13,135.89500427246094,108.08383479878209
2023-09-14,137.27670288085938,108.0782279010115
2023-09-15,136.5808868408203,108.19787846344379
2023-09-18,137.3860626220703,108.19164348334866
2023-09-19,137.21705627441406,108.21194342311182
2023-09-20,132.9427032470703,108.24366357398767
2023-09-21,129.66236877441406,108.23805667621708
2023-09-22,129.4735107421875,108.35770723864935
2023-09-25,130.328369140625,108.35147225855422
2023-09-26,127.80352783203124,108.37177219831739
2023-09-27,129.7617645263672,108.40349234919324
2023-09-28,131.521240234375,108.39788545142264
2023-09-29,130.07986450195312,108.51753601385492
2023-10-02,133.37013244628906,108.51130103375979
2023-10-03,131.6405029296875,108.53160097352296
2023-10-04,134.4337615966797,108.56332112439881
2023-10-05,134.26478576660156,108.5577142266282
2023-10-06,136.7598114013672,108.67736478906049
2023-10-09,137.59478759765625,108.67112980896536
2023-10-10,137.23692321777344,108.69142974872852
2023-10-11,139.71209716796875,108.72314989960438
2023-10-12,138.1415252685547,108.71754300183377
2023-10-13,136.54112243652344,108.83719356426606
2023-10-16,138.270751953125,108.83095858417093
2023-10-17,138.88705444335938,108.85125852393409
2023-10-18,137.13754272460938,108.88297867480995
2023-10-19,136.92880249023438,108.87737177703934
2023-10-20,134.79161071777344,108.99702233947163
2023-10-23,135.68624877929688,108.9907873593765
2023-10-24,137.9824676513672,109.01108729913966
2023-10-25,124.86116790771484,109.04280745001552
2023-10-26,121.55101776123048,109.03720055224491
2023-10-27,121.4416732788086,109.1568511146772
2023-10-30,123.718017578125,109.15061613458207
2023-10-31,123.3402862548828,109.17091607434523
2023-11-01,125.69615936279295,109.20263622522108
2023-11-02,126.7299575805664,109.19702932745048
2023-11-03,128.33035278320312,109.31667988988276
2023-11-06,129.4735107421875,109.31044490978763
2023-11-07,130.189208984375,109.3307448495508
2023-11-08,131.05401611328125,109.36246500042665
2023-11-09,129.46356201171875,109.35685810265605
2023-11-10,131.79954528808594,109.47650866508833
2023-11-13,131.3025360107422,109.4702736849932
2023-11-14,132.82339477539062,109.49057362475637
2023-11-15,133.81744384765625,109.52229377563222
2023-11-16,136.11366271972656,109.51668687786162
2023-11-17,134.5033416748047,109.6363374402939
2023-11-20,135.43772888183594,109.63010246019877
2023-11-21,136.1534423828125,109.65040239996193
2023-11-22,137.66436767578125,109.68212255083779
2023-11-23,,109.67651565306718
2023-11-24,135.87510681152344,109.79616621549947
2023-11-27,135.59678649902344,109.78993123540434
2023-11-28,136.38206481933594,109.8102311751675
2023-11-29,134.1852569580078,109.84195132604336
2023-11-30,131.7399139404297,109.83634442827275
2023-12-01,131.0738983154297,109.95599499070504
2023-12-04,128.49935913085938,109.94976001060991
2023-12-05,130.2091064453125,109.97005995037307
2023-12-06,129.24485778808594,110.00178010124893
2023-12-07,136.11366271972656,109.99617320347832
2023-12-08,134.1852569580078,110.1158237659106
2023-12-11,132.49537658691406,110.10958878581548
2023-12-12,131.72996520996094,110.12988872557864
