Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-07-06,276.5400085449219,162.31249495672628,187.5369514828241,161.17117051420132,,170.34020565125056
2023-07-07,274.42999267578125,162.31249495672446,187.02504177259596,161.66014254064962,,170.33255975665668
2023-07-10,269.6099853515625,162.31249495672554,186.52524533166803,161.2199098937678,,170.01921672738712
2023-07-11,269.7900085449219,162.3124949567249,186.42019570081865,160.461736042465,,169.7314755666695
2023-07-12,271.989990234375,162.3124949567253,186.25286222813008,161.30247251515078,,169.95594323333538
2023-07-13,277.8999938964844,162.31249495672506,187.3057058242757,161.1987136983741,,170.27230482645828
2023-07-14,281.3800048828125,162.3124949567252,186.42679023795827,161.68784410339882,,170.14237643269408
2023-07-17,290.3800048828125,162.31249495672512,186.4431517355375,161.247750607101,,170.00113243312123
2023-07-18,293.3399963378906,162.31249495672515,186.04171343624049,160.48969901276917,,169.6146358019116
2023-07-19,291.260009765625,162.31249495672515,185.6860958507593,161.3305428997865,,169.77637790242366
2023-07-20,262.8999938964844,162.31249495672515,185.75470063875727,161.22687845667642,,169.76469135071963
2023-07-21,260.0199890136719,162.31249495672515,185.7853156760122,161.7160917779081,,169.93796747021517
2023-07-24,269.0599975585937,162.31249495672515,187.0544587406242,161.27607113135346,,170.21434160956758
2023-07-25,265.2799987792969,162.31249495672515,186.40369875393725,160.51808354242272,,169.7447590843617
2023-07-26,264.3500061035156,162.31249495672515,186.6532505848104,161.35898366424874,,170.10824306859476
2023-07-27,255.7100067138672,162.31249495672515,186.4831223643298,161.25536862874569,,170.0169953166002
2023-07-28,266.44000244140625,162.31249495672515,186.35015935474237,161.744625359241,,170.1357598902362
2023-07-31,267.42999267578125,162.31249495672515,186.6263539194914,161.30464285183703,,170.08116390935118
2023-08-01,261.07000732421875,162.31249495672515,186.8436624845393,160.54668877176343,,169.90094873767598
2023-08-02,254.1100006103516,162.31249495672515,188.27354009226943,161.387618334295,,170.65788446109653
2023-08-03,259.32000732421875,162.31249495672515,187.7534254755897,161.284029165241,,170.44998319918528
2023-08-04,253.8600006103516,162.31249495672515,188.10046753908455,161.77330862186236,,170.728757039224
2023-08-07,251.4499969482422,162.31249495672515,187.99276811649804,161.33334608151313,,170.54620305157877
2023-08-08,249.6999969482422,162.31249495672515,187.886482139517,160.57540954438883,,170.25812888021034
2023-08-09,242.19000244140625,162.31249495672515,188.15414311345472,161.41635452006338,,170.62766419674776
2023-08-10,245.33999633789065,162.31249495672515,188.3294544454025,161.31277889291565,,170.65157609834776
2023-08-11,242.6499938964844,162.31249495672515,189.68675819652907,161.80207024738462,,171.26710780021298
2023-08-14,239.759994506836,162.31249495672515,189.0674164390248,161.36211816042174,,170.91400985205723
2023-08-15,232.9600067138672,162.31249495672515,189.2933995671579,160.60419080758766,,170.73669511049025
2023-08-16,225.6000061035156,162.31249495672515,189.0483609938549,161.4451438525313,,170.93533326770378
2023-08-17,219.22000122070312,162.31249495672515,188.79454488480872,161.3415753150009,,170.81620505217825
2023-08-18,215.4900054931641,162.31249495672515,188.91090112311903,161.8308728983704,,171.01808965940486
2023-08-21,231.27999877929688,162.31249495672515,188.9376549290052,161.39092628408676,,170.88035872327237
2023-08-22,233.19000244140625,162.31249495672515,190.15554994960357,160.63300373951984,,171.03368288194952
2023-08-23,236.8600006103516,162.31249495672515,189.41200737832887,161.47396100898172,,171.06615444801193
2023-08-24,230.0399932861328,162.31249495672515,189.5345027345795,161.3703961830908,,171.07246462479847
2023-08-25,238.58999633789065,162.31249495672515,189.2114466883951,161.85969702748727,,171.12787955753583
2023-08-28,238.82000732421875,162.31249495672515,188.9089229865275,161.41975327832472,,170.88039040719244
2023-08-29,257.17999267578125,162.31249495672515,189.00866332455425,160.66183325103813,,170.66099717743919
2023-08-30,256.8999938964844,162.31249495672515,189.0525113077142,161.50279273216924,,170.95593299886954
2023-08-31,258.0799865722656,162.31249495672515,190.3215979479193,161.3992298494394,,171.34444091802797
2023-09-01,245.009994506836,162.31249495672515,189.66247368435464,161.88853240108682,,171.2878336807222
2023-09-04,,162.31249495672515,189.90049970105844,161.44859015190602,,171.22052826989656
2023-09-05,256.489990234375,162.31249495672515,189.72078474112757,160.6906714424955,,170.9079837134494
2023-09-06,251.9199981689453,162.31249495672515,189.58501896203487,161.53163208150562,,171.14304866675522
2023-09-07,251.4900054931641,162.31249495672515,189.86958187848117,161.42807021608212,,171.20338235042948
2023-09-08,248.5,162.31249495672515,190.11017253291683,161.9173736615296,,171.44668038372387
2023-09-11,273.5799865722656,162.31249495672515,191.5811792534219,161.47743219763683,,171.79036880259466
2023-09-12,267.4800109863281,162.31249495672515,191.12202796769935,160.71951417817624,,171.38467903420027
2023-09-13,271.29998779296875,162.31249495672515,191.55080508018415,161.56047542337274,,171.80792515342736
2023-09-14,276.0400085449219,162.31249495672515,191.54543380609468,161.4569140905414,,171.77161428445376
2023-09-15,274.3900146484375,162.31249495672515,191.56074788704,161.94621800392153,,171.93982028256224
2023-09-18,265.2799987792969,162.31249495672515,191.9668320379221,161.50627695115193,,171.9285346485997
2023-09-19,266.5,162.31249495672515,192.2938697318257,160.748359292902,,171.7849079938176
2023-09-20,262.5899963378906,162.31249495672515,193.8117085500897,161.58932085545626,,172.5711747874237
2023-09-21,255.6999969482422,162.31249495672515,193.356375560202,161.48575980145378,,172.38487677279363
2023-09-22,244.8800048828125,162.31249495672515,193.74383305740093,161.97506395981156,,172.6771306579792
2023-09-25,246.9900054931641,162.31249495672515,193.65124891124884,161.53512312227798,,172.499622330084
2023-09-26,244.1199951171875,162.31249495672515,193.5341219614128,160.77720565313328,,172.20794085709042
2023-09-27,240.5,162.31249495672515,193.76462962250085,161.6181673818344,,172.5650973203535
2023-09-28,246.3800048828125,162.31249495672515,193.8764374850493,161.5146064738077,,172.56784630519405
2023-09-29,250.22000122070312,162.31249495672515,195.14418172808917,162.003910760419,,173.15352914841108
2023-10-02,251.6000061035156,162.31249495672515,194.4098587972108,161.56397003556827,,172.76210792983474
2023-10-03,246.52999877929688,162.31249495672515,194.4964160297935,160.8060526654262,,172.53832121731497
2023-10-04,261.1600036621094,162.31249495672515,194.08882207889712,161.6470144811105,,172.68277717224427
2023-10-05,260.04998779296875,162.31249495672515,193.65096332481204,161.54345364950672,,172.50230397701466
2023-10-06,260.5299987792969,162.31249495672515,193.56374014807477,162.03275800326278,,172.6363310360209
2023-10-09,259.6700134277344,162.31249495672515,193.36961033749745,161.59281733740517,,172.4249742105426
2023-10-10,263.6199951171875,162.31249495672515,194.3517984857315,160.83490001909402,,172.49973115385023
2023-10-11,262.989990234375,162.31249495672515,193.36041417377703,161.67586188031677,,172.44959033693965
2023-10-12,258.8699951171875,162.31249495672515,193.22578103170412,161.5723010887228,,172.37019235905072
2023-10-13,251.1199951171875,162.31249495672515,192.639263734907,162.0616054776313,,172.33778805642115
2023-10-16,253.9199981689453,162.31249495672515,192.06994688275267,161.6216648426584,,172.00136889404538
2023-10-17,254.8500061035156,162.31249495672515,191.9025467003867,160.86374755148248,,171.69292973619812
2023-10-18,242.67999267578125,162.31249495672515,191.681808991282,161.704709436546,,171.8996711281844
2023-10-19,220.1100006103516,162.31249495672515,192.6916172379055,161.60114866589848,,172.2017536201764
2023-10-20,211.9900054931641,162.31249495672515,191.78105742237443,162.0904530732104,,172.06133515077
2023-10-23,212.0800018310547,162.31249495672515,191.77774402332335,161.65051245440668,,171.91358381148507
2023-10-24,216.5200042724609,162.31249495672515,191.36869512841864,160.89259517743685,,171.52459508752688
2023-10-25,212.4199981689453,162.31249495672515,191.01710995828356,161.7335570749818,,171.68772066333017
2023-10-26,205.759994506836,162.31249495672515,191.10042756289045,161.62999631530042,,171.680972944972
2023-10-27,207.3000030517578,162.31249495672515,191.15491645859427,162.11930073224707,,171.86223738252215
2023-10-30,197.3600006103516,162.31249495672515,192.45501405723817,161.6793601219084,,172.1489563786239
2023-10-31,200.83999633789065,162.31249495672515,191.8396561628061,160.9214428523759,,171.69119799063571
2023-11-01,205.6600036621093,162.31249495672515,192.12589361901144,161.76240475645525,,172.0669311107306
2023-11-02,218.509994506836,162.31249495672515,191.9900758062695,161.65884400251497,,171.98713825516984
2023-11-03,219.9600067138672,162.31249495672515,191.8849454100924,162.1481484245058,,172.11519626377444
2023-11-06,219.2700042724609,162.31249495672515,192.1780139725813,161.7082078185988,,172.0662389159684
2023-11-07,222.17999267578125,162.31249495672515,192.3964586398025,160.95029055296004,,171.8864147164959
2023-11-08,222.1100006103516,162.31249495672515,193.80674977107003,161.7912524604604,,172.6368323960852
2023-11-09,209.97999572753903,162.31249495672515,193.24124094325376,161.68769170952578,,172.4138092031682
2023-11-10,214.6499938964844,162.31249495672515,193.5120103962232,162.17699613415732,,172.66716716236854
2023-11-13,223.7100067138672,162.31249495672515,193.29222652993383,161.7370555305705,,172.44725900574315
2023-11-14,237.4100036621093,162.31249495672515,193.0333759542025,160.97913826697018,,172.10833639263262
2023-11-15,242.83999633789065,162.31249495672515,193.10371903430683,161.82010017626158,,172.4121047224312
2023-11-16,233.58999633789065,162.31249495672515,193.03321027633777,161.71653942690048,,172.35408155332115
2023-11-17,234.3000030517578,162.31249495672515,194.09309175348355,162.2058438529145,,172.8704768543744
2023-11-20,235.6000061035156,162.31249495672515,193.1223913036353,161.76590325054235,,172.40026317030095
2023-11-21,241.1999969482422,162.31249495672515,192.94161641384164,161.00798598800927,,172.087365786192
2023-11-22,234.2100067138672,162.31249495672515,192.23391990468423,161.8489478982382,,172.1317875865492
2023-11-23,,162.31249495672515,191.46208096430252,161.74538714970095,,171.83998769024288
2023-11-24,235.4499969482422,162.31249495672515,191.00667293728145,162.2346915764388,,171.85128649014845
2023-11-27,236.0800018310547,162.31249495672515,190.41066291274603,161.79475097470254,,171.50596961472456
2023-11-28,246.72000122070312,162.31249495672515,190.95866003906423,161.03683371272817,,171.4359962361725
2023-11-29,244.13999938964844,162.31249495672515,189.5030538039231,161.87779562344804,,171.23111479469875
2023-11-30,240.0800018310547,162.31249495672515,188.87734321735812,161.77423487534205,,170.98802434980846
2023-12-01,238.8300018310547,162.31249495672515,187.77694326150063,162.2635393024588,,170.7843258402282
2023-12-04,235.5800018310547,162.31249495672515,186.67582234243324,161.82359870105552,,170.27063866673797
2023-12-05,238.72000122070312,162.31249495672515,185.9643519761644,161.0656814393736,,169.78084279075438
2023-12-06,239.3699951171875,162.31249495672515,185.1936229356938,161.90664335035046,,169.8042537475898
2023-12-07,242.63999938964844,162.31249495672515,185.65445305688093,161.80308260247023,,169.92334353869208
2023-12-08,243.83999633789065,162.31249495672515,184.2033350556028,162.2923870297854,,169.60273901403778
2023-12-11,239.7400054931641,162.31249495672515,183.6756310398501,161.8524464285564,,169.28019080837723
2023-12-12,237.009994506836,162.31249495672515,182.76630428499809,161.09452916702764,,168.72444280291697
2023-12-13,239.2899932861328,162.31249495672515,181.94654454087615,161.93549107813905,,168.73151019191346
2023-12-14,251.0500030517578,162.31249495672515,181.60166888197355,161.83193033037705,,168.5820313896919
2023-12-15,253.5,162.31249495672515,181.27555132124203,162.32123475779605,,168.63642701192109
2023-12-18,252.0800018310547,162.31249495672515,182.2498036114229,161.88129415665833,,168.81453090826878
2023-12-19,257.2200012207031,162.31249495672515,181.36995111582695,161.12337689520976,,168.26860765592062
2023-12-20,247.13999938964844,162.31249495672515,181.45890438370125,161.9643388063916,,168.57857938227266
2023-12-21,254.5,162.31249495672515,181.19800953732152,161.8607780586915,,168.45709418424607
2023-12-22,252.5399932861328,162.31249495672515,181.04402507221928,162.35008248616492,,168.56886750503645
2023-12-26,256.6099853515625,162.31249495672515,181.36739745080072,161.91014188507495,,168.53001143086695
2023-12-27,261.44000244140625,162.31249495672515,181.6970783854244,161.15222462366833,,168.38726598860595
2023-12-28,253.17999267578125,162.31249495672515,183.30009550912675,161.99318653488706,,169.20192566691298
2023-12-29,248.47999572753903,162.31249495672515,183.0081094933403,161.88962578721936,,169.0700767457616
