Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-04-21,327.9800109863281,325.3957564806902,203.0850697924634
2023-04-24,329.0199890136719,325.534444312001,202.28483060348893
2023-04-25,322.54998779296875,325.42215743464556,199.87031960379443
2023-04-26,321.1499938964844,325.99585301090684,197.28977585288771
2023-04-27,325.8500061035156,325.8568653417948,194.88299482471024
2023-04-28,329.92999267578125,325.87093507806713,192.37452040073396
2023-05-01,324.1199951171875,325.87109395053193,190.33599988921614
2023-05-02,317.54998779296875,325.87983406786464,186.7145490025373
2023-05-03,319.29998779296875,325.84892090506975,186.24513550007347
2023-05-04,320.7799987792969,325.8577451240112,184.3022143972742
2023-05-05,322.760009765625,325.8562067561932,182.32391644061576
2023-05-08,331.2099914550781,325.8558928216416,180.63759818121548
2023-05-09,332.1400146484375,325.85530928394206,178.95331455407361
2023-05-10,335.4200134277344,325.85697103644543,177.82649811141806
2023-05-11,344.760009765625,325.8564111836875,175.18668419493133
2023-05-12,339.8900146484375,325.85653258770935,175.7502822576123
2023-05-15,335.8900146484375,325.8565606654537,174.87261710094637
2023-05-16,333.75,325.85659638803804,173.97253218200117
2023-05-17,339.9599914550781,325.8565070487817,173.35835360504672
2023-05-18,371.2900085449219,325.85654222426746,172.72176605619777
2023-05-19,365.3599853515625,325.85653368049975,172.60087548950156
2023-05-22,363.010009765625,325.85653182632177,170.90928904935103
2023-05-23,355.989990234375,325.85652976186196,172.34920439615607
2023-05-24,364.8500061035156,325.8565345724736,172.26372510998152
2023-05-25,359.0,325.8565323909113,172.06168835936867
2023-05-26,378.8800048828125,325.85653296064874,172.04379874775506
2023-05-29,,325.85653306622834,171.89661626722298
2023-05-30,392.9800109863281,325.85653318065124,172.15567128512657
2023-05-31,395.2300109863281,325.85653292104524,170.73453664584338
2023-06-01,403.1300048828125,325.85653305454906,172.33785012949593
2023-06-02,400.4700012207031,325.8565330176337,172.3135064524035
2023-06-05,403.5400085449219,325.8565330122637,172.07730886407666
2023-06-06,399.2900085449219,325.8565330061209,171.93887936589834
2023-06-07,399.7699890136719,325.85653302016203,171.59538169518584
2023-06-08,409.3699951171875,325.8565330120934,171.59433714497848
2023-06-09,420.0199890136719,325.85653301444535,169.86237118467338
2023-06-12,423.9700012207031,325.8565330146864,171.1178925337282
2023-06-13,435.7300109863281,325.85653301500815,170.72293259048593
2023-06-14,440.8599853515625,325.8565330142473,170.10744406793935
2023-06-15,445.2699890136719,325.85653301472956,169.59486651273326
2023-06-16,431.9599914550781,325.8565330145814,168.89552113700807
2023-06-19,,325.85653301457256,168.56912274773603
2023-06-20,434.7000122070313,325.856533014556,166.55325369223425
2023-06-21,424.4500122070313,325.8565330145973,167.57580749918515
2023-06-22,422.4800109863281,325.85653301456875,167.0066350784931
2023-06-23,424.0199890136719,325.856533014578,166.2816961183866
2023-06-26,415.9400024414063,325.8565330145782,165.7285258918563
2023-06-27,417.0799865722656,325.85653301457904,165.05958114548673
2023-06-28,429.8399963378906,325.8565330145768,164.83475279952722
2023-06-29,428.239990234375,325.8565330145785,162.98988905124014
2023-06-30,440.489990234375,325.8565330145779,164.2493340246846
2023-07-03,441.4400024414063,325.8565330145779,163.97771117746106
2023-07-04,,325.85653301457785,163.60424945454488
2023-07-05,445.8999938964844,325.85653301457796,163.44845690283626
2023-07-06,438.8399963378906,325.85653301457785,163.21369923686734
2023-07-07,438.1000061035156,325.8565330145779,163.4499643981946
2023-07-10,441.7099914550781,325.8565330145779,162.08264970165052
2023-07-11,440.2099914550781,325.8565330145779,163.82536959533468
2023-07-12,444.0499877929688,325.8565330145779,164.03200620559403
2023-07-13,450.3800048828125,325.8565330145779,164.1212938828308
2023-07-14,441.9100036621094,325.8565330145779,164.4027361289627
2023-07-17,450.0499877929688,325.8565330145779,164.57040666570035
2023-07-18,474.7999877929688,325.8565330145779,165.16591069671412
2023-07-19,477.5899963378906,325.8565330145779,164.1073388243536
2023-07-20,437.4200134277344,325.8565330145779,166.10220846202455
2023-07-21,427.5,325.8565330145779,166.49961273407772
2023-07-24,428.3699951171875,325.8565330145779,166.7148669368879
2023-07-25,427.7000122070313,325.8565330145779,167.0554508366749
2023-07-26,422.6700134277344,325.8565330145779,167.21479946571355
2023-07-27,413.1700134277344,325.8565330145779,167.73522032258236
2023-07-28,425.7799987792969,325.8565330145779,166.53677215623384
2023-07-31,438.9700012207031,325.8565330145779,168.33010365428885
2023-08-01,438.6199951171875,325.8565330145779,168.46847614137303
2023-08-02,429.7000122070313,325.8565330145779,168.37226496856962
2023-08-03,431.0,325.8565330145779,168.35474281882182
2023-08-04,431.6000061035156,325.8565330145779,168.11570272362357
2023-08-07,440.760009765625,325.8565330145779,168.20420385513617
2023-08-08,438.2999877929688,325.8565330145779,166.5472803024098
2023-08-09,428.8999938964844,325.8565330145779,167.86261590319114
2023-08-10,429.9800109863281,325.8565330145779,167.51041357647773
2023-08-11,421.6600036621094,325.8565330145779,166.9177576453371
2023-08-14,427.7799987792969,325.8565330145779,166.40427555398904
2023-08-15,423.7000122070313,325.8565330145779,165.67565924709604
2023-08-16,415.4500122070313,325.8565330145779,165.28633098917635
2023-08-17,403.0,325.8565330145779,163.16809476003152
2023-08-18,404.5299987792969,325.8565330145779,164.04277643703162
2023-08-21,408.2900085449219,325.8565330145779,163.2740805836705
2023-08-22,413.1700134277344,325.8565330145779,162.2919609912487
2023-08-23,427.5499877929688,325.8565330145779,161.418309386967
2023-08-24,406.9299926757813,325.8565330145779,160.36052002706532
2023-08-25,416.0299987792969,325.8565330145779,159.6742119501135
