Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-08-25,19265.80078125,19384.233775009918,18745.143653834613
2023-08-28,19306.05078125,19390.272248818448,18762.972657792554
2023-08-29,19342.650390625,19392.499577603394,18761.804482473388
2023-08-30,19347.44921875,19394.26223635589,18749.31362597024
2023-08-31,19253.80078125,19389.9846570564,18758.549819195483
2023-09-01,19435.30078125,19389.90727894257,18755.572858259602
2023-09-04,19528.80078125,19390.42154637053,18759.876173622182
2023-09-05,19574.900390625,19390.681061692416,18740.55603056134
2023-09-06,19611.05078125,19390.68270761506,18760.1109550474
2023-09-07,19727.05078125,19390.36396780334,18760.68701266895
2023-09-08,19819.94921875,19390.367784216225,18749.875973752743
2023-09-11,19996.349609375,19390.414843779414,18760.643920016864
2023-09-12,19993.19921875,19390.43716339874,18758.968680054768
2023-09-13,20070.0,19390.427771880182,18764.266037839403
2023-09-14,20103.099609375,19390.404103547804,18745.56152834341
2023-09-15,20192.349609375,19390.405375921582,18765.292333777194
2023-09-18,20133.30078125,19390.40970301223,18765.55482980371
2023-09-19,,19390.411302943507,18753.90474125909
2023-09-20,19901.400390625,19390.40990085397,18763.287396050942
2023-09-21,19742.349609375,19390.408157770453,18759.676406893726
2023-09-22,19674.25,19390.40835383683,18762.50067829211
2023-09-25,19674.55078125,19390.40874138469,18740.8165184914
2023-09-26,19664.69921875,19390.408835133287,18757.109349095008
2023-09-27,19716.44921875,19390.408678733176,18753.540555282318
2023-09-28,19523.55078125,19390.408552343077,18737.746444484525
2023-09-29,19638.30078125,19390.40857683089,18742.76682522809
2023-10-02,,19390.408610244718,18734.681573069418
2023-10-03,19528.75,19390.40861380314,18733.035131635483
2023-10-04,19436.099609375,19390.408598331647,18707.005791126187
2023-10-05,19545.75,19390.40858939891,18719.20431000624
2023-10-06,19653.5,19390.408592135776,18711.917504258025
2023-10-09,19512.349609375,19390.408594895434,18692.903859673836
2023-10-10,19689.849609375,19390.40859479194,18695.318770263155
2023-10-11,19811.349609375,19390.408593362634,18685.34786225577
2023-10-12,19794.0,19390.40859275612,18682.628442833968
2023-10-13,19751.05078125,19390.40859304003,18656.416003037633
2023-10-16,19731.75,19390.40859325739,18669.380421110265
2023-10-17,19811.5,19390.408593213855,18663.847562312898
2023-10-18,19671.099609375,19390.408593087865,18647.593391337028
2023-10-19,19624.69921875,19390.408593049237,18653.768248235923
2023-10-20,19542.650390625,19390.408593077067,18648.529780915847
2023-10-23,19281.75,19390.408593093267,18651.464591529617
2023-10-24,,19390.408593086748,18631.755528427355
2023-10-25,19122.150390625,19390.408593076045,18651.979255942075
2023-10-26,18857.25,19390.408593073847,18654.34976810481
2023-10-27,19047.25,19390.408593076452,18646.514917249326
2023-10-30,19140.900390625,19390.408593077576,18661.483549155528
2023-10-31,19079.599609375,19390.408593076805,18665.26166594502
2023-11-01,18989.150390625,19390.408593075925,18677.277591590897
2023-11-02,19133.25,19390.408593075827,18666.552980770808
2023-11-03,19230.599609375,19390.40859307606,18695.504206439055
2023-11-06,19411.75,19390.40859307613,18706.189691966047
2023-11-07,19406.69921875,19390.40859307605,18706.11015797075
2023-11-08,19443.5,19390.40859307598,18728.139276839993
2023-11-09,19395.30078125,19390.40859307598,18738.163062411444
2023-11-10,19425.349609375,19390.408593076,18755.507883456692
2023-11-13,19443.55078125,19390.408593076005,18749.11386538977
2023-11-14,,19390.408593075997,18781.3381513295
2023-11-15,19675.44921875,19390.408593075994,18794.20353798076
2023-11-16,19765.19921875,19390.408593075994,18795.199421372818
2023-11-17,19731.80078125,19390.408593075994,18817.212526664443
2023-11-20,19694.0,19390.408593075994,18826.16574756607
2023-11-21,19783.400390625,19390.408593075994,18841.44499904471
2023-11-22,19811.849609375,19390.408593075994,18832.07087933839
2023-11-23,19802.0,19390.408593075994,18860.499659738816
2023-11-24,19794.69921875,19390.408593075994,18868.869179396974
2023-11-27,,19390.408593075994,18864.796654747235
2023-11-28,19889.69921875,19390.408593075994,18881.305963050596
2023-11-29,20096.599609375,19390.408593075994,18884.462819293913
2023-11-30,20133.150390625,19390.408593075994,18893.797849612612
2023-12-01,20267.900390625,19390.408593075994,18878.474459845984
2023-12-04,20686.80078125,19390.408593075994,18901.08612051939
2023-12-05,20855.099609375,19390.408593075994,18903.89874575915
2023-12-06,20937.69921875,19390.408593075994,18894.645270638553
2023-12-07,20901.150390625,19390.408593075994,18906.45007339646
2023-12-08,20969.400390625,19390.408593075994,18905.46173833723
2023-12-11,20997.099609375,19390.408593075994,18911.274226685196
2023-12-12,20906.400390625,19390.408593075994,18893.093403869887
2023-12-13,20926.349609375,19390.408593075994,18913.533578802548
2023-12-14,21182.69921875,19390.408593075994,18914.859750377236
2023-12-15,21456.650390625,19390.408593075994,18904.782666414707
2023-12-18,21418.650390625,19390.408593075994,18916.384325193394
2023-12-19,21453.099609375,19390.408593075994,18915.75238254036
2023-12-20,21150.150390625,19390.408593075994,18922.403483305174
2023-12-21,21255.05078125,19390.408593075994,18905.452402991086
2023-12-22,21349.400390625,19390.408593075994,18927.411579909818
2023-12-26,21441.349609375,19390.408593075994,18930.43664750578
2023-12-27,21654.75,19390.408593075994,18922.124978476604
2023-12-28,21778.69921875,19390.408593075994,18935.444771844202
2023-12-29,21731.400390625,19390.408593075994,18936.373044319556
