ARIMA_Forecast_RMSE,ARIMA_Forecast_MAE,ARIMA_Forecast_MAPE,Prophet_Forecast_RMSE,Prophet_Forecast_MAE,Prophet_Forecast_MAPE,SARIMA_Forecast_RMSE,SARIMA_Forecast_MAE,SARIMA_Forecast_MAPE,Ensemble_Forecast_RMSE,Ensemble_Forecast_MAE,Ensemble_Forecast_MAPE
88.92475341558377,82.92358276242383,27.113892397055185,217.6637312512408,212.7096696438351,71.09239591603011,82.44377552853447,77.13827809073408,25.25295639882849,129.2466302859785,124.16969264319337,41.11093716201017
