Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-11-17,4514.02001953125,4509.102078204681,4145.445039759625
2023-11-20,4547.3798828125,4506.3514286377,4144.624227516773
2023-11-21,4538.18994140625,4508.888544896989,4145.348960092832
2023-11-22,4556.6201171875,4508.554319844798,4149.74838953951
2023-11-23,,4508.868029299406,4149.092074321301
2023-11-24,4559.33984375,4508.903984127934,4148.619626575632
2023-11-27,4550.43017578125,4508.754528288879,4147.873163580556
2023-11-28,4554.89013671875,4508.85358952754,4146.570697074907
2023-11-29,4550.580078125,4508.8168127835515,4143.797850957319
2023-11-30,4567.7998046875,4508.834978342324,4142.5705960151545
2023-12-01,4594.6298828125,4508.836181242363,4145.041807197828
2023-12-04,4569.77978515625,4508.8296693347565,4142.505519896663
2023-12-05,4567.18017578125,4508.8342777163425,4140.226139110404
2023-12-06,4549.33984375,4508.831838965429,4137.770423058879
2023-12-07,4585.58984375,4508.832871415781,4134.8803848595235
2023-12-08,4604.3701171875,4508.832848863319,4130.66451362878
2023-12-11,4622.43994140625,4508.832584544581,4128.160015116811
2023-12-12,4643.7001953125,4508.832812627039,4129.5388891981
2023-12-13,4707.08984375,4508.832672656418,4126.11173255334
2023-12-14,4719.5498046875,4508.832731515073,4123.1565320629015
2023-12-15,4719.18994140625,4508.832724467863,4120.250281584983
2023-12-18,4740.56005859375,4508.83271429869,4117.1415760187665
2023-12-19,4768.3701171875,4508.832725560324,4112.941593194548
2023-12-20,4698.35009765625,4508.832718012196,4110.686171512588
2023-12-21,4746.75,4508.832721370054,4112.541806867475
2023-12-22,4754.6298828125,4508.8327206792455,4109.8094616096305
2023-12-26,4774.75,4508.832720325306,4107.753453524543
2023-12-27,4781.580078125,4508.832720866426,4105.933257894562
2023-12-28,4783.35009765625,4508.832720472519,4104.076374802694
2023-12-29,4769.830078125,4508.832720662373,4101.269668336252
