Date,Actual,LSTM_Forecast
2023-11-17,134.5033416748047,
2023-11-20,135.43772888183594,
2023-11-21,136.1534423828125,
2023-11-22,137.66436767578125,
2023-11-23,,
2023-11-24,135.87510681152344,
2023-11-27,135.59678649902344,
2023-11-28,136.38206481933594,
2023-11-29,134.1852569580078,
2023-11-30,131.7399139404297,
2023-12-01,131.0738983154297,
2023-12-04,128.49935913085938,
2023-12-05,130.2091064453125,
2023-12-06,129.24485778808594,
2023-12-07,136.11366271972656,
2023-12-08,134.1852569580078,
2023-12-11,132.49537658691406,
2023-12-12,131.72996520996094,
2023-12-13,131.77967834472656,
2023-12-14,131.1534423828125,
2023-12-15,131.8094940185547,
2023-12-18,134.99041748046875,
2023-12-19,135.8353271484375,
2023-12-20,137.5152587890625,
2023-12-21,139.58285522460938,
2023-12-22,140.64649963378906,
2023-12-26,140.6763153076172,
2023-12-27,139.53317260742188,
2023-12-28,139.3939971923828,
2023-12-29,138.85723876953125,
