Date,Actual,LSTM_Forecast
2023-04-21,327.9800109863281,
2023-04-24,329.0199890136719,
2023-04-25,322.54998779296875,
2023-04-26,321.1499938964844,
2023-04-27,325.8500061035156,
2023-04-28,329.92999267578125,
2023-05-01,324.11999511718756,
2023-05-02,317.54998779296875,
2023-05-03,319.29998779296875,
2023-05-04,320.7799987792969,
2023-05-05,322.760009765625,
2023-05-08,331.2099914550781,
2023-05-09,332.1400146484375,
2023-05-10,335.4200134277344,
2023-05-11,344.76000976562494,
2023-05-12,339.8900146484375,
2023-05-15,335.89001464843744,
2023-05-16,333.75000000000006,
2023-05-17,339.9599914550781,
2023-05-18,371.2900085449219,
2023-05-19,365.3599853515625,
2023-05-22,363.010009765625,
2023-05-23,355.989990234375,
2023-05-24,364.85000610351557,
2023-05-25,359.0,
2023-05-26,378.8800048828125,
2023-05-29,,
2023-05-30,392.9800109863282,
2023-05-31,395.2300109863281,
2023-06-01,403.1300048828125,
2023-06-02,400.4700012207031,
2023-06-05,403.5400085449219,
2023-06-06,399.2900085449219,
2023-06-07,399.7699890136719,
2023-06-08,409.36999511718756,
2023-06-09,420.0199890136719,
2023-06-12,423.9700012207031,
2023-06-13,435.7300109863282,
2023-06-14,440.8599853515625,
2023-06-15,445.26998901367193,
2023-06-16,431.9599914550781,
2023-06-19,,
2023-06-20,434.7000122070313,
2023-06-21,424.4500122070313,
2023-06-22,422.4800109863281,
2023-06-23,424.0199890136719,
2023-06-26,415.9400024414063,
2023-06-27,417.0799865722656,
2023-06-28,429.8399963378907,
2023-06-29,428.23999023437494,
2023-06-30,440.489990234375,
2023-07-03,441.4400024414063,
2023-07-04,,
2023-07-05,445.89999389648443,
2023-07-06,438.8399963378907,
2023-07-07,438.1000061035156,
2023-07-10,441.7099914550781,
2023-07-11,440.2099914550781,
2023-07-12,444.0499877929688,
2023-07-13,450.3800048828125,
2023-07-14,441.9100036621094,
2023-07-17,450.0499877929688,
2023-07-18,474.7999877929688,
2023-07-19,477.58999633789057,
2023-07-20,437.4200134277344,
2023-07-21,427.5,
2023-07-24,428.36999511718756,
2023-07-25,427.7000122070313,
2023-07-26,422.6700134277344,
2023-07-27,413.1700134277344,
2023-07-28,425.7799987792969,
2023-07-31,438.9700012207031,
2023-08-01,438.6199951171875,
2023-08-02,429.7000122070313,
2023-08-03,431.0,
2023-08-04,431.6000061035156,
2023-08-07,440.760009765625,
2023-08-08,438.29998779296886,
2023-08-09,428.8999938964844,
2023-08-10,429.9800109863281,
2023-08-11,421.6600036621094,
2023-08-14,427.7799987792968,
2023-08-15,423.7000122070313,
2023-08-16,415.4500122070313,
2023-08-17,403.0,
2023-08-18,404.5299987792969,
2023-08-21,408.2900085449219,
2023-08-22,413.1700134277344,
2023-08-23,427.5499877929688,
2023-08-24,406.9299926757813,
2023-08-25,416.0299987792969,
2023-08-28,418.05999755859375,
2023-08-29,429.989990234375,
2023-08-30,434.6700134277344,
2023-08-31,433.6799926757813,
2023-09-01,439.8800048828125,
2023-09-04,,
2023-09-05,448.67999267578125,
2023-09-06,445.760009765625,
2023-09-07,443.1400146484375,
2023-09-08,442.7999877929688,
2023-09-11,445.3599853515625,
2023-09-12,434.6900024414063,
2023-09-13,412.239990234375,
2023-09-14,400.489990234375,
2023-09-15,396.9400024414063,
2023-09-18,394.3999938964843,
2023-09-19,396.2000122070313,
2023-09-20,386.29998779296886,
2023-09-21,384.14999389648443,
2023-09-22,379.80999755859375,
2023-09-25,384.7999877929688,
2023-09-26,379.25,
2023-09-27,377.5899963378907,
2023-09-28,376.3599853515625,
2023-09-29,377.6000061035156,
2023-10-02,380.3299865722656,
2023-10-03,376.75000000000006,
2023-10-04,376.8999938964844,
2023-10-05,372.5899963378907,
2023-10-06,381.510009765625,
2023-10-09,385.9500122070313,
2023-10-10,373.3200073242188,
2023-10-11,365.9299926757813,
2023-10-12,361.2000122070313,
2023-10-13,355.67999267578125,
2023-10-16,360.8200073242188,
2023-10-17,355.7200012207031,
2023-10-18,346.1900024414063,
2023-10-19,401.7699890136719,
2023-10-20,400.95999145507807,
2023-10-23,406.8399963378906,
2023-10-24,413.7300109863281,
2023-10-25,411.25,
2023-10-26,403.5400085449219,
2023-10-27,397.8699951171875,
2023-10-30,410.07998657226557,
2023-10-31,411.69000244140636,
2023-11-01,420.1900024414063,
2023-11-02,424.70999145507807,
2023-11-03,432.35998535156244,
2023-11-06,434.739990234375,
2023-11-07,434.6099853515625,
2023-11-08,436.64999389648443,
2023-11-09,435.1499938964844,
2023-11-10,447.23999023437494,
2023-11-13,444.6199951171875,
2023-11-14,448.6499938964844,
2023-11-15,461.9400024414063,
2023-11-16,466.9500122070313,
2023-11-17,465.91000366210943,
2023-11-20,474.4700012207031,
2023-11-21,474.9500122070313,
2023-11-22,478.0,
2023-11-23,,
2023-11-24,479.55999755859375,
2023-11-27,479.1700134277344,
2023-11-28,479.0,
2023-11-29,477.1900024414063,
2023-11-30,473.9700012207031,
2023-12-01,465.73999023437506,
2023-12-04,453.8999938964844,
2023-12-05,455.1499938964844,
2023-12-06,446.7300109863281,
2023-12-07,452.0,
2023-12-08,453.76000976562494,
2023-12-11,459.8900146484375,
2023-12-12,463.0,
2023-12-13,479.9800109863281,
2023-12-14,469.8299865722656,
2023-12-15,472.05999755859375,
2023-12-18,486.1199951171875,
2023-12-19,495.0199890136719,
2023-12-20,489.2699890136719,
2023-12-21,491.6099853515625,
2023-12-22,486.76000976562506,
2023-12-26,491.1900024414063,
2023-12-27,491.7900085449219,
2023-12-28,490.510009765625,
