Date,Actual,SARIMA_Forecast
2023-04-21,106.95999908447266,103.96976059784254
2023-04-24,106.20999908447266,103.83787911364165
2023-04-25,102.56999969482422,103.82847852446874
2023-04-26,104.9800033569336,103.78680243514835
2023-04-27,109.81999969482422,103.9155350123241
2023-04-28,105.4499969482422,103.98732879517695
2023-05-01,102.0500030517578,103.92737914268122
2023-05-02,103.62999725341795,103.87285183250816
2023-05-03,103.6500015258789,103.89873838360967
2023-05-04,104.0,104.00132462810635
2023-05-05,105.66000366210938,104.09068459460744
2023-05-08,105.83000183105467,104.02417792619637
2023-05-09,106.62000274658205,103.9792556720871
2023-05-10,110.19000244140624,104.00303245989564
2023-05-11,112.18000030517578,104.11148634752833
2023-05-12,110.26000213623048,104.2014693398185
2023-05-15,111.1999969482422,104.13881837658768
2023-05-16,113.4000015258789,104.09538064073075
2023-05-17,115.5,104.12206607813275
2023-05-18,118.1500015258789,104.23228937093015
2023-05-19,116.25,104.32463589625512
2023-05-22,115.01000213623048,104.2637906090624
2023-05-23,114.98999786376952,104.22238184408161
2023-05-24,116.75,104.25080016738424
2023-05-25,115.0,104.36281679009579
2023-05-26,120.11000061035156,104.45678326952148
2023-05-29,,104.39754782090941
2023-05-30,121.66000366210938,104.35763456819886
2023-05-31,120.58000183105467,104.3875096841869
2023-06-01,122.7699966430664,104.50089865611412
2023-06-02,124.25,104.59618878579217
2023-06-05,125.3000030517578,104.53820895750206
2023-06-06,126.61000061035156,104.49950083327133
2023-06-07,121.2300033569336,104.53052309629491
2023-06-08,124.25,104.64501040268155
2023-06-09,123.43000030517578,104.74134782120532
2023-06-12,126.56999969482422,104.68436950362538
2023-06-13,126.66000366210938,104.64661716029426
2023-06-14,126.41999816894533,104.67855287571203
2023-06-15,127.11000061035156,104.79391229557949
2023-06-16,125.48999786376952,104.89108295504215
2023-06-19,,104.83490033734373
2023-06-20,125.77999877929688,104.79790811426635
2023-06-21,124.83000183105467,104.83056977937999
2023-06-22,130.14999389648438,104.94662263693482
2023-06-23,129.3300018310547,105.0444555956898
2023-06-26,127.33000183105467,104.98890559265351
2023-06-27,129.17999267578125,104.95251759270833
2023-06-28,129.0399932861328,104.98575638879596
2023-06-29,127.9000015258789,105.10236048297682
2023-06-30,130.36000061035156,105.20071995723261
2023-07-03,130.22000122070312,105.14567284954809
2023-07-04,,105.10976518960909
2023-07-05,130.3800048828125,105.14346277850277
2023-07-06,128.36000061035156,105.26050508720442
2023-07-07,129.77999877929688,105.35928311911641
2023-07-10,127.12999725341795,105.30463579502944
2023-07-11,128.77999877929688,105.26910998600815
2023-07-12,130.8000030517578,105.30317229800954
2023-07-13,134.3000030517578,105.42056296994714
2023-07-14,134.67999267578125,105.51967373927368
2023-07-17,133.55999755859375,105.46534422752833
2023-07-18,132.8300018310547,105.43012197534513
2023-07-19,135.36000061035156,105.46447422804637
2023-07-20,129.9600067138672,105.58214183534663
2023-07-21,130.0,105.68151711802497
2023-07-24,128.8000030517578,105.6274402548336
2023-07-25,129.1300048828125,105.5924593185906
2023-07-26,128.14999389648438,105.62704206295476
2023-07-27,128.25,105.74492982315968
2023-07-28,132.2100067138672,105.84451538373602
2023-07-31,133.67999267578125,105.79063936637877
2023-08-01,131.69000244140625,105.75585026698538
2023-08-02,128.2100067138672,105.79061624331325
2023-08-03,128.91000366210938,105.90867901657107
2023-08-04,139.57000732421875,106.00843173994996
2023-08-07,142.22000122070312,105.95471538727008
2023-08-08,139.94000244140625,105.92007879075868
2023-08-09,137.85000610351562,105.95499042941736
2023-08-10,138.55999755859375,106.0731923312891
2023-08-11,138.41000366210938,106.17307794263647
2023-08-14,140.57000732421875,106.11948851720517
2023-08-15,137.6699981689453,106.0849731545919
2023-08-16,135.07000732421875,106.12000058917475
2023-08-17,133.97999572753906,106.23831309291828
2023-08-18,133.22000122070312,106.33830434506545
2023-08-21,134.67999267578125,106.28481582189195
2023-08-22,134.25,106.25039683554287
2023-08-23,135.52000427246094,106.28551632341079
2023-08-24,131.83999633789062,106.40391675136841
2023-08-25,133.25999450683594,106.50399198386918
2023-08-28,133.13999938964844,106.4505836740915
2023-08-29,134.91000366210938,106.41624130314824
2023-08-30,135.07000732421875,106.45143396982057
2023-08-31,138.00999450683594,106.56990429413082
2023-09-01,138.1199951171875,106.67004628776748
2023-09-04,,106.61670174453984
2023-09-05,137.27000427246094,106.58242027988354
2023-09-06,135.36000061035156,106.61767112087757
2023-09-07,137.85000610351562,106.73619701008714
2023-09-08,138.22999572753906,106.83639207624701
2023-09-11,143.10000610351562,106.78309822496252
2023-09-12,141.22999572753906,106.7488651784508
2023-09-13,144.85000610351562,106.78416226578257
2023-09-14,144.72000122070312,106.90273232693995
2023-09-15,140.38999938964844,107.00296958370488
2023-09-18,139.97999572753906,106.94971603055633
2023-09-19,137.6300048828125,106.91552147459853
2023-09-20,135.2899932861328,106.95085532598173
2023-09-21,129.3300018310547,107.06946050213068
2023-09-22,129.1199951171875,107.16973129879628
2023-09-25,131.27000427246094,107.11650978110856
2023-09-26,125.9800033569336,107.08234582365377
2023-09-27,125.9800033569336,107.11770890103719
2023-09-28,125.9800033569336,107.23634199224749
2023-09-29,127.12000274658205,107.33663945183807
2023-10-02,129.4600067138672,107.28344340110378
2023-10-03,124.72000122070312,107.24930376827646
2023-10-04,127.0,107.28469007920069
2023-10-05,125.95999908447266,107.40334536180606
2023-10-06,127.95999908447266,107.50366401739166
2023-10-09,128.25999450683594,107.45048821190124
2023-10-10,129.47999572753906,107.41636791621279
2023-10-11,131.8300018310547,107.45177269690414
2023-10-12,132.3300018310547,107.57044562081106
2023-10-13,129.7899932861328,107.67078112639362
2023-10-16,132.5500030517578,107.61762141508976
2023-10-17,131.47000122070312,107.58351649167946
2023-10-18,128.1300048828125,107.61893595512196
2023-10-19,128.39999389648438,107.73762290318189
2023-10-20,125.16999816894533,107.83797180386091
2023-10-23,126.55999755859376,107.78482488681342
2023-10-24,128.55999755859375,107.75073218377025
2023-10-25,121.38999938964844,107.78616331943253
2023-10-26,119.56999969482422,107.90486141615219
2023-10-27,127.73999786376952,108.00522096541529
2023-10-30,132.7100067138672,107.95208421930721
2023-10-31,133.08999633789062,107.91800123098366
2023-11-01,137.0,107.95344164560962
2023-11-02,138.07000732421875,108.07214860508293
2023-11-03,138.60000610351562,108.17251661955889
2023-11-06,139.74000549316406,108.11938795895462
2023-11-07,142.7100067138672,108.08531269345777
2023-11-08,142.0800018310547,108.12076048450129
2023-11-09,140.60000610351562,108.23947448952131
2023-11-10,143.55999755859375,108.33984923351436
2023-11-13,142.58999633789062,108.28672700057315
2023-11-14,145.8000030517578,108.25265787442511
2023-11-15,143.1999969482422,108.28811152943555
2023-11-16,142.8300018310547,108.40683113539292
2023-11-17,145.17999267578125,108.507211229092
2023-11-20,146.1300048828125,108.45409410589457
2023-11-21,143.89999389648438,108.42002986029158
2023-11-22,146.7100067138672,108.45548817692912
2023-11-23,,108.57421223541523
2023-11-24,146.74000549316406,108.67459658192388
2023-11-27,147.72999572753906,108.6214835207753
2023-11-28,147.02999877929688,108.58742315501702
2023-11-29,146.32000732421875,108.62288517746796
2023-11-30,146.08999633789062,108.7416127755424
2023-12-01,147.02999877929688,108.84200050287032
2023-12-04,144.83999633789062,108.78889067089358
2023-12-05,146.8800048828125,108.75483338946195
2023-12-06,144.52000427246094,108.79029835789134
2023-12-07,146.8800048828125,108.9090287698017
2023-12-08,147.4199981689453,109.0094191847503
2023-12-11,145.88999938964844,108.95631191984042
2023-12-12,147.47999572753906,108.92225709032925
2023-12-13,148.83999633789062,108.95772440069769
2023-12-14,147.4199981689453,109.07645704949886
2023-12-15,149.97000122070312,109.17684960100206
2023-12-18,154.07000732421875,109.1237443768111
2023-12-19,153.7899932861328,109.08969149648198
2023-12-20,152.1199951171875,109.12516066860144
