Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-07-12,332.0369873046875,281.3907343752463,241.37355121050203,286.4857109985833,,269.7499988614439
2023-07-13,337.4133605957031,281.3907343752463,241.70724820790224,286.5809751004395,,269.8929858945294
2023-07-14,339.953857421875,281.3907343752463,241.59952216945527,286.8474435357896,,269.94590002683043
2023-07-17,340.43634033203125,281.3907343752463,241.8432255358752,286.81828294564195,,270.0174142855878
2023-07-18,353.98565673828125,281.3907343752463,241.93907072589184,286.96689956953173,,270.09890155689
2023-07-19,349.6431884765625,281.3907343752463,241.9477063415353,287.0036945571836,,270.11404509132177
2023-07-20,341.558837890625,281.3907343752463,241.88997237235748,287.09913700177714,,270.1266145831269
2023-07-21,338.50634765625,281.3907343752463,242.01539580586228,287.36576916043794,,270.25729978051555
2023-07-24,339.82586669921875,281.3907343752463,242.4284946703551,287.336758872584,,270.3853293060618
2023-07-25,345.60601806640625,281.3907343752463,242.39365011642036,287.48551347792187,,270.4232993231962
2023-07-26,332.59820556640625,281.3907343752463,242.7023448413406,287.5224351361624,,270.5385047842498
2023-07-27,325.6561584472656,281.3907343752463,242.8541273568901,287.6179938676788,,270.6209518666051
2023-07-28,333.1890563964844,281.3907343752463,242.9087176985229,287.884732780785,,270.7280616181847
2023-07-31,330.7765808105469,281.3907343752463,242.8862852746525,287.85582049631216,,270.7109467154037
2023-08-01,331.1900939941406,281.3907343752463,243.035959728857,288.0046650713245,,270.81045305847596
2023-08-02,322.4854736328125,281.3907343752463,243.46214251932992,288.04166932408606,,270.9648487395541
2023-08-03,321.6583251953125,281.3907343752463,243.42937871856037,288.1373038795393,,270.985805657782
2023-08-04,322.7611999511719,281.3907343752463,243.72958745311035,288.4041124010084,,271.1748114097884
2023-08-07,325.0555114746094,281.3907343752463,243.86301081184487,288.3752640188385,,271.2096697353099
2023-08-08,321.0576477050781,281.3907343752463,243.8902973488656,288.5241672578412,,271.268399660651
2023-08-09,317.2962341308594,281.3907343752463,243.8327515904848,288.5612253656845,,271.26157044380517
2023-08-10,317.9854431152344,281.3907343752463,243.9408112895641,288.6569093615155,,271.3294850087753
2023-08-11,316.0948486328125,281.3907343752463,244.3203211348517,288.92376327054825,,271.5449395935488
2023-08-14,319.0784606933594,281.3907343752463,244.23736352417248,288.89495655535234,,271.507684818257
2023-08-15,316.93182373046875,281.3907343752463,244.48544599691715,289.04389804572986,,271.6400261392978
2023-08-16,316.1621398925781,281.3907343752463,244.5664063652313,289.0809912693388,,271.67937733660546
2023-08-17,312.6887512207031,281.3907343752463,244.54245288183884,289.1767075023637,,271.7032982531496
2023-08-18,312.2940368652344,281.3907343752463,244.4363720319513,289.4435910059859,,271.7568991377278
2023-08-21,317.62261962890625,281.3907343752463,244.4999668044286,289.41481145939946,,271.76850421302476
2023-08-22,318.19488525390625,281.3907343752463,244.8402951650924,289.5637778912732,,271.931602477204
2023-08-23,322.6748962402344,281.3907343752463,244.7244702328304,289.6008940118298,,271.9053662066355
2023-08-24,315.73785400390625,281.3907343752463,244.94682249923747,289.6966312648532,,272.01139604644567
2023-08-25,318.70806884765625,281.3907343752463,245.0097857117703,289.96353406538543,,272.121351384134
2023-08-28,319.4185485839844,281.3907343752463,244.97592416094827,289.93477223386856,,272.1004769233544
2023-08-29,324.0662536621094,281.3907343752463,244.86813417592268,290.0837549286408,,272.11420782660326
2023-08-30,324.4412536621094,281.3907343752463,244.9380827123811,290.1208859789648,,272.1499010221974
2023-08-31,323.4248352050781,281.3907343752463,245.29245259975676,290.2166369379063,,272.2999413043031
2023-09-01,324.3129272460937,281.3907343752463,245.1977556161544,290.4835523208309,,272.3573474374105
2023-09-04,,281.3907343752463,245.447513236917,290.4548020402802,,272.4310165508145
2023-09-05,329.1382141113281,281.3907343752463,245.543166037186,290.6037953391423,,272.51256525052486
2023-09-06,328.4771423339844,281.3907343752463,245.5461287266213,290.6409361242991,,272.5259330753889
2023-09-07,325.5464172363281,281.3907343752463,245.47802276038436,290.73669602007243,,272.53515105190104
2023-09-08,329.84869384765625,281.3907343752463,245.58914847967884,291.0036196072431,,272.6611674873894
2023-09-11,333.4701843261719,281.3907343752463,245.98476537645115,290.9748768584054,,272.7834588700343
2023-09-12,327.3817443847656,281.3907343752463,245.92994066602665,291.12387707157774,,272.8148507042836
2023-09-13,331.6150207519531,281.3907343752463,246.21676504571985,291.1610242042525,,272.9228412084062
2023-09-14,334.2200927734375,281.3907343752463,246.3452956965332,291.25678992721384,,272.99760666633114
2023-09-15,325.852294921875,281.3907343752463,246.37564265332244,291.5237188638959,,273.09669863082155
2023-09-18,324.7076416015625,281.3907343752463,246.3282297283445,291.49498102605014,,273.07131504321364
2023-09-19,324.30303955078125,281.3907343752463,246.4522912954833,291.6439857476417,,273.1623371394571
2023-09-20,316.5272521972656,281.3907343752463,246.85217301274864,291.6811370191637,,273.3080148023862
2023-09-21,315.3036804199219,281.3907343752463,246.7921962901898,291.7769065416954,,273.31994573571046
2023-09-22,312.8170166015625,281.3907343752463,247.0638851516987,292.04383896648267,,273.4994861644759
2023-09-25,313.3399963378906,281.3907343752463,247.1669154675369,292.0151043308089,,273.52425139119737
2023-09-26,308.0114440917969,281.3907343752463,247.16120274919032,292.16411199207846,,273.57201637217173
2023-09-27,308.6528015136719,281.3907343752463,247.0671598972168,292.201265962302,,273.55305341158834
2023-09-28,309.4915771484375,281.3907343752463,247.1341865432583,292.2970379623124,,273.60731962693905
2023-09-29,311.5736694335937,281.3907343752463,247.46695851086116,292.56397266149014,,273.80722184919927
2023-10-02,317.54364013671875,281.3907343752463,247.33027774421527,292.5352401137665,,273.7520840777427
2023-10-03,309.2449035644531,281.3907343752463,247.5162819694784,292.68424969182905,,273.863755345518
2023-10-04,314.7412109375,281.3907343752463,247.525374733371,292.7214054217187,,273.87917151011203
2023-10-05,315.1358947753906,281.3907343752463,247.4182927066092,292.81717903714895,,273.8754020396682
2023-10-06,322.931396484375,281.3907343752463,247.21634234304264,293.0841152193244,,273.89706397920446
2023-10-09,325.45758056640625,281.3907343752463,247.16986821685552,293.0553840330316,,273.87199554171116
2023-10-10,324.0465393066406,281.3907343752463,247.3845222025388,293.20439486092323,,273.9932171462361
2023-10-11,328.023193359375,281.3907343752463,247.12609442571392,293.24155173818895,,273.9194601797164
2023-10-12,326.7798767089844,281.3907343752463,247.187705749876,293.33732640694035,,273.9719221773542
2023-10-13,323.395263671875,281.3907343752463,247.07072285121265,293.60426355609235,,274.02190692751714
2023-10-16,328.2402648925781,281.3907343752463,246.83681307297007,293.5755332575092,,273.9343602352419
2023-10-17,327.6679382324219,281.3907343752463,246.50817134353215,293.72454490034187,,273.8744835397068
2023-10-18,325.74371337890625,281.3907343752463,246.33598156050303,293.76170252574457,,273.829472820498
2023-10-19,326.937744140625,281.3907343752463,246.4266815731976,293.8574778813055,,273.89163127658315
2023-10-20,322.3492431640625,281.3907343752463,246.046792552132,294.1244156609666,,273.8539808627816
2023-10-23,324.9642028808594,281.3907343752463,245.99011227287505,294.0956859412074,,273.8255108631096
2023-10-24,326.1581420898437,281.3907343752463,245.75863304257047,294.2446981154156,,273.7980218444108
2023-10-25,336.1640930175781,281.3907343752463,245.4146010656936,294.2818562286351,,273.695730556525
2023-10-26,323.5531005859375,281.3907343752463,244.98074908468053,294.3776320320244,,273.5830384973171
2023-10-27,325.4477233886719,281.3907343752463,244.70876421461548,294.6445702228038,,273.58135627088853
2023-10-30,332.84844970703125,281.3907343752463,244.70555960678652,294.61584088046203,,273.5707116208316
2023-10-31,333.63787841796875,281.3907343752463,244.2381102380212,294.76485340114925,,273.4645660048056
2023-11-01,341.4926147460937,281.3907343752463,244.10065188727225,294.8020118324456,,273.4311326983214
2023-11-02,343.712890625,281.3907343752463,243.79560360653716,294.8977879278379,,273.3613753032071
2023-11-03,348.13360595703125,281.3907343752463,243.38563012301165,295.16472638668364,,273.31369696164717
2023-11-06,351.8142395019531,281.3907343752463,242.8938757246869,295.1359972904338,,273.14020246345564
2023-11-07,355.7613525390625,281.3907343752463,242.57243135297372,295.28501003703985,,273.08272525508664
2023-11-08,358.39605712890625,281.3907343752463,242.52860343780335,295.3221686757356,,273.08050216292844
2023-11-09,355.9192810058594,281.3907343752463,242.02974477365396,295.417944961526,,272.94614137014213
2023-11-10,364.7804565429688,281.3907343752463,241.8704466013271,295.6848835951622,,272.9820215239119
2023-11-13,361.830078125,281.3907343752463,241.55345240480804,295.6561546593746,,272.8667804798096
2023-11-14,365.37249755859375,281.3907343752463,241.14171015452956,295.8051675532892,,272.77920402768837
2023-11-15,365.5208129882813,281.3907343752463,240.65859492562885,295.8423263272181,,272.63055187603106
2023-11-16,371.9479064941406,281.3907343752463,240.35636405966517,295.938102737156,,272.56173372402253
2023-11-17,365.6989135742188,281.3907343752463,240.34241390248167,296.20504148476294,,272.64606325416366
2023-11-20,373.2037048339844,281.3907343752463,239.88409894784365,296.1763126536035,,272.48371532556445
2023-11-21,368.8827209472656,281.3907343752463,239.7759130969412,296.3253256435694,,272.497324371919
2023-11-22,373.6090698242188,281.3907343752463,239.52039408155576,296.36248450567587,,272.42453765415934
2023-11-23,,281.3907343752463,239.1801682930132,296.45826099656324,,272.3430545549409
2023-11-24,373.1937255859375,281.3907343752463,238.77816840821583,296.72519981848376,,272.2980342006486
2023-11-27,374.3605346679688,281.3907343752463,238.56608637686267,296.69647105554617,,272.2177639358851
2023-11-28,378.4046020507813,281.3907343752463,238.65063111397507,296.84548410814153,,272.2956165324543
2023-11-29,374.5978393554688,281.3907343752463,238.2983519402993,296.8826430277436,,272.1905764477631
2023-11-30,374.65716552734375,281.3907343752463,238.30282758375373,296.97841957141327,,272.2239938434711
2023-12-01,370.30657958984375,281.3907343752463,238.16558177539488,297.2453584417895,,272.2672248641436
2023-12-04,364.9967956542969,281.3907343752463,237.94814254659536,297.2166297233354,,272.1851688817257
2023-12-05,368.3388671875,281.3907343752463,237.67227736268177,297.3656428167679,,272.14288485156527
2023-12-06,364.66064453125,281.3907343752463,237.58846628510267,297.4028017738594,,272.1273341447361
2023-12-07,366.7865295410156,281.3907343752463,237.80218202717396,297.4985783519454,,272.23049825145523
2023-12-08,370.0296936035156,281.3907343752463,237.5787373724201,297.7655172539167,,272.244996333861
2023-12-11,367.132568359375,281.3907343752463,237.7104991171132,297.73678856446764,,272.27934068560904
2023-12-12,370.1780090332031,281.3907343752463,237.69782886023475,297.8858016845276,,272.3247883066695
2023-12-13,370.1681213378906,281.3907343752463,237.60116700053416,297.92296066606383,,272.30495401394813
2023-12-14,361.8228454589844,281.3907343752463,237.4412913158797,298.01873726659073,,272.2835876525723
2023-12-15,366.5690002441406,281.3907343752463,237.4678115687449,298.28567618916327,,272.3814073777182
2023-12-18,368.4674072265625,281.3907343752463,237.7854682914992,298.25694751862693,,272.4777167284575
2023-12-19,369.070556640625,281.3907343752463,237.65899557062488,298.40596065604905,,272.48523020064005
2023-12-20,366.4601440429688,281.3907343752463,237.8803464261688,298.4431196535242,,272.57140015164646
2023-12-21,369.347412109375,281.3907343752463,237.94964065000332,298.5388962686835,,272.62642376464436
2023-12-22,370.3757629394531,281.3907343752463,237.92725112672588,298.805835204689,,272.70794023555374
2023-12-26,370.4548645019531,281.3907343752463,237.83405981488735,298.7771065464844,,272.66730024553937
2023-12-27,369.8714904785156,281.3907343752463,237.91994478375,298.9261196952273,,272.74559961807455
2023-12-28,371.0679016113281,281.3907343752463,238.29006656530288,298.96327870309534,,272.88135988121485
2023-12-29,371.8193664550781,281.3907343752463,238.20971390267863,299.0590553277956,,272.8865012019068
