Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-08-25,133.25999450683594,132.028004251839,100.45834554338933
2023-08-28,133.13999938964844,131.93163021307646,100.56502764777329
2023-08-29,134.91000366210938,132.13548495986106,100.2951340722138
2023-08-30,135.07000732421875,131.96537431843308,99.86967685438741
2023-08-31,138.00999450683594,132.04579868411054,99.55375478724588
2023-09-01,138.1199951171875,132.028579810308,99.38693104160923
2023-09-04,,132.04499332422674,99.11013422956732
2023-09-05,137.27000427246094,132.0315048781778,98.54907329693836
2023-09-06,135.36000061035156,132.03851075493517,98.64677773533
2023-09-07,137.85000610351562,132.0356116098738,98.3719852321555
2023-09-08,138.22999572753906,132.03713453102696,97.94460541816096
2023-09-11,143.10000610351562,132.03602967352344,97.62861390533138
2023-09-12,141.22999572753906,132.03667043824194,97.46247857755186
2023-09-13,144.85000610351562,132.03636216690916,97.18610825698168
2023-09-14,144.72000122070312,132.03652168942997,96.62431239339728
2023-09-15,140.38999938964844,132.0364243997294,96.71938161382319
2023-09-18,139.97999572753906,132.03648234258577,96.43950974145712
2023-09-19,137.6300048828125,132.0364517811038,96.0042846297554
2023-09-20,135.2899932861328,132.03646778807078,95.67760093202722
2023-09-21,129.3300018310547,132.0364586572372,95.49809597560345
2023-09-22,129.1199951171875,132.03646396697962,95.20609837833882
2023-09-25,131.27000427246094,132.03646104014217,94.6270778969489
2023-09-26,125.9800033569336,132.03646261071475,94.70420652261869
2023-09-27,125.9800033569336,132.03646173870848,94.40675194469112
2023-09-28,125.9800033569336,132.0364622350995,93.95553156045771
2023-09-29,127.12000274658205,132.03646195786294,93.61578128024809
2023-10-02,129.4600067138672,132.0364621094678,93.42754168856112
2023-10-03,124.72000122070312,132.0364620258322,93.13255281114157
2023-10-04,127.0,132.0364620727659,92.55764775971355
2023-10-05,125.95999908447266,132.03646204651048,92.64725716601264
2023-10-06,127.95999908447266,132.0364620610158,92.37174747539659
2023-10-09,128.25999450683594,132.036462053005,91.95282321781424
2023-10-10,129.47999572753906,132.03646205746813,91.65634937177785
2023-10-11,131.8300018310547,132.0364620549766,91.5226981133205
2023-10-12,132.3300018310547,132.03646205635945,91.29361273725742
2023-10-13,129.7899932861328,132.03646205559392,90.79558031309607
2023-10-16,132.5500030517578,132.03646205601925,90.97232598501822
2023-10-17,131.47000122070312,132.03646205578235,90.79315265391307
2023-10-18,128.1300048828125,132.03646205591403,90.47835646945376
2023-10-19,128.39999389648438,132.03646205584099,90.29207418411383
2023-10-20,125.16999816894533,132.03646205588154,90.27266621849373
2023-10-23,126.55999755859376,132.03646205585898,90.1596274107027
2023-10-24,128.55999755859375,132.0364620558715,89.77701584431749
2023-10-25,121.38999938964844,132.03646205586455,90.06601117325262
2023-10-26,119.56999969482422,132.0364620558684,89.99332440781352
2023-10-27,127.73999786376952,132.03646205586625,89.77668758352462
2023-10-30,132.7100067138672,132.03646205586745,89.67777718358221
2023-10-31,133.08999633789062,132.0364620558668,89.73267287289944
2023-11-01,137.0,132.03646205586716,89.67884118346211
2023-11-02,138.07000732421875,132.03646205586696,89.33863224194073
2023-11-03,138.60000610351562,132.03646205586708,89.6518987551293
2023-11-06,139.74000549316406,132.03646205586702,89.58445718477338
2023-11-07,142.7100067138672,132.03646205586705,89.3536177360687
2023-11-08,142.0800018310547,132.03646205586702,89.2211355277699
2023-11-09,140.60000610351562,132.03646205586702,89.22368334451401
2023-11-10,143.55999755859375,132.03646205586702,89.09983484059279
2023-11-13,142.58999633789062,132.03646205586702,88.67354593288135
2023-11-14,145.8000030517578,132.03646205586702,88.88674368073659
2023-11-15,143.1999969482422,132.03646205586702,88.70774310749147
2023-11-16,142.8300018310547,132.03646205586702,88.35671954404593
2023-11-17,145.17999267578125,132.03646205586702,88.0985902309278
2023-11-20,146.1300048828125,132.03646205586702,87.9734073266652
2023-11-21,143.89999389648438,132.03646205586702,87.72325327242905
2023-11-22,146.7100067138672,132.03646205586702,87.17562860906938
2023-11-23,,132.03646205586702,87.27594411541818
2023-11-24,146.74000549316406,132.03646205586702,86.99584043419966
2023-11-27,147.72999572753906,132.03646205586702,86.55856554091812
2023-11-28,147.02999877929688,132.03646205586702,86.23176654990054
2023-11-29,146.32000732421875,132.03646205586702,86.05780066515561
2023-11-30,146.08999633789062,132.03646205586702,85.780558708663
2023-12-01,147.02999877929688,132.03646205586702,85.22879355271104
2023-12-04,144.83999633789062,132.03646205586702,85.34856723488481
2023-12-05,146.8800048828125,132.03646205586702,85.11154145080592
2023-12-06,144.52000427246094,132.03646205586702,84.74034287799333
2023-12-07,146.8800048828125,132.03646205586702,84.50136045449169
2023-12-08,147.4199981689453,132.03646205586702,84.43507955590707
2023-12-11,145.88999938964844,132.03646205586702,84.28294613558438
2023-12-12,147.47999572753906,132.03646205586702,83.8707522863798
2023-12-13,148.83999633789062,132.03646205586702,84.14115565269921
2023-12-14,147.4199981689453,132.03646205586702,84.06205558865845
2023-12-15,149.97000122070312,132.03646205586702,83.85205531317573
2023-12-18,154.07000732421875,132.03646205586702,83.77336463768776
2023-12-19,153.7899932861328,132.03646205586702,83.86224538561537
2023-12-20,152.1199951171875,132.03646205586702,83.85598954452621
2023-12-21,153.83999633789062,132.03646205586702,83.5764184703305
2023-12-22,153.4199981689453,132.03646205586702,83.96251240596288
2023-12-26,153.41000366210938,132.03646205586702,83.97889010680626
2023-12-27,153.33999633789062,132.03646205586702,83.84136487167264
2023-12-28,153.3800048828125,132.03646205586702,83.80992884006231
2023-12-29,151.94000244140625,132.03646205586702,83.91926527641816
