Date,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast,Ensemble_Forecast
2023-07-12,444.0499877929688,325.8565330145779,164.03200620559403,333.04814435377875,,274.31222785798354
2023-07-13,450.3800048828125,325.8565330145779,164.1212938828308,333.02253413552023,,274.333453677643
2023-07-14,441.9100036621094,325.8565330145779,164.4027361289627,333.15132674766653,,274.47019863040236
2023-07-17,450.0499877929688,325.8565330145779,164.57040666570035,333.3545501278951,,274.5938299360578
2023-07-18,474.7999877929688,325.8565330145779,165.16591069671412,333.2292618775645,,274.7505685296189
2023-07-19,477.5899963378906,325.8565330145779,164.1073388243536,333.55916031086684,,274.5076773832661
2023-07-20,437.4200134277344,325.8565330145779,166.10220846202455,333.6164454084445,,275.1917289616823
2023-07-21,427.5,325.8565330145779,166.49961273407772,333.7900365789464,,275.38206077586733
2023-07-24,428.3699951171875,325.8565330145779,166.7148669368879,333.95537693913,,275.5089256301986
2023-07-25,427.7000122070313,325.8565330145779,167.0554508366749,333.75456060934846,,275.5555148202004
2023-07-26,422.6700134277344,325.8565330145779,167.21479946571355,334.0529565707642,,275.7080963503519
2023-07-27,413.1700134277344,325.8565330145779,167.73522032258236,334.1530167585683,,275.9149233652429
2023-07-28,425.7799987792969,325.8565330145779,166.53677215623384,334.3940262266823,,275.595777132498
2023-07-31,438.9700012207031,325.8565330145779,168.33010365428885,334.57909869014514,,276.25524511967063
2023-08-01,438.6199951171875,325.8565330145779,168.46847614137303,334.33266313099494,,276.2192240956486
2023-08-02,429.7000122070313,325.8565330145779,168.37226496856962,334.57213805701804,,276.26697868005516
2023-08-03,431.0,325.8565330145779,168.35474281882182,334.66266286586944,,276.2913128997564
2023-08-04,431.6000061035156,325.8565330145779,168.11570272362357,334.95037767749005,,276.30753780523054
2023-08-07,440.760009765625,325.8565330145779,168.20420385513617,335.1857883473447,,276.4155084056863
2023-08-08,438.2999877929688,325.8565330145779,166.5472803024098,334.9402613796637,,275.78135823221714
2023-08-09,428.8999938964844,325.8565330145779,167.86261590319114,335.13341694427925,,276.28418862068276
2023-08-10,429.9800109863281,325.8565330145779,167.51041357647773,335.1820218932967,,276.1829894947841
2023-08-11,421.6600036621094,325.8565330145779,166.9177576453371,335.4759309339176,,276.08340719794415
2023-08-14,427.7799987792969,325.8565330145779,166.40427555398904,335.75607773403004,,276.0056287675323
2023-08-15,423.7000122070313,325.8565330145779,165.67565924709604,335.5444174211028,,275.69220322759224
2023-08-16,415.4500122070313,325.8565330145779,165.28633098917635,335.72572051561457,,275.6228615064563
2023-08-17,403.0,325.8565330145779,163.16809476003152,335.7321115747981,,274.9189131164692
2023-08-18,404.5299987792969,325.8565330145779,164.04277643703162,335.9996873749254,,275.2996656088449
2023-08-21,408.2900085449219,325.8565330145779,163.2740805836705,336.2960049419152,,275.14220618005453
2023-08-22,413.1700134277344,325.8565330145779,162.2919609912487,336.12333482185323,,274.7572762758933
2023-08-23,427.5499877929688,325.8565330145779,161.418309386967,336.3240702047272,,274.53297086875733
2023-08-24,406.9299926757813,325.8565330145779,160.36052002706532,336.31118965607567,,274.17608089923965
2023-08-25,416.0299987792969,325.8565330145779,159.6742119501135,336.5434863327066,,274.0247437657993
