Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-11-17,234.3000030517578,234.39179992309823,193.22059064053647
2023-11-20,235.6000061035156,235.24004390256417,193.24508017827551
2023-11-21,241.1999969482422,235.52139780765947,193.10275205629637
2023-11-22,234.2100067138672,234.56737630759352,194.1692829423371
2023-11-23,,234.86102736569373,193.29262814375332
2023-11-24,235.4499969482422,234.8995613791498,193.40548636178053
2023-11-27,236.0800018310547,234.91941279746638,192.93378579091797
2023-11-28,246.72000122070312,234.82434041057377,192.40369988993882
2023-11-29,244.13999938964844,234.8738486459547,192.49447299518422
2023-11-30,240.0800018310547,234.86841261322368,192.38301245117302
2023-12-01,238.8300018310547,234.87109313321085,193.44190459769845
2023-12-04,235.5800018310547,234.86144504627012,192.51733365955525
2023-12-05,238.72000122070312,234.86830838698208,192.54161932903045
2023-12-06,239.3699951171875,234.86643002249485,191.9417332705758
2023-12-07,242.63999938964844,234.86701899361418,191.2463017429955
2023-12-08,243.83999633789065,234.86598219826743,191.1383746628495
2023-12-11,239.7400054931641,234.8668634273122,190.79991922240342
2023-12-12,237.009994506836,234.8665044982668,191.60969808718303
2023-12-13,239.2899932861328,234.86662863971918,190.4210150796146
2023-12-14,251.0500030517578,234.86650579721314,190.1740490649118
2023-12-15,253.5,234.86661609216847,189.30414212089673
2023-12-18,252.0800018310547,234.86655906914208,188.34855579785142
2023-12-19,257.2200012207031,234.86658207454693,187.99898297146595
2023-12-20,247.13999938964844,234.8665658983391,187.4457809421755
2023-12-21,254.5,234.86657978668438,188.07559348800328
2023-12-22,252.5399932861328,234.86657146877778,186.74885237714145
2023-12-26,256.6099853515625,234.86657532344142,186.41188635154091
2023-12-27,261.44000244140625,234.86657302508874,185.50501043899882
2023-12-28,253.17999267578125,234.86657481899522,184.56911545589426
2023-12-29,248.47999572753903,234.8665736547894,184.2980503596133
