Date,Actual,SARIMA_Forecast
2023-10-12,361.2000122070313,340.26733745078405
2023-10-13,355.67999267578125,340.5110648322466
2023-10-16,360.8200073242188,340.7744053113338
2023-10-17,355.7200012207031,340.5948220132963
2023-10-18,346.19000244140625,340.8202998580722
2023-10-19,401.7699890136719,340.8358292117414
2023-10-20,400.9599914550781,341.07015257728744
2023-10-23,406.8399963378906,341.3284317564097
2023-10-24,413.7300109863281,341.153164563833
2023-10-25,411.25,341.3872075246315
2023-10-26,403.5400085449219,341.40629058073745
2023-10-27,397.8699951171875,341.63574647321565
2023-10-30,410.0799865722656,341.88638302685666
2023-10-31,411.6900024414063,341.70889623432106
2023-11-01,420.1900024414063,341.9481259508351
2023-11-02,424.7099914550781,341.9738857830682
2023-11-03,432.3599853515625,342.20440599902645
