Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-04-21,104.78160095214844,104.61085333483011,93.06370269615135
2023-04-24,105.33824920654295,104.70031847579753,92.76546792270366
2023-04-25,103.23088836669922,104.70230506754376,92.5527004310256
2023-04-26,103.09172821044922,104.71272423485567,92.47431071366981
2023-04-27,106.9485855102539,104.671878503619,92.19751609301638
2023-04-28,106.70008087158205,104.67576400222039,92.07030171945006
2023-05-01,106.5609130859375,104.67296955845167,91.86803675609941
2023-05-02,104.69212341308594,104.674560594838,91.5305031195673
2023-05-03,104.78160095214844,104.67403271125534,91.21517499503133
2023-05-04,104.06588745117188,104.67549961967977,90.99375914780735
2023-05-05,104.9406280517578,104.67523140353458,90.91549013184996
2023-05-08,107.12751770019533,104.6753311727577,90.64777047009923
2023-05-09,106.71001434326172,104.6752213201761,90.5386234991427
2023-05-10,111.08379364013672,104.6752535445802,90.36330462270108
2023-05-11,115.87505340576172,104.67520116826311,90.06132852278701
2023-05-12,116.80945587158205,104.67521682512263,89.78975063722105
2023-05-15,115.81542205810548,104.67521239210531,89.6197129242174
2023-05-16,118.79753112792967,104.67521800886377,89.59974792148395
2023-05-17,120.11959838867188,104.67521609413653,89.39643099258252
2023-05-18,122.09774017333984,104.67521800864924,89.35684818682162
2023-05-19,122.02814483642578,104.6752171949124,89.2552251142961
2023-05-22,124.30451202392578,104.6752174257236,89.0299739747818
2023-05-23,121.829345703125,104.67521716792005,88.8369965830188
2023-05-24,120.1792449951172,104.67521727351856,88.74625290165945
2023-05-25,122.74386596679688,104.6752171998447,88.80508855039201
2023-05-26,123.86712646484376,104.67521723913922,88.67891063002453
2023-05-29,,104.6752172265511,88.7136787336119
2023-05-30,122.9327392578125,104.67521723791691,88.6825560063947
2023-05-31,122.13750457763672,104.6752172324708,88.52297688181488
2023-06-01,122.98242950439452,104.67521723550125,88.38996886623698
2023-06-02,123.92677307128906,104.67521723368458,88.3527374670333
2023-06-05,125.2587890625,104.67521723435974,88.45800737943529
2023-06-06,126.55104064941406,104.67521723386157,88.37070898960681
2023-06-07,121.76969909667967,104.6752172341287,88.43647686268933
2023-06-08,121.41184997558594,104.67521723399605,88.42830495622104
2023-06-09,121.5013198852539,104.67521723407822,88.28361514847361
2023-06-12,122.90290069580078,104.67521723404327,88.15757649957851
2023-06-13,123.09178161621094,104.67521723406537,88.11968446547368
2023-06-14,122.9327392578125,104.67521723405271,88.21709338045284
