Date,Actual,SARIMA_Forecast
2023-04-21,163.1584930419922,164.77348761039977
2023-04-24,163.46499633789062,164.9250493386023
2023-04-25,161.9225616455078,164.86278738500275
2023-04-26,161.9126739501953,165.07949328584667
2023-04-27,166.51023864746094,165.01882835006236
2023-04-28,167.76589965820312,165.26841377678235
2023-05-01,167.67691040039062,165.14236041159066
2023-05-02,166.6387939453125,165.2980834610328
2023-05-03,165.56105041503906,165.24066753289966
2023-05-04,163.91978454589844,165.44206250931433
2023-05-05,171.612060546875,165.46802058460668
2023-05-08,171.54283142089844,165.55604568031364
2023-05-09,169.8323211669922,165.50410908362215
2023-05-10,171.60214233398438,165.64502047202902
2023-05-11,171.78997802734375,165.6552779144175
2023-05-12,170.8593292236328,165.86613869144006
2023-05-15,170.36427307128906,165.77598878308441
2023-05-16,170.36427307128906,165.8956698159334
2023-05-17,170.97811889648438,165.87119688894364
2023-05-18,173.31472778320312,166.04078545266182
2023-05-19,173.4236297607422,166.09816503234026
2023-05-22,172.47314453125,166.1558794927973
2023-05-23,169.85931396484375,166.13310544779588
2023-05-24,170.1365509033203,166.24587400031547
2023-05-25,171.275146484375,166.2832426484046
2023-05-26,173.6909637451172,166.46800479848469
2023-05-29,,166.40299754117626
2023-05-30,175.5424346923828,166.4984548465787
2023-05-31,175.49290466308594,166.49731805615042
2023-06-01,178.3047637939453,166.64442429303773
2023-06-02,179.15621948242188,166.72346412468553
2023-06-05,177.79983520507812,166.76031084598708
2023-06-06,177.4334716796875,166.7576409701129
2023-06-07,176.05726623535156,166.85104092414997
2023-06-08,178.77999877929688,166.9070694797856
2023-06-09,179.16616821289062,167.07385449560607
2023-06-12,181.96807861328125,167.02616659537622
2023-06-13,181.49285888671875,167.1049382516112
2023-06-14,182.12648010253903,167.11987658796338
2023-06-15,184.16607666015625,167.25149588076272
2023-06-16,183.0868988037109,167.34545599553155
2023-06-19,,167.3679283611339
2023-06-20,183.1759796142578,167.37910688877366
2023-06-21,182.1363983154297,167.45916514705064
2023-06-22,185.14627075195312,167.52804723091083
2023-06-23,184.82945251464844,167.68244902418837
2023-06-26,183.4334411621093,167.64669124913405
2023-06-27,186.1957397460937,167.71396929890085
2023-06-28,187.3739624023437,167.73998069506493
2023-06-29,187.7106170654297,167.8609320870671
2023-06-30,192.0471649169922,167.9651697682317
2023-07-03,190.55213928222656,167.97774061965373
2023-07-04,,167.99845836886476
2023-07-05,189.433349609375,168.0693264420318
2023-07-06,189.90858459472656,168.14706244565093
2023-07-07,188.7897491455078,168.2929342807002
2023-07-10,186.7403106689453,168.26539435597172
2023-07-11,186.21554565429688,168.3247552434066
2023-07-12,187.8888092041016,168.3583941159672
2023-07-13,188.6511688232422,168.47199711801088
2023-07-14,188.7996826171875,168.5833143143617
2023-07-17,192.0669708251953,168.58906468734492
2023-07-18,191.80953979492188,168.61635335630265
2023-07-19,193.1659698486328,168.68089093715815
2023-07-20,191.21548461914065,168.76472580280137
2023-07-21,190.03729248046875,168.90472193085057
2023-07-24,190.8392791748047,168.88284272325487
2023-07-25,191.7006378173828,168.93675001702735
2023-07-26,192.5719146728516,168.97564293834836
2023-07-27,191.3046112060547,169.08418413526212
2023-07-28,193.88870239257807,169.20037792723315
2023-07-31,194.50259399414065,169.20143013736097
2023-08-01,193.6708831787109,169.23324506519586
2023-08-02,190.67095947265625,169.2934220012518
2023-08-03,189.27491760253903,169.38145795737256
2023-08-04,180.1859436035156,169.5174067112347
2023-08-07,177.07704162597656,169.49942678595573
2023-08-08,178.0176239013672,169.549577470657
2023-08-09,176.42359924316406,169.59208954816302
2023-08-10,176.20578002929688,169.6971440124295
2023-08-11,176.26527404785156,169.81669695883653
2023-08-14,177.92095947265625,169.81451292470175
2023-08-15,175.92819213867188,169.84944568386197
2023-08-16,175.05572509765625,169.90661886884584
2023-08-17,172.5077667236328,169.9975486699382
2023-08-18,172.99359130859375,170.13070946350723
2023-08-21,174.3319854736328,170.11541548812278
2023-08-22,175.71006774902344,170.1629785008068
2023-08-23,179.56671142578125,170.2079835684027
2023-08-24,174.8673858642578,170.31063626013128
2023-08-25,177.0782470703125,170.43250309913958
2023-08-28,178.6446990966797,170.4280898368469
2023-08-29,182.5409698486328,170.46517025756103
2023-08-30,186.0406951904297,170.5202743631042
2023-08-31,186.25880432128903,170.6131975368135
2023-09-01,187.835189819336,170.74443789450558
2023-09-04,,170.73099408698536
2023-09-05,188.0731201171875,170.77677462873822
2023-09-06,181.3413543701172,170.82349694733705
2023-09-07,176.03724670410156,170.92449522161877
2023-09-08,176.6519012451172,171.04795594357364
2023-09-11,177.82180786132812,171.0420071179006
2023-09-12,174.78805541992188,171.08056691631953
2023-09-13,172.71597290039062,171.1342457740211
2023-09-14,174.2328643798828,171.22854204629968
2023-09-15,173.50909423828125,171.3584595465729
2023-09-18,176.4437255859375,171.34629019362558
2023-09-19,177.53431701660156,171.3908429126099
2023-09-20,173.98500061035156,171.43874812841275
2023-09-21,172.43836975097656,171.53860678724578
2023-09-22,173.29098510742188,171.6631654265568
2023-09-25,174.56991577148438,171.6561588559029
2023-09-26,170.4852752685547,171.69573769681924
2023-09-27,168.9683837890625,171.74843479839782
2023-09-28,169.2261505126953,171.84367690471913
2023-09-29,169.74168395996094,171.97268317865476
2023-10-02,172.25990295410156,171.96139171062256
2023-10-03,170.9214630126953,172.0050986661644
2023-10-04,172.17068481445312,172.05381869924955
2023-10-05,173.4099884033203,172.15289235465232
2023-10-06,175.96783447265625,172.27820727441895
2023-10-09,177.45498657226562,172.27047209532145
2023-10-10,176.86012268066406,172.31075288517766
2023-10-11,178.2580108642578,172.36277372185907
2023-10-12,179.1602325439453,172.45866734880414
2023-10-13,177.316162109375,172.58704594100593
2023-10-16,177.1873016357422,172.57635918807352
2023-10-17,175.63075256347656,172.61948355480928
2023-10-18,174.3319854736328,172.66876485999933
2023-10-19,173.9552764892578,172.76729778002843
2023-10-20,171.39736938476562,172.89313364986864
2023-10-23,171.516357421875,172.8848965820611
2023-10-24,171.95257568359375,172.9256608967118
2023-10-25,169.6326446533203,172.9772159005856
2023-10-26,165.458740234375,173.07355831569438
2023-10-27,166.77735900878906,173.20150454071938
2023-10-30,168.82957458496094,173.19123433481445
2023-10-31,169.3054962158203,173.2339573958188
2023-11-01,172.47804260253906,173.28362532311735
2023-11-02,176.04714965820312,173.38178576739273
2023-11-03,175.13502502441406,173.50798048424156
2023-11-06,177.69293212890625,173.49939769949992
2023-11-07,180.26071166992188,173.54049508143467
2023-11-08,181.3215484619141,173.59172920482874
2023-11-09,180.8456420898437,173.68838075952348
2023-11-10,185.0448760986328,173.8160291562615
2023-11-13,183.45654296875,173.80604588122068
2023-11-14,186.0773162841797,173.84849251005127
2023-11-15,186.6431579589844,173.8984267549763
2023-11-16,188.3308563232422,173.9963306260851
2023-11-17,188.3109893798828,174.1227725281867
2023-11-20,190.05816650390625,174.11395160260597
2023-11-21,189.2540740966797,174.15527841189777
2023-11-22,189.9192047119141,174.20629150259384
2023-11-23,,174.30315600248488
2023-11-24,188.58892822265625,174.43059924560976
2023-11-27,188.4102478027344,174.42081361769002
2023-11-28,189.01580810546875,174.4630698312319
2023-11-29,187.9933013916016,174.51318752422318
2023-11-30,188.569091796875,174.61091465956017
2023-12-01,189.84971618652344,174.73752683073943
2023-12-04,188.0528717041016,174.7285418661613
2023-12-05,192.01385498046875,174.77002671232643
2023-12-06,190.921875,174.82088754865782
2023-12-07,192.8576812744141,174.91789873198468
2023-12-08,194.2872314453125,175.0452006587644
2023-12-11,191.7755889892578,175.0355511764789
2023-12-12,193.2944793701172,175.07767622590316
2023-12-13,196.5208435058593,175.12792028376728
2023-12-14,196.66978454589844,175.22552567787366
2023-12-15,196.1336975097656,175.35225513581855
2023-12-18,194.4659118652344,175.34315717595263
2023-12-19,195.50827026367188,175.38475088295127
2023-12-20,193.41360473632807,175.43550684162528
2023-12-21,193.2646942138672,175.53261906517622
2023-12-22,192.1925506591797,175.65982364875492
2023-12-26,191.6465606689453,175.65026794792
2023-12-27,191.74581909179688,175.69230264732104
2023-12-28,192.1726989746093,175.74263374933568
2023-12-29,191.1303253173828,175.84015528420366
