Date,Actual,SARIMA_Forecast
2023-08-25,4405.7099609375,4386.675718763155
2023-08-28,4433.31005859375,4385.425053376469
2023-08-29,4497.6298828125,4386.984635110885
2023-08-30,4514.8701171875,4388.777524408556
2023-08-31,4507.66015625,4388.8900571740905
2023-09-01,4515.77001953125,4391.869642522981
2023-09-04,,4392.532918454127
2023-09-05,4496.830078125,4393.350379322828
2023-09-06,4465.47998046875,4394.203801426244
2023-09-07,4451.14013671875,4395.738596903227
2023-09-08,4457.490234375,4398.514384673039
2023-09-11,4487.4599609375,4399.1547251752045
2023-09-12,4461.89990234375,4399.906665356178
2023-09-13,4467.43994140625,4400.680909491107
2023-09-14,4505.10009765625,4402.20649504964
2023-09-15,4450.31982421875,4404.92925239865
2023-09-18,4453.52978515625,4405.523774461691
2023-09-19,4443.9501953125,4406.23023960434
2023-09-20,4402.2001953125,4406.960344649527
2023-09-21,4330.0,4408.445240611552
2023-09-22,4320.06005859375,4411.127640752151
2023-09-25,4337.43994140625,4411.683455676691
2023-09-26,4273.52978515625,4412.352627455095
2023-09-27,4274.509765625,4413.046825447064
2023-09-28,4299.7001953125,4414.497208291337
2023-09-29,4288.0498046875,4417.1463555028195
2023-10-02,4288.39013671875,4417.6701667663965
2023-10-03,4229.4501953125,4418.308532578858
2023-10-04,4263.75,4418.973078147355
2023-10-05,4258.18994140625,4420.394920520157
2023-10-06,4308.5,4423.016595348232
2023-10-09,4335.66015625,4423.513963297906
2023-10-10,4358.240234375,4424.126876192772
2023-10-11,4376.9501953125,4424.76692216423
2023-10-12,4349.60986328125,4426.165182598299
2023-10-13,4327.77978515625,4428.764158715142
2023-10-16,4373.6298828125,4429.239678127012
2023-10-17,4373.2001953125,4429.831560811073
2023-10-18,4314.60009765625,4430.451364249163
2023-10-19,4278.0,4431.830140326365
2023-10-20,4224.16015625,4434.410361864029
2023-10-23,4217.0400390625,4434.867829141615
2023-10-24,4247.68017578125,4435.442335826423
2023-10-25,4186.77001953125,4436.045414075947
2023-10-26,4137.22998046875,4437.4080913994685
2023-10-27,4117.3701171875,4439.972817155436
2023-10-30,4166.81982421875,4440.415369039273
2023-10-31,4193.7998046875,4440.975518980088
2023-11-01,4237.85986328125,4441.5647782113865
2023-11-02,4317.77978515625,4442.914154102162
2023-11-03,4358.33984375,4445.466076624914
2023-11-06,4365.97998046875,4445.896304815215
2023-11-07,4378.3798828125,4446.444592641221
2023-11-08,4382.77978515625,4447.022434048198
2023-11-09,4347.35009765625,4448.360819764426
2023-11-10,4415.240234375,4450.902163744968
2023-11-13,4411.5498046875,4451.322209607878
2023-11-14,4495.7001953125,4451.8606964812525
2023-11-15,4502.8798828125,4452.4291040261305
2023-11-16,4508.240234375,4453.758409221573
2023-11-17,4514.02001953125,4456.291012788389
2023-11-20,4547.3798828125,4456.702645606069
2023-11-21,4538.18994140625,4457.233034541261
2023-11-22,4556.6201171875,4457.793647452804
2023-11-23,,4459.1154499596005
2023-11-24,4559.33984375,4461.640831847799
2023-11-27,4550.43017578125,4462.045513471777
2023-11-28,4554.89013671875,4462.569211567284
2023-11-29,4550.580078125,4463.123384241709
2023-11-30,4567.7998046875,4464.438987727744
2023-12-01,4594.6298828125,4466.958402776878
2023-12-04,4569.77978515625,4467.357341047223
2023-12-05,4567.18017578125,4467.875510903975
2023-12-06,4549.33984375,4468.424362397488
2023-12-07,4585.58984375,4469.73484400519
2023-12-08,4604.3701171875,4472.249329013775
2023-12-11,4622.43994140625,4472.6435218961515
2023-12-12,4643.7001953125,4473.157124101434
2023-12-13,4707.08984375,4473.701579022928
2023-12-14,4719.5498046875,4475.007828730354
2023-12-15,4719.18994140625,4477.518240342697
2023-12-18,4740.56005859375,4477.908512396164
2023-12-19,4768.3701171875,4478.418340625524
2023-12-20,4698.35009765625,4478.959162923767
2023-12-21,4746.75,4480.261916066306
2023-12-22,4754.6298828125,4482.76896207612
2023-12-26,4774.75,4483.155994584277
2023-12-27,4781.580078125,4483.662704604123
2023-12-28,4783.35009765625,4484.20052548407
2023-12-29,4769.830078125,4485.500389625166
