Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-11-17,19731.80078125,19767.789010811917,19284.335198972352
2023-11-20,19694.0,19771.735105646585,19307.104158679584
2023-11-21,19783.400390625,19783.13601643149,19312.20666735482
2023-11-22,19811.849609375,19794.328287256947,19305.096752511035
2023-11-23,19802.0,19800.775072684875,19319.854220636335
2023-11-24,19794.69921875,19801.045401817883,19324.9553175116
2023-11-27,,19801.600038202174,19333.086995993017
2023-11-28,19889.69921875,19802.731829649572,19316.835862364496
2023-11-29,20096.599609375,19803.735975255364,19337.696028014678
2023-11-30,20133.150390625,19804.20119688364,19340.340754583463
2023-12-01,20267.900390625,19804.232592093937,19330.233672505015
2023-12-04,20686.80078125,19804.300603635056,19341.48142724076
2023-12-05,20855.099609375,19804.41062083959,19342.604041808238
2023-12-06,20937.69921875,19804.497027299647,19346.34841516719
2023-12-07,20901.150390625,19804.530860035244,19325.376045126344
2023-12-08,20969.400390625,19804.53464102819,19341.269232236817
2023-12-11,20997.099609375,19804.542369818715,19338.80069389412
2023-12-12,20906.400390625,19804.552776204222,19323.542419922065
2023-12-13,20926.349609375,19804.560007405897,19329.71568418837
2023-12-14,21182.69921875,19804.562500588836,19325.958568421454
2023-12-15,21456.650390625,19804.56295296398,19325.13649087617
2023-12-18,21418.650390625,19804.56378492765,19300.026905188482
2023-12-19,21453.099609375,19804.56474355806,19312.322504134
2023-12-20,21150.150390625,19804.565337205277,19306.897935274264
2023-12-21,21255.05078125,19804.565524887676,19289.41593500682
2023-12-22,21349.400390625,19804.565577583628,19294.174866324596
2023-12-26,21441.349609375,19804.565663398786,19289.874080891877
2023-12-27,21654.75,19804.56574965909,19289.422654530936
2023-12-28,21778.69921875,19804.565797765626,19265.62270847878
2023-12-29,21731.400390625,19804.56581233976,19280.171687515285
