Date,Actual,ARIMA_Forecast,Prophet_Forecast
2023-11-17,365.6989135742188,371.5664961820206,301.5724150993306
2023-11-20,373.2037048339844,371.2188216762978,301.13436981288834
2023-11-21,368.8827209472656,371.3311103368804,300.8951828490719
2023-11-22,373.6090698242188,371.4065846204568,300.9947697210926
2023-11-23,,371.679106948191,300.4127512321014
2023-11-24,373.1937255859375,371.6249366671033,300.3497050762554
2023-11-27,374.3605346679688,371.60298962172936,300.09738910227543
2023-11-28,378.4046020507813,371.6091878077825,299.6564675492672
2023-11-29,374.5978393554688,371.6162014379287,299.1158687956847
2023-11-30,374.65716552734375,371.62704742123856,298.8063169355924
2023-12-01,370.30657958984375,371.6228886069051,298.86867337374116
2023-12-04,364.9967956542969,371.62182406960295,298.28289199358017
2023-12-05,368.3388671875,371.62229433826917,298.2492539421819
2023-12-06,364.66064453125,371.6227663045069,298.05858714076527
2023-12-07,366.7865295410156,371.6231518688231,297.71000213550576
2023-12-08,370.0296936035156,371.62288895522954,297.2902728371551
2023-12-11,367.132568359375,371.6228496617287,297.12740417059433
2023-12-12,370.1780090332031,371.6228847873185,297.3590222353539
2023-12-13,370.1681213378906,371.62291128308397,296.9613896537278
2023-12-14,361.8228454589844,371.622922089148,297.13071100289244
2023-12-15,366.5690002441406,371.6229072368079,297.153432045469
2023-12-18,368.4674072265625,371.6229065113781,297.02406276145217
2023-12-19,369.070556640625,371.6229088830397,296.82465093522796
2023-12-20,366.4601440429688,371.62291016284047,296.8784463796311
2023-12-21,369.347412109375,371.62291027134324,297.31838935700426
2023-12-22,370.3757629394531,371.6229095032569,297.1162237757358
2023-12-26,370.4548645019531,371.6229095501611,297.4638979499312
2023-12-27,369.8714904785156,371.62290969447827,297.64395456427815
2023-12-28,371.0679016113281,371.62290974641803,297.647437857293
2023-12-29,371.8193664550781,371.6229097313844,297.55344291439735
