Date,Actual,SARIMA_Forecast
2023-11-17,147.57994079589844,146.4901815876825
2023-11-20,148.03384399414062,146.55884721091488
2023-11-21,147.7248077392578,146.66254457072688
2023-11-22,148.07247924804688,146.70253233192062
2023-11-23,,146.81735122249742
2023-11-24,148.27525329589844,146.93666776392152
2023-11-27,147.93727111816406,146.9428027364605
2023-11-28,148.27525329589844,146.9779242365611
2023-11-29,149.02853393554688,146.98876224156734
2023-11-30,150.72816467285156,147.03509879128623
2023-12-01,151.4621124267578,147.14734096735017
2023-12-04,152.57269287109375,147.15387373013778
2023-12-05,152.55337524414062,147.18654492360596
2023-12-06,150.9502716064453,147.19554077179484
2023-12-07,151.41383361816406,147.23932593663648
2023-12-08,153.0845184326172,147.3514610599575
2023-12-11,153.64462280273438,147.35796123788663
2023-12-12,155.0159454345703,147.39050591754423
2023-12-13,155.53741455078125,147.3994483968581
2023-12-14,158.36695861816406,147.44314056179647
2023-12-15,159.56443786621094,147.55526642103302
2023-12-18,160.5301513671875,147.56176500054752
2023-12-19,162.6739959716797,147.59430615183956
2023-12-20,160.8391571044922,147.60324643761652
2023-12-21,161.756591796875,147.64693472662643
2023-12-22,161.6600341796875,147.759060317762
2023-12-26,162.61605834960938,147.76555889572967
2023-12-27,163.5914306640625,147.79809987953922
2023-12-28,164.4605712890625,147.80704007179443
2023-12-29,164.26744079589844,147.850728221409
