Date,Actual,SARIMA_Forecast
2023-04-21,211.7284393310547,212.16393526682435
2023-04-24,211.6289825439453,212.15037024152826
2023-04-25,206.41758728027344,212.35230693668925
2023-04-26,208.25747680664065,212.68717833736767
2023-04-27,237.2583923339844,212.7825386831711
2023-04-28,239.0087890625,212.91626927210655
2023-05-01,241.85317993164065,212.80088577384936
2023-05-02,237.93467712402344,212.9100529425002
2023-05-03,235.7367401123047,213.16073914961223
2023-05-04,232.2458953857422,213.16235278979175
2023-05-05,231.5099334716797,213.28372540677287
2023-05-08,231.9972381591797,213.15548633423705
2023-05-09,232.09669494628903,213.25839041848772
2023-05-10,231.80828857421875,213.50349527887565
2023-05-11,234.50347900390625,213.5027376426807
2023-05-12,232.53428649902344,213.62062497187273
2023-05-15,237.5567626953125,213.49027521212955
2023-05-16,237.5169677734375,213.5914161963027
2023-05-17,241.16696166992188,213.8353836008907
2023-05-18,245.503158569336,213.83370927132313
2023-05-19,244.2997589111328,213.95101511400136
2023-05-22,246.96514892578125,213.82021712409707
2023-05-23,245.3937530517578,213.9210542169741
2023-05-24,247.85028076171875,214.16479288957754
2023-05-25,251.3112945556641,214.16296081839414
2023-05-26,260.6102600097656,214.28014897665784
2023-05-29,,214.14926861953617
2023-05-30,261.087646484375,214.2500452208066
2023-05-31,263.2756652832031,214.49374118222536
2023-06-01,271.1225891113281,214.4918779605213
2023-06-02,271.1225891113281,214.60904401360955
2023-06-05,269.9092712402344,214.47814761522807
2023-06-06,269.6407470703125,214.57891278148585
2023-06-07,262.1617736816406,214.82260047162984
2023-06-08,263.1363830566406,214.82073133828254
2023-06-09,263.5044250488281,214.93789312415205
2023-06-12,269.5710754394531,214.80699367040623
2023-06-13,269.8396301269531,214.90775663456884
2023-06-14,271.85858154296875,215.15144274611282
2023-06-15,280.29229736328125,215.1495724761264
2023-06-16,279.4668273925781,215.2667334465402
2023-06-19,,215.13583340602779
2023-06-20,282.7786560058594,215.23659594899894
2023-06-21,280.1033935546875,215.4802817576048
2023-06-22,283.3256530761719,215.478411270086
2023-06-23,287.1546630859375,215.5955720840874
2023-06-26,276.9506225585937,215.464671931232
2023-06-27,285.4837951660156,215.56543439344114
2023-06-28,283.7334289550781,215.8091201440305
2023-06-29,279.993896484375,215.8072496148098
2023-06-30,285.4141845703125,215.92441039885077
2023-07-03,284.4593811035156,215.79351022446195
2023-07-04,,215.8942726711995
2023-07-05,292.76385498046875,216.13795841066957
2023-07-06,290.3968505859375,216.13608787345936
2023-07-07,288.94482421875,216.2532486517586
2023-07-10,292.4953918457031,216.1223484732441
2023-07-11,296.6624755859375,216.22311091701667
2023-07-12,307.6522216796875,216.46679665435624
2023-07-13,311.6999816894531,216.46492611561501
2023-07-14,307.184814453125,216.5820868928141
2023-07-17,308.9252014160156,216.45118671350897
2023-07-18,310.3473815917969,216.55194915671348
2023-07-19,314.28582763671875,216.79563489364483
2023-07-20,300.8694152832031,216.79376435461023
2023-07-21,292.6545104980469,216.91092513159853
2023-07-24,290.0188903808594,216.7800249521419
2023-07-25,292.8633117675781,216.88078739523755
2023-07-26,296.9409484863281,217.12447313209066
2023-07-27,310.0092468261719,217.12260259299984
2023-07-28,323.70416259765625,217.23976336994772
2023-07-31,316.8616638183594,217.1088631904621
2023-08-01,320.9492492675781,217.20962563353686
2023-08-02,312.59503173828125,217.453311370375
2023-08-03,311.481201171875,217.45144083127337
2023-08-04,309.03466796875,217.56860160821353
2023-08-07,314.8327941894531,217.4377014287223
2023-08-08,310.9342041015625,217.5384638717931
2023-08-09,303.5447692871094,217.78214960862834
2023-08-10,304.0718078613281,217.78027906952468
2023-08-11,299.9942626953125,217.89743984646336
2023-08-14,304.5193786621094,217.76653966697108
2023-08-15,300.3025207519531,217.8673021100411
2023-08-16,292.684326171875,218.1109878468758
2023-08-17,283.5345153808594,218.10911730777173
2023-08-18,281.7045593261719,218.22627808471012
2023-08-21,288.3182983398437,218.09537790521765
2023-08-22,286.0307922363281,218.1961403482875
2023-08-23,292.63458251953125,218.4398260851221
2023-08-24,285.1854858398437,218.43795554601795
2023-08-25,283.9422607421875,218.5551163229563
2023-08-28,288.6763000488281,218.4242161434638
2023-08-29,296.3641052246094,218.52497858653365
2023-08-30,293.4898986816406,218.7686643233682
2023-08-31,294.275634765625,218.76679378426405
2023-09-01,294.762939453125,218.8839545612024
2023-09-04,,218.75305438170986
2023-09-05,298.5123291015625,218.85381682477967
2023-09-06,297.5377197265625,219.09750256161422
2023-09-07,297.0404052734375,219.09563202251007
2023-09-08,296.26470947265625,219.21279279944838
2023-09-11,305.8819274902344,219.08189261995585
2023-09-12,300.0140991210937,219.1826550630257
2023-09-13,303.39556884765625,219.42634079986024
2023-09-14,310.01922607421875,219.4244702607561
2023-09-15,298.6714782714844,219.5416310376944
2023-09-18,300.89923095703125,219.41073085820187
2023-09-19,303.4054870605469,219.5114933012717
2023-09-20,298.0349426269531,219.75517903810626
2023-09-21,294.1164855957031,219.75330849900212
2023-09-22,297.4481811523437,219.87046927594042
2023-09-25,299.1886291503906,219.7395690964479
2023-09-26,297.32879638671875,219.84033153951773
2023-09-27,296.115478515625,220.08401727635228
2023-09-28,302.3015441894531,220.08214673724814
2023-09-29,298.572021484375,220.19930751418644
2023-10-02,305.1459045410156,220.06840733469392
2023-10-03,299.29803466796875,220.16916977776376
2023-10-04,303.9126892089844,220.4128555145983
2023-10-05,303.1270446777344,220.41098497549416
2023-10-06,313.7089233398437,220.52814575243247
2023-10-09,316.6229858398437,220.39724557293994
2023-10-10,320.08404541015625,220.49800801600978
2023-10-11,326.0313720703125,220.74169375284433
2023-10-12,322.39129638671875,220.73982321374018
2023-10-13,312.9729919433594,220.8569839906785
2023-10-16,319.39776611328125,220.72608381118596
2023-10-17,322.2322082519531,220.8268462542558
2023-10-18,315.24053955078125,221.07053199109035
2023-10-19,311.1032409667969,221.0686614519862
2023-10-20,306.9659423828125,221.1858222289245
2023-10-23,312.2967224121094,221.05492204943198
2023-10-24,310.8446960449219,221.15568449250182
2023-10-25,297.8957214355469,221.39937022933637
2023-10-26,286.7767333984375,221.39749969023222
2023-10-27,295.11102294921875,221.51466046717053
2023-10-30,301.0086364746094,221.383760287678
2023-10-31,299.6262512207031,221.48452273074784
2023-11-01,310.1484680175781,221.7282084675824
2023-11-02,309.173828125,221.72633792847824
2023-11-03,312.8835144042969,221.84349870541655
2023-11-06,314.07696533203125,221.71259852592402
2023-11-07,317.0804748535156,221.81336096899386
2023-11-08,318.0352478027344,222.0570467058284
2023-11-09,318.801025390625,222.05517616672427
2023-11-10,326.9761962890625,222.17233694366257
2023-11-13,327.3939514160156,222.04143676417004
2023-11-14,334.4750366210937,222.14219920723988
2023-11-15,330.8946533203125,222.38588494407443
2023-11-16,332.3666381835937,222.3840144049703
2023-11-17,333.21197509765625,222.5011751819086
2023-11-20,338.1150817871094,222.37027500241607
2023-11-21,335.14141845703125,222.4710374454859
2023-11-22,339.62677001953125,222.71472318232045
2023-11-23,,222.7128526432163
2023-11-24,336.3845520019531,222.83001342015461
2023-11-27,332.8738708496094,222.6991132406621
2023-11-28,337.1404113769531,222.79987568373193
2023-11-29,330.3874816894531,223.04356142056648
2023-11-30,325.36505126953125,223.04169088146233
2023-12-01,323.0477600097656,223.15885165840064
2023-12-04,318.27392578125,223.0279514789081
2023-12-05,316.5533447265625,223.12871392197795
2023-12-06,315.71795654296875,223.3723996588125
2023-12-07,324.8080749511719,223.37052911970835
2023-12-08,330.9344787597656,223.48768989664666
2023-12-11,323.5052185058594,223.35678971715413
2023-12-12,332.3964538574219,223.45755216022397
2023-12-13,332.9136047363281,223.70123789705852
2023-12-14,331.3522033691406,223.69936735795437
2023-12-15,333.0926513671875,223.81652813489268
2023-12-18,342.7397155761719,223.68562795540015
2023-12-19,348.4483947753906,223.78639039847
2023-12-20,347.3742980957031,224.03007613530454
2023-12-21,352.1580810546875,224.0282055962004
2023-12-22,351.4618835449219,224.1453663731387
2023-12-26,352.8939819335937,224.01446619364617
2023-12-27,355.8775939941406,224.115228636716
2023-12-28,356.3649597167969,224.35891437355056
2023-12-29,352.0287475585937,224.35704383444642
