Date,Actual,SARIMA_Forecast
2023-08-25,283.9422607421875,285.9219456302554
2023-08-28,288.6763000488281,285.59816492537146
2023-08-29,296.3641052246094,285.99284770872936
2023-08-30,293.4898986816406,286.08203699660334
2023-08-31,294.275634765625,286.431466704456
2023-09-01,294.762939453125,286.5567461564109
2023-09-04,,286.51686859778613
2023-09-05,298.5123291015625,286.6317621262107
2023-09-06,297.5377197265625,286.8960659604168
2023-09-07,297.0404052734375,286.971550923789
2023-09-08,296.26470947265625,287.1075816456178
2023-09-11,305.8819274902344,287.02301394501313
2023-09-12,300.0140991210937,287.1376794691828
2023-09-13,303.39556884765625,287.38082297268994
2023-09-14,310.01922607421875,287.4575468115009
2023-09-15,298.6714782714844,287.58540249893895
2023-09-18,300.89923095703125,287.49856480481634
2023-09-19,303.4054870605469,287.60942394505093
2023-09-20,298.0349426269531,287.8511310584747
2023-09-21,294.1164855957031,287.92594400875265
2023-09-22,297.4481811523437,288.0529122166617
2023-09-25,299.1886291503906,287.9651825259671
2023-09-26,297.32879638671875,288.07554312364715
2023-09-27,296.115478515625,288.31680248222096
2023-09-28,302.3015441894531,288.3913447608538
2023-09-29,298.572021484375,288.5180863394444
2023-10-02,305.1459045410156,288.43020973653546
2023-10-03,299.29803466796875,288.54045405596935
2023-10-04,303.9126892089844,288.78163515020015
2023-10-05,303.1270446777344,288.8561173196164
2023-10-06,313.7089233398437,288.98281743605895
2023-10-09,316.6229858398437,288.89490967235326
2023-10-10,320.08404541015625,289.00513212621814
2023-10-11,326.0313720703125,289.2462970026243
2023-10-12,322.39129638671875,289.3207676720536
2023-10-13,312.9729919433594,289.4474593316982
2023-10-16,319.39776611328125,289.3595455285728
2023-10-17,322.2322082519531,289.46976356657166
2023-10-18,315.24053955078125,289.71092527509796
2023-10-19,311.1032409667969,289.7853936366885
2023-10-20,306.9659423828125,289.91208363583354
2023-10-23,312.2967224121094,289.8241686259246
2023-10-24,310.8446960449219,289.93438579395144
2023-10-25,297.8957214355469,290.17554687120116
2023-10-26,286.7767333984375,290.2500147771321
2023-10-27,295.11102294921875,290.3767044459729
2023-10-30,301.0086364746094,290.288789197452
2023-10-31,299.6262512207031,290.39900619262556
2023-11-01,310.1484680175781,290.6401671449393
2023-11-02,309.173828125,290.7146349604041
2023-11-03,312.8835144042969,290.84132456383446
2023-11-06,314.07696533203125,290.7534092679632
2023-11-07,317.0804748535156,290.863626228893
2023-11-08,318.0352478027344,291.10478715642233
2023-11-09,318.801025390625,291.1792549539604
2023-11-10,326.9761962890625,291.30594454441757
2023-11-13,327.3939514160156,291.2180292391618
2023-11-14,334.4750366210937,291.32824619330074
2023-11-15,330.8946533203125,291.5694071159174
2023-11-16,332.3666381835937,291.6438749099007
2023-11-17,333.21197509765625,291.77056449778615
2023-11-20,338.1150817871094,291.6826491906696
2023-11-21,335.14141845703125,291.79286614346233
2023-11-22,339.62677001953125,292.0340270651049
2023-11-23,,292.10849485838355
2023-11-24,336.3845520019531,292.23518444575905
2023-11-27,332.8738708496094,292.1472691382736
2023-11-28,337.1404113769531,292.25748609079943
2023-11-29,330.3874816894531,292.4986470122489
2023-11-30,325.36505126953125,292.5731148053878
2023-12-01,323.0477600097656,292.6998043926623
2023-12-04,318.27392578125,292.6118890851037
2023-12-05,316.5533447265625,292.7221060375767
2023-12-06,315.71795654296875,292.96326695898784
2023-12-07,324.8080749511719,293.03773475209914
2023-12-08,330.9344787597656,293.1644243393535
2023-12-11,323.5052185058594,293.0765090317805
2023-12-12,332.3964538574219,293.18672598424286
2023-12-13,332.9136047363281,293.42788690564646
2023-12-14,331.3522033691406,293.50235469875213
2023-12-15,333.0926513671875,293.6290442860027
2023-12-18,342.7397155761719,293.5411289784267
2023-12-19,348.4483947753906,293.65134593088703
2023-12-20,347.3742980957031,293.8925068522892
2023-12-21,352.1580810546875,293.96697464539386
2023-12-22,351.4618835449219,294.0936642326435
2023-12-26,352.8939819335937,294.005748925067
2023-12-27,355.8775939941406,294.11596587752695
2023-12-28,356.3649597167969,294.35712679892873
2023-12-29,352.0287475585937,294.43159459203304
