Date,Actual,SARIMA_Forecast
2023-11-17,145.17999267578125,142.8107646499527
2023-11-20,146.1300048828125,142.81903022141728
2023-11-21,143.89999389648438,142.67056623310867
2023-11-22,146.7100067138672,142.6920283311011
2023-11-23,,142.76238220562337
2023-11-24,146.74000549316406,142.8796884588724
2023-11-27,147.72999572753906,142.82876328599008
2023-11-28,147.02999877929688,142.7603031562546
2023-11-29,146.32000732421875,142.7474197036963
2023-11-30,146.08999633789062,142.84559980843244
2023-12-01,147.02999877929688,142.96015894488852
2023-12-04,144.83999633789062,142.92811893724738
2023-12-05,146.8800048828125,142.8630698450275
2023-12-06,144.52000427246094,142.86290148311897
2023-12-07,146.8800048828125,142.96675805801505
2023-12-08,147.4199981689453,143.09064360266754
2023-12-11,145.88999938964844,143.0646482577582
2023-12-12,147.47999572753906,143.00701045549877
2023-12-13,148.83999633789062,143.01260368251445
2023-12-14,147.4199981689453,143.1226118324533
2023-12-15,149.97000122070312,143.2517398669417
2023-12-18,154.07000732421875,143.23097745048625
2023-12-19,153.7899932861328,143.17800928367038
2023-12-20,152.1199951171875,143.18811156853297
2023-12-21,153.83999633789062,143.302237344088
2023-12-22,153.4199981689453,143.43527648822428
2023-12-26,153.41000366210938,143.41812710952905
2023-12-27,153.33999633789062,143.36856278488784
2023-12-28,153.3800048828125,143.38182766845273
2023-12-29,151.94000244140625,143.49892080031606
