Ticker,Date,Horizon,Actual,ARIMA_Forecast,Prophet_Forecast,SARIMA_Forecast,LSTM_Forecast
META,2023-08-25,90,283.9422607421875,285.53966343551605,177.50581454989575,285.9219456302554,
META,2023-08-28,90,288.6763000488281,284.9339691108443,177.09803242407665,285.59816492537146,
META,2023-08-29,90,296.3641052246094,285.2162958398873,176.46037241483376,285.99284770872936,
META,2023-08-30,90,293.4898986816406,285.2203612229113,176.11691421603894,286.08203699660334,
META,2023-08-31,90,294.275634765625,285.5023550940785,175.1296687946818,286.431466704456,
META,2023-09-01,90,294.762939453125,285.48382284988566,174.689645590546,286.5567461564109,
META,2023-09-04,90,,285.4980854323298,173.9603295032547,286.51686859778613,
META,2023-09-05,90,298.5123291015625,285.47166412946706,172.95603198477158,286.6317621262107,
META,2023-09-06,90,297.5377197265625,285.4635956572375,172.5042226690648,286.8960659604168,
META,2023-09-07,90,297.0404052734375,285.4537820969762,171.8220725911608,286.971550923789,
META,2023-09-08,90,296.26470947265625,285.45572906659373,171.43334234335435,287.1075816456178,
META,2023-09-11,90,305.8819274902344,285.45645601194,170.3999248197545,287.02301394501313,
META,2023-09-12,90,300.0140991210937,285.4581993400494,169.91292591338097,287.1376794691828,
META,2023-09-13,90,303.39556884765625,285.4586586151353,169.136148510506,287.38082297268994,
META,2023-09-14,90,310.01922607421875,285.4588852689418,168.08444371081384,287.4575468115009,
META,2023-09-15,90,298.6714782714844,285.458689014754,167.58603551326863,287.58540249893895,
META,2023-09-18,90,300.89923095703125,285.4585858832742,166.85905003475935,287.49856480481634,
META,2023-09-19,90,303.4054870605469,285.45849864632,166.42838283446758,287.60942394505093,
META,2023-09-20,90,298.0349426269531,285.4584881768703,165.35721442765612,287.8511310584747,
META,2023-09-21,90,294.1164855957031,285.45849275864754,164.8380579839849,287.92594400875265,
META,2023-09-22,90,297.4481811523437,285.45850785818726,164.03620536928238,288.0529122166617,
META,2023-09-25,90,299.1886291503906,285.4585145696273,162.96803643637236,287.9651825259671,
META,2023-09-26,90,297.32879638671875,285.45851758006427,162.46329891881757,288.07554312364715,
META,2023-09-27,90,296.115478515625,285.4585168728012,161.74159121563963,288.31680248222096,
META,2023-09-28,90,302.3015441894531,285.4585158535497,161.32918293414912,288.3913447608538,
META,2023-09-29,90,298.572021484375,285.45851495609816,160.29048460585958,288.5180863394444,
META,2023-10-02,90,305.1459045410156,285.4585146823524,159.81905190097996,288.43020973653546,
META,2023-10-03,90,299.29803466796875,285.4585146632185,159.08099179170634,288.5404540559693,
META,2023-10-04,90,303.9126892089844,285.4585147727643,158.09323678426014,288.78163515020015,
META,2023-10-05,90,303.1270446777344,285.4585148509461,157.68579567503951,288.8561173196164,
META,2023-10-06,90,313.7089233398437,285.458514890764,157.0782140743751,288.9828174360589,
META,2023-10-09,90,316.6229858398437,285.4585148939059,156.79638034487292,288.89490967235326,
META,2023-10-10,90,320.08404541015625,285.45851488650754,155.90398894896887,289.00513212621814,
META,2023-10-11,90,326.0313720703125,285.4585148780092,155.59354689116205,289.2462970026243,
META,2023-10-12,90,322.39129638671875,285.4585148739741,155.0297908322669,289.3207676720536,
META,2023-10-13,90,312.9729919433594,285.45851487298125,154.22798088309122,289.4474593316982,
META,2023-10-16,90,319.39776611328125,285.4585148736164,154.0161791806537,289.3595455285728,
META,2023-10-17,90,322.2322082519531,285.4585148743683,153.61174590521316,289.46976356657166,
META,2023-10-18,90,315.24053955078125,285.4585148748384,153.53818758052,289.710925275098,
META,2023-10-19,90,311.1032409667969,285.458514874966,152.85666864758474,289.7853936366885,
META,2023-10-20,90,306.9659423828125,285.4585148749347,152.75707081925526,289.91208363583354,
META,2023-10-23,90,312.2967224121094,285.45851487486186,152.4014664715901,289.8241686259246,
META,2023-10-24,90,310.8446960449219,285.4585148748145,151.8024706502173,289.93438579395144,
META,2023-10-25,90,297.8957214355469,285.45851487479666,151.78557829610605,290.1755468712012,
META,2023-10-26,90,286.7767333984375,285.45851487479774,151.56571782186452,290.2500147771321,
META,2023-10-27,90,295.11102294921875,285.4585148748039,151.66415436718574,290.3767044459729,
META,2023-10-30,90,301.0086364746094,285.4585148748089,151.1400522653433,290.288789197452,
META,2023-10-31,90,299.6262512207031,285.458514874811,151.18157986576006,290.3990061926256,
META,2023-11-01,90,310.1484680175781,285.4585148748112,150.9494217407658,290.6401671449393,
META,2023-11-02,90,309.173828125,285.45851487481065,150.45516179614654,290.7146349604041,
META,2023-11-03,90,312.8835144042969,285.45851487481013,150.52364303098548,290.84132456383446,
META,2023-11-06,90,314.07696533203125,285.4585148748099,150.36953444353225,290.7534092679632,
META,2023-11-07,90,317.0804748535156,285.45851487480985,150.51423802072594,290.863626228893,
META,2023-11-08,90,318.0352478027344,285.4585148748099,150.01744520791752,291.10478715642233,
META,2023-11-09,90,318.801025390625,285.45851487481,150.06822612900004,291.1792549539604,
META,2023-11-10,90,326.9761962890625,285.45851487481,149.82851696876713,291.3059445444176,
META,2023-11-13,90,327.3939514160156,285.45851487481,149.31146966984554,291.2180292391618,
META,2023-11-14,90,334.4750366210937,285.45851487481,149.3437705551408,291.32824619330074,
META,2023-11-15,90,330.8946533203125,285.45851487481,149.14215944766335,291.5694071159174,
META,2023-11-16,90,332.3666381835937,285.45851487481,149.23028348145723,291.6438749099007,
META,2023-11-17,90,333.21197509765625,285.45851487481,148.67019640299046,291.7705644977861,
META,2023-11-20,90,338.1150817871094,285.45851487481,148.6533881447586,291.6826491906696,
META,2023-11-21,90,335.14141845703125,285.45851487481,148.3442116616338,291.79286614346233,
META,2023-11-22,90,339.62677001953125,285.45851487481,147.7581727850027,292.0340270651049,
META,2023-11-23,90,,285.45851487481,147.7241912880186,292.10849485838355,
META,2023-11-24,90,336.3845520019531,285.45851487481,147.46106625250084,292.23518444575905,
META,2023-11-27,90,332.8738708496094,285.45851487481,147.49428134396624,292.1472691382736,
META,2023-11-28,90,337.1404113769531,285.45851487481,146.88746206219295,292.25748609079943,
META,2023-11-29,90,330.3874816894531,285.45851487481,146.83337083718772,292.4986470122489,
META,2023-11-30,90,325.36505126953125,285.45851487481,146.49730783935968,292.5731148053878,
META,2023-12-01,90,323.0477600097656,285.45851487481,145.89538390308502,292.6998043926623,
META,2023-12-04,90,318.27392578125,285.45851487481,145.85677414947386,292.6118890851037,
META,2023-12-05,90,316.5533447265625,285.45851487481,145.60018552892473,292.7221060375767,
META,2023-12-06,90,315.71795654296875,285.45851487481,145.65067375455033,292.96326695898784,
META,2023-12-07,90,324.8080749511719,285.45851487481,145.0711212970589,293.03773475209914,
META,2023-12-08,90,330.9344787597656,285.45851487481,145.05326166436845,293.1644243393535,
META,2023-12-11,90,323.5052185058594,285.45851487481,144.76111695693808,293.0765090317805,
META,2023-12-12,90,332.3964538574219,285.45851487481,144.2093140140164,293.18672598424286,
META,2023-12-13,90,332.9136047363281,285.45851487481,144.225386477303,293.42788690564646,
META,2023-12-14,90,331.3522033691406,285.45851487481,144.02629459373082,293.50235469875213,
META,2023-12-15,90,333.0926513671875,285.45851487481,144.13529672966237,293.6290442860027,
META,2023-12-18,90,342.7397155761719,285.45851487481,143.61348271076392,293.5411289784267,
META,2023-12-19,90,348.4483947753906,285.45851487481,143.6508526409963,293.65134593088703,
META,2023-12-20,90,347.3742980957031,285.45851487481,143.4098066526469,293.8925068522892,
META,2023-12-21,90,352.1580810546875,285.45851487481,142.90350943761493,293.96697464539386,
META,2023-12-22,90,351.4618835449219,285.45851487481,142.95823553675635,294.0936642326435,
META,2023-12-26,90,352.8939819335937,285.45851487481,142.7899260123804,294.005748925067,
META,2023-12-27,90,355.8775939941406,285.45851487481,142.92108946603517,294.11596587752695,
META,2023-12-28,90,356.3649597167969,285.45851487481,142.41235672021867,294.35712679892873,
META,2023-12-29,90,352.0287475585937,285.45851487481,142.45357225815405,294.43159459203304,
